#SHEET_NAME,记-第十四回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,良清兵,通常,,,,,,,默认8,,良/25_良_02,,[不至于，他之前也这样，很快就能回过神来。],[不至於，他之前也這樣，很快就能回過神來。],"""It's not that bad—he's been like this before. He'll snap out of it soon.""",「そこまでじゃない。前にもこういうことがあった。すぐに正気に戻るさ」,"""Ничего страшного - с ним и раньше подобное случалось, скоро он придёт в себя."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认9,,,,是红儿，良叔……,是紅兒，良叔……,"It's Hong'er, Uncle Liang...",紅児、良……,"Это Хун'эр, дядюшка Лян..."
,,,,,,,,,,默认10,,,,还有……,還有……,And also...,それと……,И ещё...
,,小雁儿,害怕,,,,,,,默认11,,小雁儿/25_小雁儿_01,,[知宥！快醒醒！],[知宥！快醒醒！],"""Zhiyou! Wake up!""",「知宥！目を覚まして！」,"""Чжию! Проснись!"""
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,,,,,,,,,,默认12,,,,一道急促的少女嗓音刺入耳中，我猛地睁开了双眼。,一道急促的少女嗓音刺入耳中，我猛地睜開了雙眼。,"A girl's urgent voice pierced my ears, and my eyes snapped open.",焦ったようなきんきんとした少女の声が耳に刺さり、私はかっと目を見開いた。,"Пронзил мои уши настойчивый голос девочки, и я резко открыл глаза."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,小雁儿,,,,,,,,默认13,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认14,,,,小雁儿就站在我面前，神色紧张地望着我。,小雁兒就站在我面前，神色緊張地望著我。,"Little Yan stood before me, staring at me with a tense expression.",小雁が私の前で、不安そうな面持ちでこちらを見ている。,"Лебёдушка стояла передо мной, глядя на меня напряжённым взглядом."
,,方知宥,,,,,,,,默认15,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认16,,,,此时此刻，我身处浮光茶舍的地窖之内。,此時時刻，我身處在浮光茶舍的地窖之內。,"At that moment, I was inside the cellar of the Floating Light Teahouse.",気付けば私は、<ruby=ふこうちゃしゃ>浮光茶舎</ruby>の地下室にいた。,"Я находился в погребе чайной ""Свет над водой""."
,,,,,,,,,,默认17,,,,四周潮湿阴冷，微弱的灯光摇曳不定，映照出众人紧张的脸庞。,四周潮濕陰冷，微弱的燈光搖曳不定，映照出眾人緊張的臉龐。,"The surroundings were damp and chilly, the faint light flickering unsteadily, casting nervous faces in its glow.",あたりは薄暗くじめじめしており、微かな灯りが揺らめき、緊張した面持ちの一行の顔を照らし出した。,"Воздух был сырой и холодный, тусклый свет лампы отбрасывал блики на напряжённые лица собравшихся здесь людей."
,,,,,,,,,,默认18,,,,这里站了许多的人——良叔神情淡然；红儿则紧紧攥着衣角，眼神中透露出不安；其他难民也或坐或站，脸上写满了紧张和警惕的神色。,這裡站了許多的人——良叔神情淡然；紅兒則緊緊拿著衣角，眼神中透露出不安；其他難民也或坐或站，臉上寫滿了緊張和警惕的神色。,"Many people stood there—Uncle Liang appeared calm; Hong'er clutched the hem of her clothes tightly, her eyes betraying unease; the other refugees sat or stood, their faces etched with tension and wariness.",ここには多くの人がいた――良はいつも通りの仏頂面だ。紅児はきゅっと服の裾を掴み、不安そうにこちらを見ている。立っていたり座っていたりする他の難民も、緊張と警戒の色を浮かべていた。,"Здесь находилось много людей: дядюшка Лян был со спокойным лицом; у Хун'эр, сжимавшей подол платья, во взгляде читалось беспокойство; прочие либо сидели, либо стояли, на их лицах отражались тревога и настороженность."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认19,,方知宥/25_方知宥_01,,[我好了……没耽误太久吧？],[我好了……沒耽誤太久吧？],"""I'm fine now... didn't take too long, did it?""",「もう大丈夫だ……だいぶ待たせたか？」,"""Всё, отпустило... Я же не слишком вас задержал?"""
,,,,,,,,,,默认20,,,,我尴尬地朝良叔笑了笑，试图缓解这压抑的气氛。,我尷尬地朝良叔笑了笑，試圖紓解這壓抑的氣氛。,"I gave Uncle Liang an awkward smile, trying to lighten the tense atmosphere.",気まずそうに良に笑いかけ、この鬱屈とした空気を和らげようとした。,"Неловко улыбнулся я дядюшке Ляну, стараясь разрядить гнетущую атмосферу."
,,良清兵,,,,,,,,默认21,,良/25_良_03,,[没有，你就呆愣了约莫半柱香吧。],[沒有，你就呆愣了約莫半柱香吧。],"""No, you just zoned out for about half an incense stick's worth of time.""",「いや、半炷香ほどぼんやりしていただけだ」,"""Нет, ты был в ступоре где-то на половину горения палочки благовоний."""
,,红儿,担忧,,,,,,,默认22,,红儿/25_红儿_03,,[方兄，怎么回事呀？从方才起……你突然就愣在那儿，一句话也不说……],[方兄，怎麼回事呀？從方才起……你突然就愣在那裡，一句話也不說……],"""Brother Fang, what happened? Just now... you suddenly froze there without saying a word...""",「方兄さん、どういうこと？さっきから……突然ぼーっとして、何もしゃべらなくなっちゃって……」,"""Шо случилося, братик Фан? Ты вдруг застыл на месте и ничаго не говорил..."""
,,方知宥,,,,,,,,默认23,,方知宥/25_方知宥_02,,[抱歉……我偶尔会如此，算是一种疯病，但并不严重。],[抱歉……我偶爾會如此，算是一種瘋病，但並不嚴重。],"""Sorry... this happens to me occasionally. It's a sort of madness, but nothing serious.""",「悪いな……ときどきこういう事が起こるんだ。一種の心の病だよ。だがそこまで重症じゃない」,"""Извиняюсь... Временами со мной такое происходит - что-то вроде безумия, но ничего такого серьёзного."""
,,红儿,,,,,,,,默认24,,红儿/25_红儿_04,,[这……突然一动不动，眼神发直地盯着前面看，还不严重吗？],[這……突然一動不動，眼神發直地盯著前面看，還不嚴重嗎？],"""This... suddenly going completely still, staring blankly ahead—that's not serious?""",「そんな……いきなり動かなくなって、ずっと前を見たままになるのが、重症じゃないの？」,"""Ты... внезапно совсем перестаёшь двигацца, взгляд устремлён у одну точку - гэта, по-твоему, не сурьёзно?"""
,,方知宥,,,,,,,,默认25,,方知宥/25_方知宥_03,,[至少我在关键时刻还是很清醒的，不然我这命啊……早就丢了。],[至少我在關鍵時刻還是很清醒的，不然我這命啊……早就丟了。],"""At least I stay clear-headed when it counts. Otherwise, my life... would've been over long ago.""",「少なくとも大事な時にはしっかりしてる。さもなくば……とっくにくたばってるさ」,"""Ну, по крайней мере в опасные моменты у меня голова работает нормально - иначе бы... я уже давно распрощался с жизнью."""
,,,,,,,,,,默认26,,,,我勉强扯了扯嘴角。,我勉強扯了扯嘴角。,I forced a faint smile.,無理に笑みを作ろうとする。,Натянуто улыбнулся я.
,,,,,,,,,,默认27,,,,不过正如我所说——,不過正如我所說——,But as I said—,だが今私が言ったように――,Но это и правда было так:
,,,,,,,,,,默认28,,,,这疯病向来挑时候，从未在我被妖兵追杀时发作。,這瘋病向來挑時候，從未在我被妖兵追殺時發作。,This Madness always picks its moments—it never strikes when I'm being chased by demon soldiers.,実際にこの病は時を選ぶ。私が妖兵に追われている時に発作が起きたことはない。,"Эта хворь всегда выбирала подходящее время - и никогда не начинала одолевать меня в те моменты, когда меня преследовали яогуаи."
,,,,,,,,,,默认29,,,,“它”像是有自主的意识，虽然时常折磨我，却小心翼翼，确保着不会将我折磨至死。,“它”像是有自主的意識，雖然時常折磨我，卻小心翼翼，確保著不會將我折磨至死。,"""It"" seems to have a will of its own. Though it often torments me, it’s careful not to push me to death.",「それ」はまるで自我を持っているように、私を常に消耗させるものの、擦り切れて死なないように丁寧に行うのだ。,"У ""неё"" будто бы имелась собственная воля - пусть она время от времени тиранила меня, но делала это аккуратно, не допуская, чтобы я из-за этого погиб."
,,良清兵,,,,,,,,默认30,,良/25_良_04,,[知幼，我要去救翠儿了，你这副样子，真能跟我同去？],[知幼，我要去救翠兒了，你這副樣子，真能跟我同去？],"""Zhiyo, I’m going to save Cui’er. In your state, can you really come with me?""",「知優、俺はこれから翠児を助けに行くが、その様子で本当に一緒に行くつもりか？」,"""Чжию, я отправляюсь спасать Цуй'эр - ты точно в состоянии идти со мной в таком виде?"""
,,,,,,,,,,默认31,,,,良叔见我恢复，一边重新拿起摆在一旁的佩刀，一边担忧地问道。,良叔見我恢復，一邊重新拿起擺在一旁的佩刀，一邊擔憂地問道。,"Uncle Liang, seeing I’d recovered, picked up the saber at his side and asked with concern.",私が回復したのを見て、傍らに置いてあった佩刀を手に取ると、やや心配そうに問いかける良。,"Видя, что я пришёл в себя, дядюшка Лян снова подхватил лежавший рядом поясной меч и с беспокойством осведомился о моём состоянии."
,,方知宥,,,,,,,,默认32,,方知宥/25_方知宥_04,,[放心吧，不碍事……我本就坚持与你同行，方才又想起了一些事，让我更觉得非去不可了。],[放心吧，不礙事……我本就堅持與你同行，方才又想起了一些事，讓我更覺得非去不可了。],"""Don’t worry, it’s fine... I insisted on going with you from the start, and just now, I remembered something that makes it even more necessary.""",「安心してくれ、問題はない……もともと何があっても一緒に行くつもりだ。それに先ほど、あることを思い出して、なおさら行かざるを得ないと感じたんだ」,"""Не беспокойтесь, это не станет помехой... Я и так собирался идти с Вами, а сейчас мне кое-что вспомнилось, так что мне тем более обязательно нужно будет пойти."""
,,良清兵,愣住,,,,,,,默认33,,良/25_良_05,,[哦？],[哦？],"""Oh?""",「どういうことだ？」,"""А?"""
,,,,,,,,,,默认34,,,,良叔露出好奇之色，似乎想知道是什么让我态度更为坚决。,良叔露出好奇之色，似乎想知道是什麼讓我態度更為堅決。,"Uncle Liang looked curious, as if wondering what had strengthened my resolve.",良は何が私をそこまで頑なにさせるのか気になるようだった。,"На лице у дядюшки Ляна появилось выражение любопытства - видимо, он задавался вопросом, что же вызвало у меня такую решимость."
,,方知宥,,,,,,,,默认35,,方知宥/25_方知宥_05,,[听红儿提起我曾来过这里后，我又多记起一些往事，可记忆却在翠儿的容貌那儿中断了……看来，只有找到翠儿，我才能想起来更多事。],[聽紅兒提起我曾來過這裡後，我又多記起一些往事，可記憶卻在翠兒的容貌那裡中斷了……看來，只有找到翠兒，我才能想起來更多事。],"""After Hong'er mentioned I'd been here before, more memories surfaced—but they stopped at Cui'er's face... It seems finding Cui'er is the only way to remember more.""",「ここに来たことがあると紅児が話したことで、過去のことを色々思い出した。しかし翠児の顔のところで記憶が途切れていて……翠児を見つけなければ、他のことを思い出せない」,"""Когда Хун'эр сказала, что я когда-то приходил сюда, мне удалось вернуть некоторые воспоминания - но они прервались на моменте появления Цуй'эр... Похоже, дальнейшее мне удастся вспомнить только, если я отыщу Цуй'эр."""
,,,,,,,,,,默认36,,,,我若有所思地说道。,我若有所思地說道。,I remarked pensively.,少し考え、そう言った。,Задумчиво ответил я.
,,良清兵,笑,,,,,,,默认37,,良/25_良_06,,[你确定想起更多后不会更疯？],[你確定想起更多後不會更瘋？],"""Are you sure remembering more won't drive you madder?""",「他のことを思い出して、さらにおかしくならないと言い切れるか？」,"""Уверен, что ещё больше воспоминаний не сведут тебя ещё больше с ума?"""
,,,,,,,,,,默认38,,,,良叔笑了笑。,良叔笑了笑。,Uncle Liang chuckled.,良が笑う。,Усмехнулся дядюшка Лян.
,,方知宥,,,,,,,,默认39,,方知宥/25_方知宥_06,,[或许更疯，或许病愈，谁说得准呢……可凡事总得有个结果。],[或許更瘋，或許病癒，誰說得准呢……可凡事總得有個結果。],"""Maybe madder, maybe recovered—who knows?... But every story needs an ending.""",「おかしくなるか、まともになるか、誰にもわからないさ……だが何事にも結果は伴う」,"""Возможно, и сведут, а возможно, и восстановят рассудок - кто ж знает... Но в любом случае это приведёт к какому-то результату."""
,,,,,,,,,,默认40,,,,我故作轻松地说着，边说边从墙角提起那把妖兵配刀。,我故作輕鬆地說著，邊說邊從牆角提起那把妖兵配刀。,"I said lightly, hoisting the demon soldier's blade from the corner as I spoke.",わざと軽くそう言うと、壁に立てかけてあった妖兵の剣を持つ。,"С показной лёгкостью сказал я, поднимая стоявший в углу яогуайский меч."
,,,,,,,,,,默认41,,,,心中的想法坚定后，这把刀于我而言，都仿佛轻了许多。,心中的想法堅定後，這把刀於我而言，都彷彿輕了許多。,"Once my mind was made up, the blade felt much lighter in my hand.",腹を決めてから、ずいぶんとこの剣が軽くなった気がする。,Решимость в моём сердце словно бы сделала вес этого меча намного меньше.
,,良清兵,,,,,,,,默认42,,良/25_良_07,,[行，我们这就动身去何家坟吧。],[行，那事不宜遲，我們這就動身去何家墳吧。],"""Alright, no time to waste. Let's head to He Family's Cemetery now.""",「……いいだろう。事は一刻を争う、さっさと何家墳に向かうぞ」,"""Ладно, тогда поспешим - отправляемся к родовому кладбищу семьи Хэ."""
,,,,,,,,,,默认43,,,,良叔淡淡一笑，与我一同朝地窖的出口处走去。,良叔淡淡一笑，與我一同朝地窖的出口處走去。,Uncle Liang smiled faintly and walked with me toward the cellar exit.,良はふっと笑うと、私と共に地下室の出口に向かって歩き出した。,Слегка улыбнулся дядюшка Лян и пошёл вместе со мной к выходу из погреба.
,,,,,,,,,,默认44,,,,临走前，他似乎又想起了些什么，于是便回过头，开始叮嘱留在地窖里的人。,臨走前，他似乎又想起了些什麼，於是便回過頭，開始叮囑留在地窖裡的人。,"Before leaving, he seemed to remember something and turned back to instruct those staying behind.",そして出て行く前、彼は何かを思い出したかのようにくるりと振り返り、地下室に残っている者にこう言い含めた。,"Перед уходом он, словно что-то вспомнив, обернулся и стал раздавать указания находившимся в погребе людям."
,,良清兵,通常,,,,,,,默认45,,良/25_良_08,,[红儿，你们先躲在此地，短则一日，长则三日，我必带翠儿回来，再接你们去琼华的避难所。],[紅兒，你們先躲在此地，短則一日，長則三日，我必帶翠兒回來，再接你們去瓊華的避難所。],"""Hong'er, stay hidden here. It may take a day or up to three, but I will bring Cui'er back and take you all to Qionghua's shelter.""",「紅児、おまえはここに隠れていろ。短くて一日、長くて三日、必ず翠児を連れて戻ってくる。その後みんなで瓊華の避難所に連れて行くからな」,"""Хун'эр, вы пока укрывайтесь здесь, я приведу Цуй'эр самое меньшее за день, самое большее - за три. И мы все отправимся в убежище к Цюнхуа."""
,,良清兵,,,,,,,,默认46,,良/25_良_09,,[若真有个万一，你们不得不离开时，那便往二十四桥的泠音阁逃，这里应该有人认得路吧？],[若真有個萬一，你們不得不離開時，那便往二十四橋的泠音閣逃，這裡應該有人認得路吧？],"""If the worst happens and you must leave, flee to <ruby=泠音>Lingyin</ruby> Pavilion at Twenty-Four Bridges. Someone here knows the way, right?""",「万一のことがあってここを離れなければならなくなったら、二十四橋の泠音閣まで逃げるんだ。誰かしら道を知ってるだろう？」,"""Если вдруг что-то случится и вам никак не получится оставаться здесь - тогда бегите к Мелодичному павильону у Двадцать четвёртого моста. Здесь же кто-нибудь должен знать дорогу?"""
,,红儿,担忧,,,,,,,默认47,,红儿/25_红儿_05,,[嗯，这里很多人都清楚去泠音阁的路，不过……我也想跟你们一起去救翠儿。],[嗯，這裡很多人都清楚去泠音閣的路，不過……我也想跟你們一起去救翠兒。],"""Well, many people here know the way to <ruby=泠音>Lingyin</ruby> Pavilion, but... I want to join you in rescuing Cui'er.""",「うん、泠音閣までの道のりならほとんどの人が知ってる。でも……私も一緒に翠児を助けに行きたい」,"""Угу, тута многие люди знают, як добрацца до Мелодичного павильона. Но... я тоже хочу пойци с вами спасаць Цуй'эр."""
,,,,,,,,,,默认48,,,,她望向良叔，眼中满是担忧。,她望向良叔，眼中滿是擔憂。,"She gazed at Uncle Liang, her eyes brimming with concern.",彼女が良にそう言う。心配でいっぱいの目つきだ。,"Глядела она на дядюшку Ляна глазами, полными беспокойства."
,,良清兵,通常,,,,,,,默认49,,良/25_良_10,,[你就留在这儿吧，现在找不到第三套鞑子甲，没甲的人跟去反而是累赘。],[你就留在這裡吧，現在找不到第三套韃子甲，沒甲的人跟去反而是累贅。],"""You should stay here. Without the third set of Tatar armor, anyone unprotected would just be a burden.""",「おまえはここにいろ。今は韃子の鎧の予備がない。鎧も着ていない奴がついてきたところで、足手まといになるだけだ」,"""Оставайся здесь - нам негде будет раздобыть третий комплект варварской брони, а попутчик без неё станет нам лишь обузой."""
,,,,,,,,,,默认50,,,,良叔向来直言，话中也不留什么余地。,良叔向來直言，話中也不留什麼餘地。,"Uncle Liang was always blunt, his words leaving no room for argument.",良がばっさりと言い切る。交渉の余地はなかった。,"Прямолинейно высказался дядюшка Лян, не оставляя места для какого-либо спора."
,,红儿,担忧,,,,,,,默认51,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认52,,,,红儿低下头，微微抿着唇，显然不太情愿。,紅兒低下頭，微微抿著唇，顯然不太情願。,"Hong'er lowered her head, lips pursed slightly, clearly unwilling.",紅児がうなだれ、唇を噛む。得心はいっていないようだ。,"Хун'эр опустила голову и поджала губы, явно не очень довольная таким раскладом."
,,良清兵,笑,,,,,,,默认53,,良/25_良_11,,[我说会再见，便一定会再见，从前如此，如今也一样……你在这儿等着，保护好大家，我会带翠儿回来。],[我說會再見，便一定會再見，從前如此，如今也一樣……你在這裡等著，保護好大家，我會帶翠兒回來。],"""When I say we'll meet again, we will. It was true before, and it's true now... Stay here, protect everyone, and I'll bring Cui'er back.""",「後で会える、必ずな。これまでそうだったように、今回も……だからいい子で留守番をして、みんなを守ってやってくれ。翠児は俺が連れてくるから」,"""Если я говорю, что мы ещё встретимся, то мы обязательно встретимся. Это всегда было так, и будет так и на этот раз... Жди здесь, оберегай остальных, а я приведу Цуй'эр."""
,,红儿,担忧,,,,,,,默认54,,红儿/25_红儿_06,,[嗯……],[嗯……],"""Hmm...""",「うん……」,"""Ага..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认55,,,,良叔像是劝说小孩子一样劝说红儿几句，随后我们便踏上了前往何家坟的路。,良叔像是勸說小孩子一樣勸說紅兒幾句，隨後我們便踏上了前往何家墳的路。,"Uncle Liang coaxed Hong'er with a few words, as if persuading a child, before we set off toward He Family's Cemetery.",子供をあやすように良が紅児にそう言うと、私たちは何家墳への道を歩き出した。,"Дядюшка Лян, словно уговаривая маленького ребёнка, высказал той несколько фраз - и мы отправились в путь до родового кладбища."
,,,,,,,,,,默认56,,,,……,……,...,……,...
,,,,,,,,,,默认57,,,,今夜于我、于良叔而言，还远未结束。,今夜於我、於良叔而言，還遠未結束。,"For both me and Uncle Liang, the night was far from over.",私と良にとって、今夜はまだ終わりではない。,"Эта ночь что для меня, что для дядюшки Ляна была ещё далека от завершения."
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,扬州西商街屠杀,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认58,,,,我们走出浮光茶舍，踏上了西商街，朝城北的何家坟走去。,我們走出浮光茶舍，踏上了西商街，朝城北的何家墳走去。,"We left Floating Light Teahouse and walked along Shanxi Merchant Street, heading toward He Family's Cemetery in North District.",浮光茶舎を出ると、商人街を通り、町の北にある何家墳に向かって進んでいった。,"Покинув чайную, мы ступили на улицу западных торговцев - родовое кладбище семьи Хэ находилось на севере города."
,,良清兵,,,,,,,,默认59,,良/25_良_12,,[知幼，接下来怎么走？],[知幼，接下來怎麼走？],"""Zhiyo, which way now?""",「知優、次はどう行けばいい？」,"""Чжию, куда сейчас?"""
,,,,,,,,,,默认60,,,,良叔出声问我。,良叔出聲問我。,Uncle Liang asked me.,良が私に訊く。,Спросил дядюшка Лян.
,,方知宥,,,,,,,,默认61,,方知宥/25_方知宥_07,,[容我想想……],[容我想想……],"""Let me think...""",「ちょっと考えさせてくれ……」,"""Дайте-ка подумать..."""
,,,,,,,,,,默认62,,,,我看了看黑漆漆的街道，暂时驻足，陷入了沉思。,我看了看黑漆漆的街道，暫時駐足，陷入了沉思。,"I looked at the pitch-black street, paused briefly, and sank into thought.",真っ暗な街道を見て、少し足を止めて考える。,"Я остановился, глядя на тёмную улицу, и погрузился в размышления."
,CharacterOff,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认63,,,,前往城北何家坟，约莫有两条路：,前往城北何家墳，約莫有兩條路：,There were roughly two routes to He Family's Cemetery in North District:,北の何家墳へ行くには、二通りの道がある。,К тому кладбищу вело два пути:
,,,,,,,,,,默认64,,,,第一条路稍近。,第一條路稍近。,The first route is slightly shorter.,一つ目は近道だ。,Один был покороче.
,,,,,,,,,,默认65,,,,我们需要先穿过新城集市，再经过东关街，最后向北一段便到北城区了——何家坟便是在北城区。,我們需要先穿過新城集市，再經過東關街，最後向北一段便到北城區了——何家墳便是在北城區。,"We’ll need to pass through the New Town market first, then take Dongguan Street, and finally head north to reach the North District—He Family's Cemetery is located there.",新城市場を抜け、さらに東関街を過ぎ、最後に北に向かえば北城区だ――何家墳は北城区にある。,"Нам нужно было пройти через рынок в новом городе, пересечь улицу Восточной заставы, затем ещё немного пройти на север - и мы окажемся в северном районе города, где и находится родовое кладбище семьи Хэ."
,,,,,,,,,,默认66,,,,我曾走过这条路，却运气不佳，半路上正好撞见金翅大鹏王处决明军兵将，远远旁观的我也险些丧命。,我曾走過這條路，卻運氣不佳，半路上正好撞見金翅大鵬王處決明軍兵將，遠遠旁觀的我也險些喪命。,"I've walked this road before, but had terrible luck—I ran straight into the Golden Eagle King executing Ming Army soldiers, and even as a distant bystander, I nearly lost my life.",その道を通ったことがあるが、運悪く道中で金翼鵬王が明軍の将兵を処刑する場面に出くわし、遠目から見ていた私まで危うく命を落とすところだった。,"Я уже ходил по этой дороге - но тогда мне не очень повезло, я наткнулся как раз на сцену казни Великим Златокрылым Кондором минских солдат, и даже глядя на это издали, чуть не лишился жизни."
,,,,,,,,,,默认67,,,,第二条则要绕远些，我们需要先向东行至城墙，再沿墙向北。,第二條則要繞遠些，我們需要先向東行至城牆，再沿牆向北。,"The second route is longer; we’ll need to head east to the City Wall first, then follow it northward.",二つ目の道は少し遠回りだ。まずは東の城壁まで向かい、さらに壁沿いに北に向かう。,Второй путь будет несколько длиннее - нужно будет пройти на восток до городской стены и отправиться на север вдоль неё.
,,,,,,,,,,默认68,,,,这条路应当安全些，但也难说。,這條路應當安全些，但也難說。,"This path should be safer, but there’s no guarantee.",こちらの方が安全だとは思うが、確証はない。,Такой путь по идее будет безопаснее - но нельзя сказать наверняка.
,,,,,,,,,,默认69,,,,我已经许久未接近城墙，不知那里眼下是何等光景。,我已經許久未接近城牆，不知那裡目前是何等光景。,It’s been a long time since I’ve been near the City Wall—I don’t know what it’s like there now.,城壁側にはまったく近付いていないため、今がどのような状況になっているのかわからない。,"Я уже давно не бывал у городских стен - кто знает, что там вообще сейчас происходит."
,,,,,,,,,,默认70,,,,那么，该选哪一条？,那麼，該選哪一條？,"So, which one should we choose?",さて、どちらの道にすべきか。,Какой же путь выбрать?
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,Selection,*走近路,,,,,,,,,,,,走近路，城中穿过。,走近路，城中穿過。,Take the shortcut through the city.,近道をして、町の中を通り過ぎる,Пойти коротким путём через город
,Selection,*绕远路,,,,,,,,,,,,绕远路，沿城墙走。,繞遠路，沿城牆走。,Take the detour along the City Wall.,遠回りをして、城壁沿いに進む,Сделать крюк и пойти вдоль стены
,*绕远路
,,方知宥,,,,,,,,默认71,,方知宥/14分支_方知宥_01,,[我们先去东城门，再沿着城墙绕到北城区吧……这样走应该更安全些。],[我們先去東城門，再沿著城牆繞到北城區吧……這樣走應該更安全些。],"""Let's go to the East District gate first, then follow the city wall to the North District... This path should be safer.""",「ひとまず東城門に向かって、城壁沿いに北城区まで行こう……その方が安全だと思う」,"""Пойдём к воротам Восточного квартала, после чего дойдём вдоль стены до Северного квартала... Так должно быть безопасней."""
,,良清兵,,,,,,,,默认72,,良/14分支_良_01,,[好，听你的。],[好，聽你的。],"""Alright, I'll follow your lead.""",「わかった、そうしよう」,"""Хорошо, как скажешь."""
