#SHEET_NAME,忆-第五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,方知宥,,,,,,,,默认36,,方知宥/11_方知宥_03,,[我志不在功名。得个秀才身份足矣……此生惟愿写心中所想之书，若所写之书能流传后世千百年，死而无憾矣。],[我志不在功名。得個秀才身份足矣……此生惟願寫心中所想之書，若所寫之書能流傳後世千百年，死而無憾矣。],"""Scholarly Honor means nothing to me. The Scholar title suffices... In this life, I care only to write the books in my heart. If they endure for centuries, I’ll die content.""",「私が目指しているものは功名などではない。だから秀才の身分さえあれば十分なのだ……私はこの心にあるものを書に綴りたい。もし本が後の百年千年に伝わるならば、死んでも悔いはない」,"""Мои устремления лежат не в том, чтобы добиться высокого положения. Сюцая мне будет вполне довольно... Всё, к чему лежит моя душа - это слагать книги, которые приходят мне на ум. И если мои произведения оценят в веках потомки - я смогу умереть без сожалений."""
,,,,,,,,,,默认37,,,,我坦诚地向王生表达我心中所想。,我坦誠地向王生表達我心中所想。,I candidly expressed my thoughts to Scholar Wang.,私は王に、心の内をきっぱりと打ち明けた。,Чистосердечно выложил я свои мысли учёному Вану.
,,王生少年,喜悦,,,,,,,默认38,,王生/11_王生_04,,[方小弟好志向！真乃超凡脱俗……不过……你为了志向放弃考功名，令尊和令堂不在意吗？],[方小弟好志向！真乃超凡脫俗……不過……你為了志向放棄考功名，令尊和令堂不在意嗎？],"""Brother Fang have noble aspirations! Truly extraordinary... However... You gave up Scholarly Honor for your ambitions—do your father and mother not mind?""",「良い志ではないか！俗にとらわれない、いい志だ……しかし……その夢のために功名を捨てることを、ご両親は気にしていないのか？」,"""Какие у тебя устремления, братишка Фан! Поистине выдающиеся... Однако... если ты собираешься жертвовать ради них возможностью получить высокий статус - не воспротивятся ли тому твои батюшка с матушкой?"""
,,,,,,,,,,默认39,,,,王生先是夸赞了一句，继而皱眉询问道。,王生先是誇讚了一句，繼而皺眉詢問道。,"Scholar Wang first offered praise, then frowned and inquired.",私を褒めつつも、王は少し怪訝そうな表情で訊く。,"Выразив своё восхищение, учёный Ван затем слегка нахмурился."
,,方知宥,,,,,,,,默认40,,方知宥/11_方知宥_04,,[家父母……早已双双亡故了。］,[家父母……早已雙雙亡故了。］,"""My parents... have long since passed away.""",「両親は……二人ともとうに死んだ」,"""Мои отец с матерью... уже давно скончались."""
,,,,,,,,,,默认41,,,,我淡淡一笑，平静道出。,我淡淡一笑，平靜道出。,I smiled faintly and stated it calmly.,私はほのかに笑い、淡々と答えた。,"Спокойно проговорил я, слегка улыбаясь."
,,王生少年,震惊,,,,,,,,,,,,,,,
,,,,,,,,,,默认42,,,,王生闻言，脸上笑意倏然凝住，眼中掠过一丝惊愕，旋即化为深切的悲悯。,王生聞言，臉上笑意倏然凝住，眼中掠過一絲驚愕，旋即化為深切的悲憫。,"Hearing this, Scholar Wang's smile froze abruptly, a flash of shock crossing his eyes before melting into profound pity.",王はその言葉を聞くと、笑顔が固まった。目に一瞬の驚きがよぎったが、すぐにそれは深い憐憫へと変わった。,"От моих слов улыбка на лице учёного Вана мгновенно застыла, в глазах промелькнуло изумление, сменившееся затем глубоким сожалением."
,,王生少年,犹豫,,,,,,,默认43,,王生/11_王生_05,,[哎呀呀！瞧为兄这张嘴！净提些不该提的……对不住，对不住！先前实不知府上……],[哎呀呀！瞧為兄這張嘴！淨提些不該提的……對不起，對不起！先前實不知府上……],"""Ah, my wretched tongue! Always bringing up what shouldn't be mentioned... My deepest apologies! I truly didn't know about your family's circumstances earlier...""",「おっとっと！俺としたことが余計なことを……すまない、許してくれ。そうとは知らず……」,"""Ай-яй-яй! Что ж у меня за язык такой! Вечно говорю о том, что не следовало... Прости меня, прости! Я ничего не знал про твои семейные дела..."""
,,方知宥,,,,,,,,默认44,,方知宥/11_方知宥_05,,[无妨，他们去得早，我早已习惯了。],[無妨，他們去得早，我早已習慣了。],"""No matter. They departed long ago—I've made peace with it.""",「構わない。ずいぶん昔の話だし、もう慣れたよ」,"""Ничего страшного, их не стало уже много лет назад, я давно уже свыкся с этим."""
,,王生少年,,,,,,,,默认45,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认46,,,,短暂的沉默后，他复又开口。,短暫的沉默後，他復又開口。,"After a weighted silence, he spoke again.",しばしの沈黙の後、王が再び口を開いた。,После непродолжительного молчания он снова заговорил.
,,王生少年,慌忙,,,,,,,默认47,,王生/11_王生_06,,[方小弟，眼下时辰尚早，不知你可有闲暇？为兄寻个清静所在，咱俩坐下再叙谈片刻？],[方小弟，目前時辰尚早，不知你可有閒暇？為兄尋個清靜所在，咱倆坐下再敘談片刻？],"""Brother Fang, the hour's still early. Might you spare some time? I know a quiet spot where we could sit and converse awhile longer?""",「ところで方、まだ時間も早いし、少し時間はあるか？どこか静かなところで座って話そうじゃないか」,"""Братишка Фан, время ещё не позднее - не найдётся ли у тебя свободная минутка? Отыщем место поспокойней и там побеседуем?"""
,,方知宥,,,,,,,,默认48,,方知宥/11_方知宥_06,,[去何处呢？],[去何處呢？],"""Where to, then?""",「どこへ？」,"""Куда пойдём?"""
,,王生少年,坏笑,,,,,,,默认49,,王生/11_王生_07,,[你我住处邻近，就在东城左近寻间茶馆，吃盏茶如何？],[你我住處鄰近，就在東城左近尋間茶館，吃盞茶如何？],"""Since we're neighbors, shall we find a teahouse near the East District for some tea?""",「近所だし、東城のあたりで茶館でも見繕って一杯どうだい」,"""Мы с тобой живём друг от друга неподалёку - давай поищем чайную около Восточного квартала и выпьем чашечку-другую?"""
,,,,,,,,,,默认50,,,,王生提议道。,王生提議道。,Scholar Wang proposed.,そう提案する王書生。,Предложил учёный Ван.
,,方知宥,,,,,,,,默认51,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认52,,,,我也点了点头，同意了他的邀请。,我也點了點頭，同意了他的邀請。,"I nodded, accepting his invitation.",私は頷き、彼の誘いを受けることにした。,Я кивком головы согласился на его предложение.
,,,,,,,,,,默认53,,,,我猜，他大概是因为提及我的家事而心怀愧疚，所以想请我吃茶赔礼。,我猜，他大概是因為提及我的家事而心懷愧疚，所以想請我吃茶賠禮。,I suspected his guilt over mentioning my family drove him to make amends with tea.,おそらく私の家庭について触れてしまったことで後悔し、茶でも奢って詫びたいのだろう。,"Думаю, он, вполне возможно, хотел таким образом извиниться передо мной за то, что невовремя упомянул моих родителей."
,,,,,,,,,,默认54,,,,当然，也可能他只是想找个人庆祝一番，毕竟今日我俩皆得了“秀才”身份，确实值得庆祝。,當然，也可能他只是想找個人慶祝一番，畢竟今日我倆皆得了“秀才”身份，確實值得慶祝。,"Of course, it's also possible he just wanted someone to celebrate with—after all, both of us had gained something today, ""Scholar"" an identity, truly worth celebrating.",単に祝賀会の可能性も十分ある。なにせ私たちが二人とも「秀才」の身分になれたのは、十分に祝う価値のあることだ。,"Либо же он просто хотел с кем-то отпраздновать - мы же с ним всё-таки стали сюцаями, вполне себе весомый повод."
,,,,,,,,,,默认55,,,,王生是个爱热闹的人，他左右四顾无人分享喜悦，自然便拉了我凑数庆祝。,王生是個愛熱鬧的人，他左右四顧無人分享喜悅，自然便拉了我湊數慶祝。,"Scholar Wang was a sociable man. Finding no one around to share his joy, he naturally dragged me along to celebrate in his stead.",王書生は賑やかなことが好きな人物だ。この喜びを分かち合える者が周りにおらず、当然のように私を頭数合わせに入れたのだ。,"Учёный Ван был человеком, любящим веселье и компании. Не обнаружив никого ещё, кто бы разделил с ним радость, он и решил позвать меня."
,CharacterOff,,,,,,1,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,东城茶舍晴,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认56,,,,……,……,...,……,...
,,,,,,,,,,默认57,,,,广陵。,廣陵。,Guangling.,広陵。,Гуанлин.
,,,,,,,,,,默认58,,,,东城区。,東城區。,East District.,東城区。,Восточный квартал.
,,,,,,,,,,默认59,,,,竹锦茶铺。,竹錦茶鋪。,Bamboo Brocade Teahouse.,竹錦茶舗。,"Чайная ""Бамбуковая Парча""."
,,,,,,,,,,默认60,,,,这茶铺位于北城区接邻东城区的一座寺庙附近。,這茶鋪位於北城區接鄰東城區的一座寺廟附近。,This teahouse stood near a temple at the border between the North District and the East District.,この茶館は東城区に隣接する北城区の寺の近くにある。,"Эта чайная была рядом с буддийским храмом, находившимся на границе Северного и Восточного кварталов."
,,,,,,,,,,默认61,,,,茶铺铺面不大，墙壁由淡雅的青砖砌成，桌椅则是由檀木制成，一共有八桌，泛着温润幽光。,茶鋪鋪面不大，牆壁由淡雅的青磚砌成，桌椅則是由檀木製成，一共有八桌，泛著溫潤幽光。,"The teahouse was modest in size, its walls built from pale, elegant blue bricks, with sandalwood tables and chairs—eight in total—glowing with a warm, subdued sheen.",そう広い場所ではない。淡い青煉瓦を積み上げた壁に、椅子と机は白檀で作られている。机は全部で八つあり、柔らかな光を放っている。,"Помещение было небольшим, стены были выложены простым, но элегантным синим кирпичом, мебель была сработана из сандалового дерева, всего было восемь столов. Неяркий свет был тёплым и уютным."
,,,,,,,,,,默认62,,,,我与王生步入茶铺时，已有五桌客人落座。,我與王生步入茶鋪時，已有五桌客人落座。,"When Scholar Wang and I stepped into the teahouse, five tables were already filled with patrons.",王と私が店に入ると、うち五席には既に客が座っていた。,"Когда мы с учёным Ваном вошли внутрь, пять столов были уже заняты."
,,,,,,,,,,默认63,,,,我们挑拣了一个靠角落的位置坐下，很快，便有一名茶师娴熟地奉上香茗，开始沏茶。,我們挑揀了一個靠角落的位置坐下，很快，便有一名茶師嫻熟地奉上香茗，開始沏茶。,"We picked a corner spot, and soon, a tea master served fragrant tea with practiced grace, beginning the brewing ceremony.",私たちが隅の席に腰かけると、すぐに茶師が慣れた手つきで茶を淹れ始めた。,"Мы присели в углу, и вскоре к нам подоспел чайный мастер, который искусными движениями начал разливать нам ароматный чай."
,,,,,,,,,,默认64,,,,饮下一杯茶后，我们便开始闲聊。,飲下一杯茶後，我們便開始閒聊。,"After a sip of tea, we fell into casual conversation.",それを一口飲み、私たちは話し出す。,"Выпив по чашечке, мы начали нашу беседу."
,BgEvent,王生茶馆4,,,,,1,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,王生少年,犹豫,,,,,,,默认65,,王生/11_王生_08,,[唉，不瞒方小弟……其实，家父也很早亡故，家母腿脚不便……因此哪怕今日放榜，也只得我孤身前来。],[唉，不瞞方小弟……其實，家父也很早亡故，家母腿腳不便……因此哪怕今日放榜，也只得我孤身前來。],"""Ah, Brother Fang, I’ll be frank with you... In truth, my father also died young, and my mother is frail on her feet... So even on results day, I had to come alone.""",「いやはや、実を言うとな……うちの父も早々に死んでしまって、母も足が不自由なんだ……だから今日の合格発表も、一人で来るしかなかったのさ」,"""Эх, по правде говоря, братишка Фан... Мой отец тоже преставился довольно давно, а у матери ноги не в порядке... Так что даже в такой день, когда вывешивают результаты экзамена, мне пришлось прийти в одиночку."""
,BgEvent,王生茶馆5,,,,,1,,,,,,,,,,,
,,王生少年,疑惑,,,,,,,默认66,,王生/11_王生_09,,[方小弟，记得以前在私塾的时候，曾有一位妇人来接过你，她若不是令堂……那会是何人？],[方小弟，記得以前在私塾的時候，曾有一位婦人來接過你，她若不是令堂……那會是何人？],"""Brother Fang, I remember at the village school—a matron once fetched you. If she wasn’t your mother... Who could that be?""",「なあ方。塾にいたとき、とある婦人がおまえを迎えに来たことがあったな。母君でないとすれば……あれは誰だったんだ？」,"""Кстати, помню, что в школе тебя как-то навещала некая женщина в годах, и если она не твоя матушка... то кем же она была?"""
,,方知宥,,,,,,,,默认67,,方知宥/11_方知宥_07,,[她是我的伯母。],[她是我的伯母。],"""She is my aunt.""",「ああ、あれは伯母だよ」,"""Это была моя тётя."""
,,王生少年,通常,,,,,,,默认68,,王生/11_王生_10,,[哦？],[哦？],"""Oh?""",「ほう？」,"""Хм?"""
,,,,,,,,,,默认69,,,,王生对我的家庭有了几分兴趣。,王生對我的家庭有了幾分興趣。,Scholar Wang grew somewhat interested in my family.,私の家庭について、少し興味がわいたらしい。,Учёный Ван преисполнился некоторого интереса к делам моей семьи.
,,,,,,,,,,默认70,,,,看来要给他讲讲了。,看來要給他講講了。,Seems I ought to tell him.,ふむ、どうやら話してやった方がよさそうだ。,"Наверно, стоит ему рассказать, что к чему."
,,方知宥,,,,,,,,默认71,,方知宥/11_方知宥_08,,[九岁前，我居于晋地……九岁那年，父母遭逢虏患，双双罹难，于是我便来了扬州，要过继给大伯为嗣。],[九歲前，我居於晉地……九歲那年，父母遭逢虜患，雙雙罹難，於是我便來了揚州，要過繼給大伯為嗣。],"""Before I turned nine, I lived in Jin Territory... That year, my parents fell victim to barbarian raids and perished together, so I came to Yangzhou to be adopted as Uncle's heir.""",「九歳になるまで、私は晋に住んでいた……九歳になった年、両親はともども賊に殺されてしまったため、揚州の伯父のところへ養子として引き取られることになったんだ」,"""До девяти лет я жил в Шаньси... В тот год, как мне минуло девять, мои родители погибли от рук северных варваров, и меня перевезли в Янчжоу, дабы я наследовал своему дяде."""
