#SHEET_NAME,红楼
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认19,,,,她望着我，嘴角挂着浅淡的微笑，目光温柔似水，却隐含了一丝诀别的坚定。,她望著我，嘴角掛著淺淡的微笑，目光溫柔似水，卻隱含了一絲訣別的堅定。,"She looked at me, a faint smile lingering at her lips, her gaze gentle as water, yet carrying the quiet resolve of farewell.",彼女が私を見て、微かに微笑んだ。瞳は水のような優しさをたたえていたが、決別の意志を含んでいた。,"Она смотрела на меня с едва заметной улыбкой. Хотя её взгляд был мягким, словно вода, в нём чувствовалась готовность проститься навсегда."
,,,,,,,,,,默认20,,,,——呼,——呼,--Huff--,――ヒュウ,*Вжух.*
,,,,,,,,,,默认21,,,,一阵风从河面吹来，带着湿润的凉意，掠过我的衣角，也拂动了她的发丝。,一陣風從河面吹來，帶著濕潤的涼意，掠過我的衣角，也拂動了她的髮絲。,"A moist, chilly wind swept across the river, rustling my clothes and tousling her hair.",水面から一陣の風が吹き、湿気を含んだ涼しさを運んできた。私の服をかすめ、彼女の髪を揺らす。,"Влажный, леденящий ветер пронёсся по реке, растрепав мою одежду и волосы."
,,方知宥,,,,,,,,默认22,,方知宥/35-2-2_方知宥_01,,[一定要分别吗？雁儿姐若是能一直留在我身边，我就算疯一辈子也心甘情愿。],[一定要分別嗎？雁兒姐若是能一直留在我身邊，我就算瘋一輩子也會心甘情願。],"""Must we really part? If <ruby=Swan Goose>Sister Yan</ruby> could stay with me forever, I'd gladly remain mad my whole life.""",「どうしても別れなきゃいけないのか？雁姉が傍にいてくれるなら、一生狂人でいることもやぶさかじゃない」,"""Но должны ли мы расставаться? Сестричка Лебёдушка может остаться со мной навсегда, а я с радостью останусь безумцем до конца жизни."""
,,,,,,,,,,默认23,,,,我面对着她，颤声确认道。,我面對著她，顫聲確認道。,I faced her and asked tremulously for confirmation.,彼女に向かって、震える声でそう言う。,"Глядя на неё, с дрожью в голосе спросил я."
,,苏怜烟,说话,,,,,,,默认24,,苏怜烟/35-2-2_苏怜烟_01,,[好啦，别再耍孩子脾气了……你已经为我停留了五年，该往前走啦。],[好啦，別再耍孩子脾氣了……你已經為我停留了五年，該往前走啦。],"""Come now, no more childishness... You've stayed five years for me. Time to move on.""",「こら、子供みたいなわがまま言わないの……もう五年も私のために立ち止まってたのよ。そろそろ前に進むべきだわ」,"""Ну хватит вести себя как ребёнок... Ты и так пять лет из-за меня стоял на одном месте. Пора двигаться вперёд."""
,,方知宥,,,,,,,,默认25,,,,[……],[……],"""...""",「……」,"""..."""
,,苏怜烟,温柔,,,,,,,默认26,,苏怜烟/35-2-2_苏怜烟_02,,[你有自己的梦想，有其他对你来说更重要的人……不该为了我这已逝之人再付出全部。],[你有自己的夢想，有其他對你來說更重要的人……不該為了我這已逝之人再付出全部。],"""You have your own dreams, people who matter more... Don't waste everything on someone already gone.""",「自分の夢も、あなたにとってもっと大事な人もいるでしょ……私のような既に死んだ者に全てを捧げるべきじゃない」,"""У тебя есть мечты, люди, которыми ты дорожишь... Не трать жизнь на кого-то, кто уже давно умер."""
,,,,,,,,,,默认27,,,,她微笑着对我说道，同时向我走近了几步，来到了我的面前。,她微笑著對我說道，同時向我走近了幾步，來到了我的面前。,"She smiled as she spoke, stepping closer until she stood right before me.",微笑みながら私にそう諭す彼女。そしてこちらに近付き、目の前までやってくる。,"Улыбнувшись, она подошла ко мне и встала рядом."
,,方知宥,,,,,,,,默认28,,方知宥/35-2-2_方知宥_02,,[可是……],[可是……],"""But...""",「しかし……」,"""Но..."""
,,,,,,,,,,默认29,,,,我开口，声音沙哑地想要再说些什么。,我開口，聲音沙啞地想要再說些什麼。,"I spoke, my voice hoarse as I tried to say more.",口を開き、かすれた声で何か喋ろうとする。,"Чем больше я говорил, тем более хриплым становился мой голос."
,,,,,,,,,,默认30,,,,——呼。,——呼。,—Huff.,――ヒュウ,*Вжух.*
,,,,,,,,,,默认31,,,,而她，却突然伸出了手。,而她，卻突然伸出了手。,Yet she suddenly extended her hand.,しかし彼女が突然手を伸ばした。,Внезапно она вытянула свою руку.
,,,,,,,,,,默认32,,,,那如青葱般的手指抵住了我的唇，将我本来想说的封在口中。,那如青蔥般地手指抵住了我的唇，將我本來想說的封在口中。,"Her slender fingers pressed against my lips, silencing the words I meant to speak.",青白い指が私の唇に触れ、言葉が出かけた私の口を塞いだ。,"Её пальчики дотронулись до моих губ, заглушив то, что я хотел сказать."
,,苏怜烟,担忧,,,,,,,默认33,,苏怜烟/35-2-2_苏怜烟_03,,[知宥，我死前最大的愿望，便是希望你能好好活着……你若是一直想着我，活得疯疯癫癫，我会因内疚而死不瞑目的。],[知宥，我死前最大的願望，便是希望你能好好活著……你若是一直想著我，活得瘋瘋癲癲，我會因內疚而死不瞑目的。],"""Zhiyou, my final wish is for you to live well... If you obsess over me and live recklessly, I'll die guilt-ridden and never rest in peace.""",「知宥、私が死ぬ前の一番の願いは、あなたが健やかに生きていくことだった……私のことを想うあまり狂ったまま生きていくなら、死んでも浮かばれないわ」,"""Чжию, моей последней волей будет одно: главное - живи, и живи как следует... Если будешь зацикливаться на мне и жить как попало, я из-за чувства вины на том свете никогда не смогу сомкнуть глаз и упокоиться."""
,,,,,,,,,,默认34,,,,她故作严肃地说道。,她故作嚴肅地說道。,She said with pretended solemnity.,わざと厳しい口調で言う彼女。,Сказала она с нарочитой серьёзностью.
,,方知宥,,,,,,,,默认35,,方知宥/35-2-2_方知宥_03,,[雁儿姐，我亲眼见过你死后的模样，你可并未死不瞑目。],[雁兒姐，我親眼見過你死後的模樣，你可並未死不瞑目。],"""<ruby=Swan Goose>Sister Yan</ruby>, I saw your post-death appearance myself, but you were clearly at peace.""",「雁姉、私はこの目で君の死に顔を見たんだ。浮かばれないような顔ではなかったよ」,"""Сестричка Лебёдушка, я лично видел тебя умершую - у тебя точно были закрыты глаза."""
,,,,,,,,,,默认36,,,,我带着几分哭腔，却笑着对她调侃道。,我帶著幾分哭腔、卻笑著對她調侃道。,"With a tearful chuckle, I teased her with a smile.",少し鼻声で、しかし笑いながら、からかうようにそう言う。,"В голосе моём звучали слёзы, но, тем не менее, я с улыбкой подшутил над ней."
,,苏怜烟,温柔,,,,,,,默认37,,苏怜烟/35-2-2_苏怜烟_04,,[我不管。],[我不管。],"""I don't care.""",「そんなの知らないわ」,"""Ну и что с того."""
,,方知宥,,,,,,,,默认38,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认39,,,,她倔强地笑了笑。,她倔強地笑了笑。,She gave a stubborn smile.,強がるように彼女が笑った。,Упёрто улыбнулась она.
,,,,,,,,,,默认40,,,,恍然间，我竟在如今的她的身上看到了小时候的她的影子。,恍然間，我竟在如今的她的身上看到了小時候的她的影子。,"Suddenly, I saw traces of her younger self in who she’d become.",ふと、今の彼女の姿に子供の頃の彼女の姿が重なった。,"Внезапно я увидел в ней отголоски той девочки, какой она была в детстве."
,,苏怜烟,,,,,,,,默认41,,,,[……],[……],"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认42,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认43,,,,我们这样一来一回地调笑。,我們這樣一來一回的調笑。,We traded playful banter like this.,しばらくそんな軽口を交わした。,Мы игриво попререкались.
,,,,,,,,,,默认44,,,,倒是令离别的气氛也轻松了一些。,倒是令離別的氣氛也輕鬆了一些。,"It eased the weight of our farewell, if only a little.",別れの雰囲気が少し和らいだ。,Это немного разрядило тяжёлую атмосферу нашего расставания.
,,,,,,,,,,默认45,,,,人有悲欢离合，月有阴晴圆缺。,人有悲歡離合，月有陰晴圓缺。,"Men have sorrow and joy; they meet or part again. The moon is bright or dim, and she may wax or wane.",人には出会いと別れ、喜びと悲しみがある。月に満ち欠けと陰陽があるように。,"Люди грустят и радуются, встречаются и расстаются - это так же естественно, как то, что луна убывает и прибывает."
,,,,,,,,,,默认46,,,,或许，我确实该接受与她的离别了。,或許，我確實該接受與她的離別了。,Perhaps it’s time I truly accepted our parting.,やはり彼女との別れを受け入れるべきなのかもしれない。,"Думаю, мне действительно пришла пора принять нашу с ней разлуку."
,,,,,,,,,,默认47,,,,……,……,...,……,...
,,苏怜烟,坚定,,,,,,,默认48,,苏怜烟/35-2-2_苏怜烟_05,,[知宥，你相信人会有来世吗？],[知宥，你相信人會有來世嗎？],"""Zhiyou, do you believe in an afterlife?""",「知宥、来世って信じてる？」,"""Чжию, а ты веришь в жизнь после смерти?"""
,,,,,,,,,,默认49,,,,隔了一会儿后，她突然对我问道。,隔了一會後，她突然對我問道。,"After a pause, she turned to me abruptly and asked.",しばらくし、ふと彼女がそんなことを訊いた。,После небольшого молчания неожиданно задала она мне вопрос.
,,方知宥,,,,,,,,默认50,,方知宥/35-2-2_方知宥_04,,[本来不信，但因为你，我愿意信了。],[本來不信，但因為你，我願意信了。],"""I never did—but for you, I’d believe.""",「もともと信じていなかったが、君のおかげで信じる気になった」,"""Раньше не верил... Но ради тебя - поверю."""
,,,,,,,,,,默认51,,,,我认真地答道。,我認真地答道。,I answered earnestly.,真面目な顔でそう答える。,Честно ответил я.
,,苏怜烟,温柔,,,,,,,默认52,,苏怜烟/35-2-2_苏怜烟_06,,[嗯……那好好过完你的这一生，若有来世，我们再重逢吧。],[嗯……那好好過完你的這一生，若有來世，我們再重逢吧。],"""Hmm... then live this life well, and if there is an afterlife, we shall meet again.""",「そう……だったら今の人生を精一杯生きて。来世があればまた会いましょ」,"""Хм-м... тогда как следует проживи свою жизнь, и если жизнь после смерти есть, мы потом с тобой ещё встретимся."""
,,,,,,,,,,默认53,,,,她提议道。,她提議道。,She proposed.,彼女がそう言った。,Предложила она.
,,方知宥,,,,,,,,默认54,,方知宥/35-2-2_方知宥_05,,[好……若有来世……再相逢。],[好……若有來世……再相逢。],"""Alright... if there is an afterlife... we shall meet again.""",「そうだな……来世があれば……また会おう」,"""Хорошо... Если жизнь после смерти существует... тогда и встретимся."""
,,,,,,,,,,默认55,,,,我点了点头。,我點了點頭。,I nodded.,こくりと私は頷いた。,Кивнул я.
,,苏怜烟,微笑,,,,,,,默认56,,苏怜烟/35-2-2_苏怜烟_07,,[当然，你若是有了别的心上人，来世就不必见我啦。],[當然，你若是有了別的心上人，來世就不必見我啦。],"""Of course, if you ever find another love in this life, you need not see me again.""",「もちろんだけど、他に惚れた女がいれば、来世会わなくてもいいのよ」,"""Конечно, если ты полюбишь кого-нибудь ещё, тебе будет вовсе не обязательно встречаться со мной в следующей жизни."""
,,,,,,,,,,默认57,,,,她最后笑着补充道。,她最後笑著補充道。,She added with a final smile.,最後になって、彼女がそんな風に付け足す。,"Улыбнувшись, добавила она."
,,方知宥,,,,,,,,默认58,,方知宥/35-2-2_方知宥_06,,[不会的。],[不會的。],"""No, I won’t.""",「そんなことはあり得ないさ」,"""Не полюблю."""
,,,,,,,,,,默认59,,,,我笑了笑。,我笑了笑。,I smirked.,私は笑った。,Ухмыльнулся я.
,,苏怜烟,温柔,,,,,,,默认60,,苏怜烟/35-2-2_苏怜烟_08,,[多多保重，知宥。],[多多保重，知宥。],"""Take care, Zhiyou.""",「元気でね、知宥」,"""Береги себя, Чжию."""
,,,,,,,,,,默认61,,,,她温柔地轻笑着，将手抚向了我的侧脸——,她溫柔地輕笑著，將手撫向了我的側臉——,"She chuckled softly, gently touching the side of my face—",優しく微笑み、彼女が私の頬を撫でようとした――,"Ласково усмехнувшись, она протянула руку к моей щеке."
,,方知宥,,,,,,,,默认62,,方知宥/35-2-2_方知宥_07,,[多多保重……],[多多保重……],"""Take care...""",「君もな……」,"""Ты тоже..."""
,,,,,,,,,,默认63,,,,我也开口。,我也開口。,I also spoke.,私もそう返した。,Ответил я.
,,,,,,,,,,默认64,,,,……,……,...,……,...
,,方知宥,,,,,,,,默认65,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,2,,,,,,,
,,,,,,,,,,默认66,,,,然而，我话音未落，她的手还未碰上我的脸庞之际——她的身影便开始渐渐变淡，如一阵被风吹散的轻烟，一点点融进潮湿的空气里。,然而，我話音未落、她的手還未碰上我的臉龐之際——她的身影便開始漸漸變淡，如一陣被風吹散的輕煙，一點點融進潮濕的空氣裡。,"However, before my words could fade and her hand could fully reach my cheek, her figure began to dissolve like mist scattered by the wind, slowly merging into the damp air.",しかし私が言い終わる前、彼女の手が私の頬に触れる寸前に――彼女の姿が徐々に透け始め、風に吹かれた煙のように、少しずつ湿った空気に溶け込んでいった。,"Но прежде, чем я успел договорить, прежде, чем её рука коснулась моей щеки, она начала постепенно исчезать, словно дымка, развеянная ветром, пока совсем не растворилась во влажном воздухе."
,,,,,,,,,,默认67,,,,她消失了。,她消失了。,She vanished.,彼女が消えた。,Она исчезла.
,,,,,,,,,,默认68,,,,突然。,突然。,Suddenly.,突然に。,Внезапно.
,,,,,,,,,,默认69,,,,却又不突然地消失了。,卻又不突然地消失了。,Yet her disappearance wasn’t entirely unexpected.,しかし突然でもなく、消えてしまった。,Но ожидаемо.
,,方知宥,,,,,,,,默认70,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认71,,,,河面空濛，水波不兴。,河面空濛，水波不興。,"The river stretched vast and misty, its surface still.",水面は霞み、波一つ立っていない。,"Над речной поверхностью плыл туман, сама она была абсолютно гладкой."
,,,,,,,,,,默认72,,,,我低头望向二十四桥下的水面，如今，只剩下我孤零零一个人的倒影，留在如明镜一般的河水中。,我低頭望向二十四橋下的水面，如今，只剩下我孤零零一個人的倒影，留在如明鏡一般的河水中。,"I gazed down at the water beneath the Twenty-Four Bridges. Now, only my lone reflection remained, suspended in the mirror-like river.",二十四橋の下の水面を見つめる。鏡のように澄んだ川に映っているのは、私ひとりの姿だけだった。,Я взглянул в реку под Двадцать четвёртым мостом. На ней было видно лишь моё одинокое отражение.
,,,,,,,,,,默认73,,,,——呼。,——呼。,—Huff.,――ヒュウ,*Вжух.*
,,,,,,,,,,默认74,,,,又是一阵风吹过。,又是一陣風吹過。,Another gust of wind swept past.,再び、一陣の風が吹いた。,Ещё раз подул ветер.
,,,,,,,,,,默认75,,,,风灌入我宽大的衣袍，带来阵阵寒意。,風灌入我寬大的衣袍，帶來陣陣寒意。,"The wind billowed through my loose robes, carrying a biting chill.",風が開いた襟から入り込み、じんとした冷たさを感じた。,"Ветер продувал мою одежду, пронизывая холодом."
,,,,,,,,,,默认76,,,,我却像被钉在原地，默然站着，站了许久。,我卻像被釘在原地，默然站著，站了許久。,"Yet I stood frozen, silent and motionless, for what felt like an age.",釘付けにされたかのように、黙したまましばらくその場に立ち尽くした。,"Но я стоял молча и неподвижно, словно пригвождённый на месте."
,,,,,,,,,,默认77,,,,别了。,別了。,Goodbye.,さようなら。,Прощай.
,,,,,,,,,,默认78,,,,雁儿姐。,雁兒姐。,<ruby=Swan Goose>Sister Yan</ruby>.,雁姉。,Сестричка Лебёдушка.
,StopBgm,,,,,,3,,,,,,,,,,,
,,,,,,,,,,默认79,,,,我们来世再见。,我們來世再見。,We’ll meet again in another life.,来世でまた会おう。,Встретимся в следующей жизни.
,,,,,,,,,,默认80,,,,……,……,...,……,...
,Bgm,那年翩翩,,,,4,4,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,红楼1,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认81,,,,五月十六，我助王生修完了那本《扬州十日记》。,五月十六，我助王生修完了那本《揚州十日記》。,"On the sixteenth of the fifth month, I helped Scholar Wang complete his book ""Ten Days of Yangzhou"".",五月十六日。王書生が書いた『揚州十日記』の校正が終わった。,"К шестнадцатому числу пятого месяца я закончил помогать учёному Вану в редактуре ""Записок о десяти днях в Янчжоу""."
,,,,,,,,,,默认82,,,,十日屠城之事，落于纸上，不过只有七八千字。,十日屠城之事，落於紙上，不過只有七八千字。,"The ten-day massacre, when recorded on paper, amounted to merely seven or eight thousand characters.",十日間の虐殺は、紙に書き記してもわずか七八千文字くらいしかない。,Запечатлённые на бумаге десять дней резни уместились всего лишь в семь-восемь тысяч иероглифов.
,,,,,,,,,,默认83,,,,此书以王生的视角，记录了扬州十日屠城时东虏的诸多恶行。,此書以王生的視角，記錄了揚州十日屠城時東虜的諸多惡行。,"Written from Scholar Wang's perspective, this book documents the Eastern Barbarians' numerous atrocities during the Yangzhou massacre.",この本は、揚州の十日間に渡る虐殺で東虜がはたらいた悪行の数々を、王書生の視点で書いたものだ。,"Книга от лица учёного Вана описала всевозможные зверства ""восточных лу"" за эти дни."
,,,,,,,,,,默认84,,,,其中细节可谓真实丰富，我想，后人读来也会觉得身临其境、触目惊心。,其中細節可謂真實豐富，我想，後人讀來也會覺得身臨其境、觸目驚心。,"Its vivid, authentic details will make later readers feel they're witnessing the events firsthand - with horrifying clarity.",その描写の細かさはあまりに生々しく、きっと後世の人々がこれを読んだら、その場にいるかのような臨場感で胸を打たれることだろう。,"Детали получились очень живыми и насыщенными - думаю, те, кто будет читать эту книгу, смогут испытать чувство, будто сами оказались в гуще событий, и будут потрясены не менее, чем их очевидцы."
,,,,,,,,,,默认85,,,,但是，我知道，尚有数万个如王生这般的幸存者并未写书，他们没有留下更多的记录流传后世。,但是，我知道，尚有數萬個如王生這般的倖存者並未寫書，他們沒有留下更多的紀錄流傳後世。,"Yet I know tens of thousands of survivors like Scholar Wang never wrote accounts, leaving no records for posterity.",しかし、王のような生存者が数万といながら、誰もこのような本を書いていないことを私は知っている。彼らは後世に伝えるための記録を残していないのだ。,"Однако я знаю, что десятки тысяч других людей, выживших вместе с учёным Ваном, в отличие от него, не напишут книг - потомкам от них не останется никаких записей."
,,,,,,,,,,默认86,,,,而那数十万在屠城中被杀的亡魂，更没有任何开口的机会。,而那數十萬在屠城中被殺的亡魂，更沒有任何開口的機會。,While the hundreds of thousands massacred were forever silenced.,虐殺によって命を落とした数十万の亡霊たちは、口を開く機会すら与えられなかった。私たちが書いたこの『揚州十日記』は、この十日間で起きた数え切れないほどの悲劇のうちのほんの一部でしかない。,"Что же касается тех сотен тысяч душ, что погибли во время резни, у них тем более не будет возможности высказаться."
,,,,,,,,,,默认87,,,,我们所写的这本《扬州十日记》，只是这十日中万千悲剧的沧海一粟。,我們所寫的這本《揚州十日記》，只是這十日的所發生的萬千悲劇的滄海一粟。,"Our written account of ""Ten Days of Yangzhou"" represents but a drop in the ocean of tragedies that occurred during those ten days.",,"Наши ""Записки о десяти днях в Янчжоу"" - не более, чем капля в море тех бесчисленных трагедий, что случились за эти десять дней."
,,,,,,,,,,默认88,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,聊斋7,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认89,,,,之后，我将《扬州十日记》抄了一本，带在身上，然后便向王生辞行。,之後，我將《揚州十日記》抄了一本，帶在身上，然後便向王生辭行。,"Afterward, I made a handwritten copy of ""Ten Days of Yangzhou"" to carry with me, then took my leave from Scholar Wang.",その後、私は『揚州十日記』の写本を作って持ち歩くようにし、王書生に別れを告げた。,"После этого я переписал собственную копию ""Записок"", взял её с собой и попрощался с учёным Ваном."
,,,,,,,,,,默认90,,,,临别之时，王生于城门前出言挽留，他叹我今后一人踏上旅程，未免太过孤独。,臨別之時，王生於城門前出言挽留，他嘆我今後一人踏上旅程，未免太過孤獨。,"When we parted at the city gate, Scholar Wang urged me to stay, sighing that my solitary journey ahead would be too lonesome.",別れ際、王は城門の前で、一人の旅は孤独に苛まれるぞと私のことを引き留めようとした。,"В момент прощания у городских ворот учёный Ван попробовал уговорить меня остаться, со вздохом говоря, что в предстоящем путешествии мне наверняка будет очень одиноко."
,,,,,,,,,,默认91,,,,他说，若非是他有妻儿牵绊，必定与我一同远游。,他說，若非是他有妻兒牽絆，必定與我一同遠遊。,"He said were it not for his family obligations, he would have surely traveled with me.",もしも妻がいなければ私と一緒に旅に出たのにと彼が溜息をつく。,"Он сказал, что если б не жена и ребёнок, он обязательно отправился бы в этот дальний путь со мной."
,,,,,,,,,,默认92,,,,我笑了笑，谢过了他的好意，只对他说了有缘再见。,我笑了笑，謝過了他的好意，只對他說了有緣再見。,"I smiled and thanked him for his kindness, saying only that we might meet again if fate allowed.",私は笑って彼の気遣いに感謝すると、縁があればまた会おうと言うのだった。,"Я с улыбкой поблагодарил его за добрые слова, но лишь сказал, что, если будет на то веление судьбы, мы с ним ещё увидимся."
,,,,,,,,,,默认93,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,聊斋8,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认94,,,,此后十年，天下如同风中浮萍，被战火与离乱撕扯，仿佛从未安宁过。,此後十年，天下如同風中浮萍，被戰火與離亂撕扯，彷彿從未安寧過。,"For the next decade, the world swayed like wind-tossed duckweed, ravaged by war and upheaval, as though peace had never been.",その後の十年、天下は風に流される浮草のように戦火に引き裂かれ、安定することがなかった。,"В последующие десять лет Поднебесная пережила множество войн, создавалось впечатление, что мирного неба здесь никогда и не было."
,,,,,,,,,,默认95,,,,扬州十日的血迹未干，我便听闻李闯身死、南京陷落的消息。,揚州十日的血跡未乾，我便聽聞李闖身死、南京陷落的消息。,"Before the bloodstains from Yangzhou's Ten Days Massacre had dried, I received news of Li Chuang's death and Nanjing's fall.",揚州十日の爪痕がまだ癒えぬ間に、李自成の死と、南京が陥落したという話が耳に入った。,"Не успели ещё зажить раны на сердце от резни в Янчжоу, как до меня дошли новости о смерти Ли ""Идущего Напролом"" и падении Нанкина."
