#SHEET_NAME,结局-通海
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,BgEvent,哭庙2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认10,,,,我猜，那些被撕的书，是他被我困在房屋时做得，大概是为了发泄他的情绪。,我猜，那些被撕的書，是他被我困在房屋時做得，大概是為了發洩他的情緒。,I suppose those torn books were his doing when I had him trapped in the room—likely a way to vent his emotions.,おそらく破られた本は、私が閉じ込めた際にあいつがやったのだろう。鬱憤を晴らすために。,"Скорее всего, те разорванные книги - это было его рук дело: так он вымещал свою злобу после того, как я его запер внутри."
,,,,,,,,,,默认11,,,,这么想来，王生倒是比我更幸运。,這麼想來，王生倒是比我更幸運。,"Thinking about it this way, Scholar Wang was actually luckier than I was.",そういう意味では、王は私よりも幸運だった。,"Если так подумать, то учёному Вану повезло больше, чем мне."
,,,,,,,,,,默认12,,,,他的屋中竟还留着不少旧书，甚至能从犄角旮旯中翻出完好的笔墨。,他的屋中竟還留著不少舊書，甚至能從犄角旮旯中翻出完好的筆墨。,"His house still held quite a few old books, and you could even find intact brushes and ink tucked away in the corners.",彼の家には古本がまだ多く残されており、部屋の隅などから無事な筆や墨も見つかった。,"В его доме всё-таки сохранилось немало старых книг, а в укромных уголках можно было даже найти неповреждённые кисти и чернила."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认13,,,,他一边苦笑，一边调侃抄他家的恶兵都是不识货的粗人。,他一邊苦笑，一邊調侃抄他家的惡兵都是不識貨的粗人。,"With a bitter smile, he joked that the brutish soldiers who ransacked his home were uncultured fools who couldn’t recognize quality.",彼は苦笑しつつ、彼の家を家捜しした悪兵どもは見る目のない野蛮人だと冗談を言った。,"С усмешкой он отметил, что грабившие его дом солдаты, видимо, были полными невеждами и не знали толк в ценностях."
,,,,,,,,,,默认14,,,,随后，他用那些遗留的笔墨开始写书——正是那本《扬州十日记》。,隨後，他用那些遺留的筆墨開始寫書——正是那本《揚州十日記》。,"Later, he began writing a book with the remaining brushes and ink—precisely that ""Ten Days of Yangzhou"".",その後、彼は残った筆と墨で本を書き始めた――『揚州十日記』だ。,"После этого он, используя сохранившиеся кисть и тушь, приступил к написанию книги - той самой, под названием ""Десять дней в Янчжоу"". <i>(Прообраз учёного Вана - реальный автор по имени Ван Сючу, ""Десять дней в Янчжоу"" - единственное известное его произведение)</i>"
,,,,,,,,,,默认15,,,,《扬州十日记》毕竟只记载了王生所见的十日见闻，篇幅长不到哪去。,《揚州十日記》畢竟只記載了王生所見的十日見聞，篇幅長不到哪去。,"After all, ""Ten Days of Yangzhou"" only recorded Scholar Wang’s ten-day observations, so it wasn’t particularly long.",『揚州十日記』は王の目から見た十日間の見聞が書かれているだけで、そう長い話ではない。,"Поскольку книга ""Десять дней в Янчжоу"" описывала только то, что учёный Ван видел и слышал сам за эти десять дней, она не вышла особенно длинной."
,,,,,,,,,,默认16,,,,王生大概写了十日便完稿了，整本书一共有数千字。,王生大概寫了十日便完稿了，整本書一共有數千字。,"Scholar Wang took about ten days to complete the manuscript, which totaled several thousand characters.",およそ十日ほどで彼は書き終わってしまった。本全体でも数千字程度だ。,"Где-то за десять дней он завершил рукопись, в общем вышло на несколько тысяч иероглифов."
,,,,,,,,,,默认17,,,,他写完后，携带完稿的书和笔墨纸砚，专门赶到我的方院请我帮他润色。,他寫完後，攜帶完稿的書和筆墨紙硯，專門趕到我的方院請我幫他潤色。,"After finishing, he brought the completed book along with his writing tools and made a special trip to my Fang's Courtyard, asking me to polish it for him.",書き終わった後、彼は文房具を持って、脚色をしてほしいとわざわざ方院まで頼みに来た。,"Закончив, он принёс готовую рукопись вместе с письменными принадлежностями ко мне, чтобы попросить меня о помощи в редактуре."
,,,,,,,,,,默认18,,,,我细细读过，替他改了许多处细节，又亲手誊抄了一份。,我細細讀過，替他改了許多處細節，又親手謄抄了一份。,"I read it carefully, revised many details for him, and even personally copied out a clean version.",私は細部までそれを読み込み、多くの細部を手直しし、また書き加えてやった。,"Внимательно прочитав, я подправил там немало деталей и лично переписал дубликат."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认19,,,,自此，我们二人各持一稿带在身边，算是各自守住了一段不容遗忘的历史。,自此，我們二人各持一稿帶在身邊，算是各自守住了一段不容遺忘的歷史。,"From then on, each of us kept a copy with us, as if safeguarding a piece of history that must not be forgotten.",それ以来、私たちは二人で一稿ずつ、忘れてはならない歴史の一部を保管することにした。,"После этого каждый из нас взял с собой по экземпляру - можно сказать, тем самым сохраняя часть истории, которую следовало помнить."
,,,,,,,,,,默认20,,,,……,……,...,……,...
,,,,,,,,,,默认21,,,,五月十六日，我向王生辞行，表明明日便会离开扬州。,五月十六日，我向王生辭行，表明明日便會離開揚州。,"On the sixteenth of the fifth month, I bid farewell to Scholar Wang, telling him I would leave Yangzhou the next day.",五月十六日、私は王書生に明日揚州を去ると言って別れを告げた。,"В шестнадцатый день пятого месяца я попрощался с учёным Ваном и сообщил ему, что завтра собираюсь покинуть Янчжоу."
,,,,,,,,,,默认22,,,,王生有些震惊，他说见我这些时日留在城中，还以为我已改了主意。,王生有些震驚，他說見我這些時日留在城中，還以為我已改了主意。,"Scholar Wang was somewhat shocked. He said that seeing me stay in the city all this time, he had assumed I'd changed my mind.",彼は少し驚いたようだ。私がこの数日ずっと町に留まっているのを見て、気が変わったのかと思っていたらしい。,"Тот был удивлён - он сказал, что, видя, как я оставался в городе все эти дни, решил было, что я передумал."
,,,,,,,,,,默认23,,,,我笑了笑，告诉他多留这些天，本就是为了帮他修书。,我笑了笑，告訴他多留這些天，本就是為了幫他修書。,I smiled and told him I'd only stayed these extra days to help him revise his book.,ここにいた数日は、彼の本の校正をするためであったことを笑いながら話した。,"Я с улыбкой сообщил ему, что задержался специально для того, чтобы помочь ему с книгой."
,,,,,,,,,,默认24,,,,如今《扬州十日记》已经写成，我也该动身离开了。,如今《揚州十日記》已經寫成，我也該動身離開了。,"Now that ""Ten Days of Yangzhou"" is complete, I should be on my way.",『揚州十日記』も完成した。そろそろ去るべき時だ。,"Теперь же, когда труд ""Десять дней в Янчжоу"" завершён, мне пришла пора отправляться в путь."
,,,,,,,,,,默认25,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙4,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认25,,,,……,……,,,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,通海1,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认26,,,,接下来，我的目的地是南京。,接下來，我的目的地是南京。,"Next, I'm headed to Nanjing.",次の目的地は南京だった。,Путь мой лежит в Нанкин.
,,,,,,,,,,默认27,,,,南京也称金陵、南直隶、京师，曾是大明朝的两京之一。,南京也稱金陵、南直隸、京師，曾是大明朝的兩京之一。,"Nanjing, also called Jinling, Southern Zhili, or the Capital, was once one of the Ming Dynasty's two capitals.",南京は<ruby=きんりょう>金陵</ruby>、<ruby=なんちょくれい>南直隷</ruby>、<ruby=けいし>京師</ruby>とも呼ばれ、かつての大明王朝における二つの都のうちの一つだ。,"Нанкин, также именуемый Цзинлин, ""южный город прямого подчинения"" и ""столичный город"", некогда одна из двух столиц Великой Мин."
,,,,,,,,,,默认28,,,,当年科考时我曾到过那里，那座城的繁华景象令我印象深刻、至今难忘。,當年科考時我曾到過那裡，那座城的繁華景象令我印象深刻、至今難忘。,"I visited during the imperial examinations years ago, and the city's vibrant scenes left an indelible impression that lingers even now.",科挙を受けた時に行ったことがあるが、あの華やかな景色は、未だに頭から離れないほど印象に残っている。,В своё время я приезжал сюда сдавать экзамены - великолепие этого города оставило у меня глубокое и незабываемое впечатление.
,,,,,,,,,,默认29,,,,南京有许多古老的寺庙，有高大的楼阁，更有秦淮河畔的众多才子佳人。,南京有許多古老的寺廟，有高大的樓閣，更有秦淮河畔的眾多才子佳人。,"Nanjing boasts ancient temples, towering pavilions, and countless scholars and beauties along the Qinhuai River.",南京には多くの古い寺や、高くそびえる楼閣がある。そして<ruby=しんわいが>秦淮河</ruby>のほとりには多くの才子佳人が住んでいる。,"В Нанкине множество старинных храмов, высоких зданий, а по берегам реки Циньхуай здесь проживает множество талантливых юношей и писаных красавиц."
,,,,,,,,,,默认30,,,,大概正因为天下有南京，南京有秦淮河畔，广陵二十四桥从来不敢自称为冠绝天下的风月之地。,大概正因為天下有南京，南京有秦淮河畔，廣陵二十四橋從來不敢自稱為冠絕天下的風月之地。,"Perhaps precisely because Nanjing exists with its Qinhuai Riverside, Guangling's Twenty-Four Bridges never dared proclaim itself the world's supreme pleasure capital.",天下に南京あり、南京に秦淮河あり。ゆえに広陵二十四橋は決して天下一の色町を称することがなかったのだろう。,"Пожалуй, именно из-за того, что в Поднебесной есть Нанкин, а в Нанкине есть набережная реки Циньхуай, Двадцать четвёртый мост в Гуанлине так никогда и не мог претендовать на звание самого изысканного места удовольствий в Поднебесной."
,,,,,,,,,,默认31,,,,秦淮河畔流传着众多才子佳人的佳话，整个天下都知道那里的许多风流韵事。,秦淮河畔流傳著眾多才子佳人的佳話，整個天下都知道那裡的許多風流韻事。,The Qinhuai Riverside is famed for countless romantic tales of scholars and beauties—stories known throughout the land.,秦淮河は才子と佳人の美談に事欠かない。天下の誰もがその地の色恋話を知っているのだ。,"Берега реки Циньхуай полнятся захватывающими сюжетами о талантливых молодых людях и прекрасных женщинах; любовные истории, разворачивавшиеся там, во множестве известны по всей Поднебесной."
,,,,,,,,,,默认32,,,,柳如是、董小宛、李香君、顾横波，这些名妓的故事我早有耳闻。,柳如是、董小宛、李香君、顧橫波，這些名妓的故事我早有耳聞。,"I've long heard stories of famous courtesans like Liu Rushi, Dong Xiaowan, Li Xiangjun, and Gu Hengbo.",<ruby=りゅうじょし>柳如是</ruby>、<ruby=とうしょうえん>董小宛</ruby>、<ruby=りこうくん>李香君</ruby>、<ruby=こおうは>顧横波</ruby>……この名妓の逸話は私の耳にも入っている。,"Лю Жуши, Дун Сяовань, Ли Сянцзюнь, Гу Хэнбо - истории об этих прославленных куртизанках я слышал уже давно."
,,,,,,,,,,默认33,,,,当然，自雁儿姐离世之后，我已无心再去青楼，没有理由再逛那些风月场所了。,當然，自雁兒姐離世之後，我已無心再去青樓，沒有理由再逛那些風月場所了。,"After <ruby=Swan Goose>Sister Yan</ruby>'s death, I lost all interest in pleasure houses—no reason to visit those romantic quarters anymore.",雁姉が死んでからは青楼に行く気もなくなり、そのような色町をぶらつく理由もないが。,"Конечно, с тех пор, как сестричка Лебёдушка умерла, у меня больше не было настроения ходить в ""зелёные терема"", как и в принципе не было причины наведываться в весёлые кварталы."
,,,,,,,,,,默认34,,,,我选择去南京，只是想去看看这个据说比扬州还要繁华的地方，只是想在那里住一段时间。,我選擇去南京，只是想去看看這個據說比揚州還要繁華的地方，只是想在那裡住一段時間。,"I chose Nanjing simply to see this place said to surpass Yangzhou's prosperity, just to stay there awhile.",南京を選んだのは、揚州よりも華やかと言われるその場所を見物し、少し腰を据えてみたかったからだ。,"Я выбрал поехать в Нанкин просто для того, чтобы взглянуть на место, которое по слухам было ещё величественней Янчжоу, и просто пожить там некоторое время."
,,,,,,,,,,默认35,,,,更大的地方，才有更多的出路。,更大的地方，才有更多的出路。,Only in bigger places can one find more opportunities.,大きな街こそ、可能性も広がる。,Больше место - больше и возможностей.
,,,,,,,,,,默认36,,,,或许，我能在南京找到新的人生方向。,或許，我能在南京找到新的人生方向。,Perhaps I can find a new path in life in Nanjing.,もしかしたら、南京で新たな人生の方向性を見つけられるかもしれない。,"Кто знает - может, в Нанкине мне удастся найти себе новый жизненный путь."
,,,,,,,,,,默认37,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认38,,,,去南京的路途并不太平，自扬州出城后，沿途多有逃兵盗匪，许多船家都不肯出航。,去南京的路途並不太平，自揚州出城後，沿途多有逃兵盜匪，許多船家都不肯出航。,"The journey to Nanjing was far from safe. After leaving Yangzhou, the roads were overrun with deserters and bandits, and most boatmen refused to sail.",南京への旅路は一筋縄ではいかなかった。揚州を出てからというもの、道中には逃走兵や盗賊がうろついていたし、何度も船の出航を拒まれた。,"Путь в Нанкин был отнюдь не спокойным, по дороге из Янчжоу был немалый риск наткнуться на дезертиров и разбойников, и многие лодочники отказывались туда плыть."
,,,,,,,,,,默认39,,,,我在码头徘徊数整日，终于找到一个愿意冒险绕过瓜洲去南京的老船夫。,我在碼頭徘徊數整日，終於找到一個願意冒險繞過瓜洲去南京的老船夫。,I lingered at the dock for days before finally finding an old boatman willing to risk the detour past Guazhou to Nanjing.,埠頭で徘徊すること数日、ようやく瓜州を迂回して南京に行く危険を冒してくれる老船頭を見つけることができた。,"Проторчав в порту несколько суток, я в конце концов смог отыскать старого лодочника, готового рискнуть отправиться до Нанкина через Гуачжоу."
,,,,,,,,,,默认40,,,,船行数日，抵达南京时，这里的景象与我想象中的大不相同。,船行數日，抵達南京時，這裡的景象與我想像中的大不相同。,"After days on the water, Nanjing looked nothing like I’d imagined when we arrived.",船に乗ること数日。南京に着くと、そこの景色は私の想像と大きく異なっていた。,"Проплыв несколько дней, мы прибыли в Нанкин - и вид здесь оказался совсем не таким, как я себе представлял."
,,,,,,,,,,默认41,,,,前些日子，琼华曾说东虏之后便要去攻打南京，我本以为会战况惨烈，但等我到时，这里却和我记忆中的模样别无二致——几乎与和平时期没有任何变化。,前些日子，瓊華曾說東虜之後便要去攻打南京，我本以為會戰況慘烈，但等我到時，這裡卻和我記憶中的模樣別無二致——幾乎與和平時期沒有任何變化。,"Days earlier, Qionghua had said the Eastern Barbarians would march on Nanjing next. I expected devastation, but when I arrived, the city stood unchanged—just as I remembered it in peacetime.",東虜はこの後南京に打って出るという話を数日前に瓊華がしていた。てっきり凄まじい戦況になっていると思っていたが、いざ着いてみると記憶の姿とほぼ同じだった――つまり、平和な時と変わっていなかったのだ。,"Цюнхуа несколько дней назад говорила, что ""восточные лу"" следующим собираются напасть на Нанкин, и я переживал, что здесь может царить разруха - но по прибытии я обнаружил, что облик города нисколько не отличается от того, когда я был здесь в прошлый раз."
,,,,,,,,,,默认42,,,,一番打听后，我才知道南京城根本没有如扬州那般被屠城——因为他们从未有过抵抗。,一番打聽後，我才知道南京城根本沒有如揚州那般被屠城——因為他們從未有過抵抗。,"After some inquiries, I learned Nanjing City was never massacred like Yangzhou—because they never resisted.",聞き込みをしてみてようやくわかったのだが、南京はそもそも揚州のような虐殺の憂き目に遭っていなかった――なぜなら、彼らは抵抗しなかったからだ。,"Порасспрашивав, я узнал, что в Нанкине не случилось и намёка на ту резню, что была в Янчжоу - так как они совсем не оказали никакого сопротивления."
,,,,,,,,,,默认43,,,,东虏兵临城下时，兵不血刃就进了城，很快便接管了这里。,東虜兵臨城下時，兵不血刃就進了城，很快便接管了這裡。,"When the Eastern Barbarian troops reached the city gates, they entered without bloodshed and swiftly took control.",東虜が城下にやってくると、血を流すことなくそのまま町に入り、すぐにこの地を掌握した。,"""Восточные лу"" подступили к городу, вошли в него без капли крови и очень быстро взяли его под свой контроль."
,,,,,,,,,,默认44,,,,弘光帝，与阁老马士英早在东虏来之前就逃之夭夭。,弘光帝，與閣老馬士英早在東虜來之前就逃之夭夭。,The Hongguang Emperor and Grand Secretary Ma Shiying had already fled long before the Eastern Barbarians arrived.,弘光帝は閣老の<ruby=ばしえい>馬士英</ruby>と共に、東虜が来る前にとっくに逃げ出していた。,Император Хунгуан и старейшина канцелярии Ма Шиин сбежали из города ещё задолго до прибытия захватчиков.
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,通海2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认45,,,,而那些口口声声要以死殉国的文武百官，早已在南京城的城门口跪成两列，争着要做东虏的奴才。,而那些口口聲聲要以死殉國的文武百官，早已在南京城的城門口跪成兩列，爭著要做東虜的奴才。,"As for those civil and military officials who had vowed to die for their country, they were already kneeling in two rows at Nanjing's gates, competing to become the Eastern Barbarians' slaves.",死をもって国に殉じると声高に叫んでいた文官武官たちは、南京の城門前で二列になって跪き、先を争って東虜の奴隷に成り下がった。,"А те гражданские и военные чиновники, разглагольствовавшие, что готовы умереть за страну, тут же в два ряда выстроились у ворот Нанкина на колени, соревнуясь за право стать рабами ""восточных лу""."
,,,,,,,,,,默认46,,,,东虏的战马在他们面前穿行而过，东虏俘虏的女人在他们面前穿行而过。,東虜的戰馬在他們面前穿行而過，東虜俘虜的女人在他們面前穿行而過。,Eastern Barbarian warhorses filed past them; women taken prisoner by the Eastern Barbarians filed past them.,東虜の戦馬が彼らの前を通り過ぎ、東虜に捕らわれた女たちも彼らの前を通り過ぎていく。,"Перед их лицом прошли боевые кони ""восточных лу"", прошла вереница женщин, взятых теми в плен."
,,,,,,,,,,默认47,,,,战马的铁蹄踏起泥泞，将泥点子溅射到那些大官的红袍之上，而他们只是低着头，屈辱着，默不作声。,戰馬的鐵蹄踏起泥濘，將泥點子濺射到那些大官的紅袍之上，而他們只是低著頭，屈辱著，默不作聲。,"The iron hooves of warhorses churned up mud, splattering flecks onto the red robes of those high officials, who merely hung their heads in silent humiliation.",馬の蹄が泥を踏み、官僚たちの紅袍にかかったが、彼らはただうつむき、黙り込んで屈辱に耐えていた。,"С лошадиных подков брызгала грязь, пачкая красные мантии этих высокопоставленных чиновников - а те лишь склоняли головы в унижении и молчали."
,,,,,,,,,,默认48,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,通海3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认49,,,,最令人哭笑不得的，大概是我曾经十分仰慕的钱谦益老先生了。,最令人哭笑不得的，大概是我曾經十分仰慕的錢謙益老先生了。,"The most bitterly ironic case was perhaps old scholar Qian Qianyi, whom I once greatly admired.",最も反応に困ったのは、とても私が尊敬していた<ruby=せんけんえき>銭謙益</ruby>大先生のことだろう。,"Больше всего разочарования и смеха вызывал, пожалуй, пожилой господин Цянь Цяньи, которым я некогда очень восхищался."
,,,,,,,,,,默认50,,,,在扬州时，我常听闻他的大名。,在揚州時，我常聽聞他的大名。,"In Yangzhou, I often heard of his reputation.",揚州にいた時、彼の名はいつも聞いていた。,"Ещё будучи в Янчжоу, я часто слышал его громкое имя."
,,,,,,,,,,默认51,,,,有人说他是当世第一文人，有人说他最有忠君爱国的风骨，有人说他不顾成见明媒正娶柳如是，可谓心胸开阔！,有人說他是當世第一文人，有人說他最有忠君愛國的風骨，有人說他不顧成見明媒正娶柳如是，可謂心胸開闊！,"Some called him the greatest scholar of our time; others praised his unwavering loyalty to throne and country, while some admired his open-mindedness for defying convention to properly marry Liu Rushi.",ある者は彼をこの世で一番の文人だと言い、ある者は彼を最も忠君愛国の徒だと言い、またある者は世間の目など気にせず色町の女を娶った度量の広い男だと言った。,"Кто-то называл его величайшим литератором своего времени, кто-то говорил, что это самый преданный императору и любящий Родину человек, а кто-то отмечал, что он, невзирая на предрассудки, сочетался законным браком с прославленной куртизанкой Лю Жуши - что свидетельствует о его широких взглядах!"
,,,,,,,,,,默认52,,,5,他曾经的种种都让我钦佩，我也听说，南京城破之前，许多人都以为他会如史阁部那般以死殉国。,他曾經的種種都讓我欽佩，我也聽說，南京城破之前，許多人都以為他會如史閣部那般以死殉國。,"All his past deeds filled me with admiration, and I'd heard that before Nanjing City fell, many expected him to follow Minister Shi's example and die for his country.",そんな彼の数々の逸話が私を感服させたのだ。南京が落ちる前には、史閣部のように彼もまた国に殉じるだろうと多くの者が思っていたと聞いている。,"Многие его поступки в своё время вызывали у меня восхищение, и я слышал, что перед падением Нанкина многие полагали, что он, подобно министру Ши, пожертвует собой ради страны."
,BgEvent,通海4,,,,,1,,,,,,,
,,,,,,,,,,默认53,,,,然而，据说在城破之时，他跪在了所有官员的最前面，随后更是带头给“金翅大鹏王”领路。,然而，據說在城破之時，他跪在了所有官員的最前面，隨後更是帶頭給“金翅大鵬王”帶路。,"Yet, it's said that when the city fell, he knelt at the forefront of all officials, even leading the way for the ""Golden Eagle King"".",しかしいざ南京が陥落すると、彼は全ての官僚の先頭に跪き、さらには「金翼鵬王」の案内まで務めたという。,"Однако, по рассказам, когда город пал, он преклонил колени впереди всех прочих чиновников - а потом и вовсе стал главным проводником ""Великого Златокрылого Кондора"" по городу."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,通海5,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认54,,,,据说，他那名妓妻子柳如是曾劝他一起投河殉国，他以“水太凉”为由拒绝，气得柳如是当场自己跳了河。,據說，他那名妓妻子柳如是曾勸他一起投河殉國，他以“水太涼”為由拒絕，氣得柳如是當場自己跳了河。,"They say his courtesan wife, Liu Rushi, urged him to drown together for their country, but he refused, claiming ""the water's too cold""—prompting her to leap into the river in fury.",また、名妓にして彼の妻である柳如是は、一緒に川に身を投げて国に殉ずるよう彼に勧めたが、「水が冷たい」という理由で断り、怒った柳如是はその場で自ら川に飛び込んだという。,"По слухам, его жена, прославленная куртизанка Лю Жуши, в своё время предлагала ему вместе броситься в реку, чтобы умереть с честью - но тот отказался под предлогом, что ""вода слишком холодная"", и та настолько разозлилась, что тут же прыгнула в реку сама."
,,,,,,,,,,默认55,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,通海6,,,,,0,,,,,,,,,,,
