#SHEET_NAME,记-第十八回二
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认13,,,,此时，门前那些乞求泠音阁收留的难民几乎都散去了，只留下一两人，在不远处的巷角处睡着。,此時，門前那些乞求泠音閣收留的難民幾乎都散去了，只留下一兩人，在不遠處的巷角處睡著。,"By then, most refugees begging for shelter at <ruby=泠音>Lingyin</ruby> Pavilion's gate had dispersed, leaving only one or two asleep in a nearby alley corner.",門前で泠音閣に匿ってもらうよう求めていた難民たちはほぼいなくなっていた。一人二人ばかしが、そばの路地で眠っている。,"К этому времени все беженцы, которые просили убежища в павильоне, разошлись - лишь парочка из них спала в переулке неподалёку."
,,良,笑,,,,,,,默认14,,良/33_良_02,,[好了，送到这里就可以了，封刀的炮声才响了没多久，现在城里并不算安全。],[好了，送到這裡就可以了，封刀的炮聲才響了沒多久，現在城裡並不算安全。],"""Alright, you can leave me here. The cannon fire from Sword sheathed only just ceased, and the city isn't safe yet.""",「よし、ここまで送ってくれれば十分だ。虐殺中止の砲声が鳴ってからまだ間もない。今の町はまだ危険だからな」,"""Лады, дальше я один пойду. Пушки хоть и объявили о 'вложении меча в ножны', но в городе ещё опасно."""
,,,,,,,,,,默认15,,,,良叔刚在守卫的监视下走过门槛，便对我说道。,良叔剛在守衛的監視下走過門檻，便對我說道。,No sooner had Uncle Liang crossed the threshold under the guards' watch than he spoke to me.,守衛が監視する中、門を跨ぐと良が私にそう言った。,"Как только я переступил порог под бдительными взглядами стражников, он заговорил со мной."
,,方知宥,,,,,,,,默认16,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认17,,,,我停下了脚步，望着他，一时无言。,我停下了腳步，望著他，一時無言。,"I halted and gazed at him, momentarily at a loss for words.",私は足を止め、無言のまま彼を見る。,"Я остановился и уставился на него, на мгновение не зная, что сказать."
,,良,通常,,,,,,,默认18,,良/33_良_03,,[知幼，你之后有什么打算？],[知幼，你之後有什麼打算？],"""Zhiyo, what are your plans now?""",「知優、これからどうするつもりだ？」,"""Чжию, что дальше будешь делать?"""
,,,,,,,,,,默认19,,,,临行前，良叔关切地问我。,臨行前，良叔關切地問我。,"Before he left, Uncle Liang asked me with concern in his voice.",出発前に、良が心配そうに私に訊いた。,"Прежде чем уйти, заботливо спросил меня дядюшка Лян."
,,方知宥,,,,,,,,默认20,,方知宥/33_方知宥_03,,[留在扬州城里吧，找点事做……具体做什么，还没想好。],[留在揚州城裡吧，找點事做……具體做什麼，還沒想好。],"""I'll stay in Yangzhou... find some work. Haven't decided what exactly.""",「揚州に残って、何かやることを探すさ……具体的なことはまだ決めていないが」,"""В Янчжоу останусь, поищу себе занятие... Что именно - не решил ещё."""
,,,,,,,,,,默认21,,,,我随口答道，心里却是一片空落。,我隨口答道，心裡卻是一片空落。,"I answered offhandedly, though my heart felt empty.",適当に答えるものの、内心は空虚なものだった。,"Ответил я, не задумываясь, но в душе у меня была пустота."
,,良,惊喜,,,,,,,默认22,,良/33_良_04,,[你的病怎么样了？],[你的病怎麼樣了？],"""How's your condition been?""",「病気の方はどうだ？」,"""А хворь та твоя как?"""
,,方知宥,,,,,,,,默认23,,方知宥/33_方知宥_04,,[好久没看到那个幻觉了，大概是彻底痊愈了……],[好久沒看到那個幻覺了，大概是徹底痊癒了……],"""Haven't had those hallucinations in ages... probably fully recovered now...""",「あれから全く幻覚を見ていない。完全に治ったようだ……」,"""Та иллюзия не являлась мне уже давно - должно быть, полностью выздоровел."""
,,,,,,,,,,默认24,,,,我微笑着说道，抬眼望向周围。,我微笑著說道，抬眼望向周圍。,"I said with a smile, glancing around.",微笑んでそう答え、辺りを見回す。,"Оглядевшись, я ответил с улыбкой."
,,,,,,,,,,默认25,,,,四周一片寂静。,四周一片寂靜。,Everything was silent.,付近は静寂に包まれていた。,Вокруг всё было тихо.
,,,,,,,,,,默认26,,,,好久没看到小雁儿的身影了。,好久沒看到小雁兒的身影了。,It had been a long time since I'd seen Little Yan.,小雁の姿を見なくなってから久しい気がする。,Силуэта Лебёдушки уже давно было не видать.
,,良,通常,,,,,,,默认27,,,,[……],[……],"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认28,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认29,,,,良叔似乎欲言又止，嘴唇动了动，但犹豫了片刻后，终究没有说出口。,良叔似乎欲言又止，嘴唇動了動，但猶豫了片刻後，終究沒有說出口。,"Uncle Liang seemed to hesitate, his lips parting as if to speak, but after a pause, he remained silent.",良は何か言おうとして唇を動かしたが、少し悩んだ様子を見せて、結局それが口から出てくることはなかった。,"Дядюшка Лян хотел что-то сказать и даже открыл рот, но, заколебавшись, после небольшой паузы ничего не произнёс."
,,良,笑,,,,,,,默认30,,良/33_良_05,,[行，那我走了，你多保重。],[行，那我走了，你多保重。],"""Alright, I'll go now. Take care of yourself.""",「そうか。それじゃ、そろそろ行く。元気でな」,"""Ладно, пойду я. Береги себя."""
,,,,,,,,,,默认31,,,,最后，他抬手在我肩上轻轻一拍，随即转身，作离去状。,最後，他抬手在我肩上輕輕一拍，隨即轉身，作離去狀。,"Finally, he raised his hand and patted my shoulder lightly before turning to leave.",最後に彼は私の肩をぽんと叩くと、身を翻して去ろうとした。,"Наконец, собираясь уйти, он поднял руку и слегка похлопал меня по плечу."
,,方知宥,,,,,,,,默认32,,方知宥/33_方知宥_05,,[良叔也是，多保重。],[良叔也是，多保重。],"""You too, Uncle Liang. Take care.""",「良さんもお元気で」,"""Вы тоже, дядюшка Лян, берегите себя."""
,,,,,,,,,,默认33,,,,我笑了笑，对他送别。,我笑了笑，對他送別。,I smiled as I saw him off.,私は笑って別れの言葉をかけた。,"Улыбнувшись, я глядел, как он уходит."
,,良,,,,,,,,默认34,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,1.5,,,,,,,
,,,,,,,,,,默认35,,,,然后，他的背影渐行渐远，最终融进巷尾，没入了远处的黑暗中，再也看不见了。,然後，他的背影漸行漸遠，最終融進巷尾，沒入了遠處的黑暗中，再也看不見了。,"Then his figure grew distant, merging into the alley's end and vanishing into the darkness beyond.",その後、彼の背中が徐々に遠のいて路地の奥に溶け込み、すっかり暗闇の中に消えると、見えなくなった。,"Его фигура удалялась, сливаясь с горизонтом улицы, растворяясь в ночи."
,,方知宥,,,,,,,,默认36,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认37,,,,我长长吐出了一口气，独自在黑暗中站了一会儿，继而转身走回泠音阁中。,我長長吐出了一口氣，獨自在黑暗中站了一會，繼而轉身走回泠音閣中。,"I let out a long sigh, stood alone in the darkness for a moment, then turned and walked back into <ruby=泠音>Lingyin</ruby> Pavilion.",はあ、と長い溜息をつき、一人でしばらく暗闇の中に立ち尽くした。そして踵を返すと、泠音閣に戻った。,"Глубоко вздохнув, я в одиночестве постоял в темноте, а затем вернулся в ""Мелодичный павильон""."
,,,,,,,,,,默认38,,,,……,……,...,……,...
,FadeOut,black,,wipe_up,,,1,,,,,,,,,,,
,Bg,天空夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_down,,,1,,,,,,,,,,,
,,,,,,,,,,默认39,,,,这几日，离别似乎成了常态。,這幾日，離別似乎成了常態。,"These days, goodbyes seem to have become the norm.",この数日、別れが当たり前のようになっていた。,Прощания за эти дни стали нормой.
,,,,,,,,,,默认40,,,,我在心底知道，良叔不是我告别的第一个故人，也必定不是最后一个。,我在心底知道，良叔不是我告別的第一個故人，也必定不是最後一個。,"Deep down, I knew Uncle Liang wasn’t the first old friend I’d said goodbye to, and he certainly wouldn’t be the last.",心の底ではわかっていた。良が私の別れを告げる最初の友人でもなければ、最後の一人でもないことを。,"В глубине души я знал, что дядюшка Лян был не первым моим другом, с которым я прощался, и будет не последним."
,,,,,,,,,,默认41,,,,人是孤零零来到世上的，最后注定孤零零地走。,人是孤零零來到世上的，最後注定孤零零地走。,"People enter this world alone, and in the end, they’re destined to leave alone.",人は孤独に生まれ、最後は孤独に去るものだ。,"Человек приходит в этот мир один, и уходит из него один."
,,,,,,,,,,默认42,,,,这世间的离别，从来都不会比相遇少。,這世間的離別，從來都不會比相遇少。,"In this world, partings are never fewer than meetings.",この世の別れが出会いより少ないことなどあり得ない。,"В этом мире расставаться приходится не меньше, чем встречаться."
,,,,,,,,,,默认43,,,,……,……,...,……,...
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认44,,,,送别了良叔后，我继续留在泠音阁的小间中住了一两日。,送別了良叔後，我繼續留在泠音閣的小間中住了一兩日。,"After seeing Uncle Liang off, I stayed another day or two in the small room at <ruby=泠音>Lingyin</ruby> Pavilion.",良を見送った後、私は泠音閣の小間でもう数日過ごした。,"Проводив дядюшку Ляна, я остался на день-два в маленькой комнатке в ""Мелодичном павильоне""."
,,,,,,,,,,默认45,,,,这一两日，我跟在琼华身边，帮她整理文书、清点档案，偶尔也会帮她安抚流民。,這一兩日，我跟在瓊華身邊，幫她整理文書、清點檔案，偶爾也會幫她安撫流民。,"During that time, I followed Qionghua, helping her organize documents, sort through archives, and occasionally comfort refugees.",この二日ほど、私は瓊華の傍に控え、文書の整理や記録の点検を手伝い、時折難民の慰安にも付き合った。,"В это время я помогал Цюнхуа с документами, сортировал их по архивам, а также иногда успокаивал беженцев."
,,,,,,,,,,默认46,,,,通过这些琐事，我也得以窥见扬州城在封刀后一点一滴的变化。,通過這些瑣事，我也得以窺見揚州城在封刀後一點一滴的變化。,"Through these trivial matters, I also glimpsed the gradual changes in the City of Yangzhou after the sword ban was lifted.",これらの些事を通して、私も封刀令が出た後の揚州が少しずつ変わっていくのを垣間見ることができた。,"Посредством этих мелких дел я наблюдал, как мало-помалу менялся Янчжоу после приказа о ""вложении меча в ножны""."
,,,,,,,,,,默认47,,,,……,……,...,……,...
,Bgm,死生别离,,,,0.2,3,,,,,,,,,,,
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,封刀1,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,ReInk2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认48,,,,五月初一，虽说封刀的命令已经下了，城里的兵陆续撤出城内，但城中的情况并不乐观——危险并未完全消散。,五月初一，雖說封刀的命令已經下了，城裡的兵陸續撤出城內，但城中的情況並不樂觀——危險並未完全消散。,"On the first day of the fifth month, though the sword ban had been ordered and troops were gradually withdrawing from the city, the situation remained dire—danger hadn't fully passed.",五月一日、封刀令が出て町にいた兵が続々と引き上げていったものの、町そのものの状況は楽観的ではなかった――危機はまだ消えてはいなかったのだ。,"С наступлением пятого месяца, хоть после приказа о ""вложении меча в ножны"" захватчики потихоньку покидали город, ситуация оставалась напряжённой, в городе по-прежнему было небезопасно."
,,,,,,,,,,默认49,,,,大多数士兵都出城集合了，但仍有少数军纪败坏的东虏残兵滞留城中，他们闯入幸存者的家中，抢夺财物、粮食，掳走妇女、儿童……进行着最后的疯狂。,大多數士兵都出城集合了，但仍有少數軍紀敗壞的東虜殘兵滯留城中，他們闖入倖存者的家中，搶奪財物、糧食，擄走婦女、兒童……進行著最後的瘋狂。,"Most soldiers had assembled outside the city, but a few undisciplined remnants of the Eastern Barbarians remained, breaking into survivors' homes to plunder goods and grain, abducting women and children... in one final frenzy.",大多数の兵は町の外に集まっていったが、未だに少数の軍規を乱す東虜の残党が町に留まっている。連中は生き残った者の家に押し入り、財産や食料を奪い、女子供をさらい……最後の狂宴を繰り広げていた。,"Большинство солдат собирались в строй за пределами города -однако была среди них и небольшая часть со скверной дисциплиной. Они в последнем порыве ярости врывались в дома выживших, забирая еду и вещи, а также похищая женщин и детей."
,,,,,,,,,,默认50,,,,更令人心寒的是：这一日，一些穿明军铠甲的士兵也趁乱入城，跟遗留的东虏残兵一同烧杀抢掠。,更令人心寒的是：這一日，一些穿明軍鎧甲的士兵也趁亂入城，跟遺留的東虜殘兵一同燒殺搶掠。,"Even more chilling was that on this day, some soldiers wearing Ming Army armor also exploited the chaos to enter the city, joining the remaining Eastern Barbarians in arson, murder, and pillage.",もっとおぞましいことに、この日、明軍の鎧を着た兵までもが混乱に乗じて町に入り込み、残っていた東虜と一緒になって悪逆非道の限りを尽くしていたことだ。,"Ещё страшнее было другое: в тот день некоторые солдаты, одетые в броню армии Мин, пользуясь общей суматохой, пробрались в город и присоединились к ""восточным лу"" в грабежах, поджогах и убийствах."
,,,,,,,,,,默认51,,,,听人说，这些都是兴平伯的旧部，如今都投靠了东虏，他们的行径有时比东虏还要贪婪残忍。,聽人說，這些都是興平伯的舊部，如今都投靠了東虜，他們的行徑有時比東虜還要貪婪殘忍。,"I heard these were all former subordinates of the Marquess Xingping, now defected to the Eastern Barbarians. Their deeds are sometimes even greedier and crueler than the Eastern Barbarians themselves.",噂では、連中はみな東虜に寝返った興平伯の残党で、時に東虜よりも貪欲で残忍な行いをするのだとか。,"Я слышал, что эти солдаты раньше служили бо Синпина, а теперь перешли на сторону ""восточных лу"" - и были ещё злобнее и алчнее, чем сами ""восточные лу""."
,,,,,,,,,,默认52,,,,有一句话是说“匪过如梳兵过如篦”。,有一句話是說“匪過如梳兵過如篦”。,"There’s a saying: ""Bandits comb through like a fine-tooth comb, but soldiers sweep through like a lice comb"".",「賊の過ぎたるは<ruby=くし>櫛</ruby>のごとし、兵の過ぎたるは<ruby=へら>箆</ruby>のごとし」という言葉がある。,"Есть поговорка: ""Разбойники пройдут - как гребнем расчешут, солдаты пройдут - как ситом просеют""."
,,,,,,,,,,默认53,,,,这些如同盗匪的兵前后抢劫了好几次，可谓是前梳后篦，抢得扬州城内十室九空，只留下了一片生灵涂炭。,這些如同盜匪的兵前後搶劫了好幾次，可謂是前梳後篦，搶得揚州城內十室九空，只留下了一片生靈塗炭。,"These bandit-like soldiers looted the city repeatedly—first combing, then sweeping—leaving the City of Yangzhou in utter ruin, with nothing but devastation in their wake.",かの盗賊に等しい兵どもは前から後ろから何度も奪いにやってきた。前から櫛で漉き、後ろから箆で掬うように、揚州の家の九割を奪い尽くし、塗炭の苦しみだけを残していくのだ。,"Эти похожие на разбойников солдаты грабили город раз за разом: сначала прочёсывали его, а потом просеивали, вычищая дочиста из десяти домов девять, оставляя народ в полной разрухе."
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,封刀2,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认54,,,,话说，也是在这一日，琼华的丈夫回到了泠音阁。,話說，也是在這一日，瓊華的丈夫回到了泠音閣。,"As it happened, on that very day, Qionghua’s husband returned to the <ruby=泠音>Lingyin</ruby> Pavilion.",そういえば同じくこの日、瓊華の夫が泠音閣に戻ってきた。,"К слову, в этот же день в ""Мелодичный павильон"" вернулся муж Цюнхуа."
,,,,,,,,,,默认55,,,,他看起来很年轻，大概不过是二十多岁，红甲配剑，满帽皂靴，容貌俊朗清秀如同女子，身形却挺拔魁梧。,他看起來很年輕，大概不過是二十多歲，紅甲配劍，滿帽皂靴，容貌俊朗清秀如同女子，身形卻挺拔魁梧。,"He appeared remarkably young, likely in his early twenties, clad in Red-Armored gear with a sword at his side. His court cap and black boots complemented features so handsome and delicate they bordered on feminine, yet his posture remained tall and powerfully built.",若干二十歳そこそこだろうか、とても若く見える男だった。赤い鎧に剣を帯び、満帽に烏皮の靴という出で立ちで、爽やかな顔立ちはまるで女のように端正だが、体は隆々とした男前だ。,"На вид ему было чуть больше двадцати, облачённый в алые доспехи, он носил меч на поясе. Его чиновничья шапка и чёрные сапоги подчёркивали утончённые черты лица, которое казалось почти женственным, хотя осанка его оставалась высокой и сильной."
,,,,,,,,,,默认56,,,,不知是否是我多心，他与琼华站在一起时，虽彼此恭敬，却少了几分夫妻间的亲近。,不知是否是我多心，他與瓊華站在一起時，雖彼此恭敬，卻少了幾分夫妻間的親近。,"I don't know if I'm overthinking it, but when he stood with Qionghua, though they were respectful to each other, there was a noticeable lack of marital intimacy.",気のせいかもしれないが、彼と瓊華が一緒にいる時、互いに恭しい態度を取ってはいたが、夫婦の距離の近さをあまり感じなかった。,"Не знаю, может мне показалось, но когда он стоял рядом с Цюнхуа, хотя они и были вежливы друг с другом, между ними как-то не чувствовалось супружеской близости."
,,,,,,,,,,默认57,,,,而且，他看向我的眼神，也带着一种令人说不上来的怪异。,而且，他看向我的眼神，也帶著一種令人說不上來的怪異。,"Moreover, the way he looked at me carried an indescribable strangeness.",そして彼の私を見る目には、何とも言えない不気味さがあった。,"К тому же, он как-то странно смотрел на меня."
,,,,,,,,,,默认58,,,,……,……,...,……,...
,CharacterOff,,,,,,1.5,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,封刀3,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1.5,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认59,,,,五月初二，大多数的东虏之兵已向南京进发。,五月初二，大多數的東虜之兵已向南京出發。,"On the second day of the fifth month, most of the Eastern Barbarians' troops had already marched toward Nanjing.",五月二日、ほとんどの東虜が南京に向かって出発した。,"На второй день пятого месяца большинство ""восточных лу"" покинули город, отправляясь на Нанкин."
,,,,,,,,,,默认60,,,,琼华的公公王将军定于明日整军出发，作为王爷的后军离城。,瓊華的公公王將軍定於明日整軍出發，作為王爺的後軍離城。,"Qionghua's father-in-law, General Wang, was set to mobilize the troops the next day and depart the city as the prince's rear guard.",瓊華の義父である王将軍も明日に軍備を整え、親王のしんがりとしてこの町を去っていく。,Свёкру Цюнхуа генералу Вану приказали мобилизовать войска к завтрашнему дню и покинуть город в качестве арьергарда князя.
,,,,,,,,,,默认61,,,,明日，泠音阁将失去琼华的庇护。,明日，泠音閣將失去瓊華的庇護。,"Tomorrow, <ruby=泠音>Lingyin</ruby> Pavilion would lose Qionghua's protection.",明日になれば泠音閣は瓊華の庇護を失う。,"Завтра ""Мелодичный павильон"" лишится покровительства Цюнхуа."
,,,,,,,,,,默认62,,,,消息传开，阁中难民惶恐不安，他们找到琼华，纷纷跪下磕头，恳求她不要抛下他们。,消息傳開，閣中難民惶恐不安，他們找到瓊華，紛紛跪下磕頭，懇求她不要拋下他們。,"As the news spread, the refugees in the pavilion grew fearful. They sought out Qionghua, kneeling and kowtowing, begging her not to abandon them.",噂はすぐに広まり、泠音閣内の難民たちが恐慌に陥った。そして瓊華を見つけると、跪き頭を垂れ、どうか見捨てないでくれと嘆願する。,"Когда новость разлетелась по павильону, беженцы пришли в смятение. Найдя Цюнхуа, они пали на колени и принялись бить земные поклоны, умоляя её не бросать их на произвол судьбы."
,,,,,,,,,,默认63,,,,琼华温言安抚，说自己已打听清楚——从今日起，城中秩序已逐渐恢复。,瓊華溫言安撫，說自己已打聽清楚——從今日起，城中秩序已逐漸恢復。,"Qionghua reassured them gently, saying she had already inquired—starting today, order in the city was gradually being restored.",瓊華がそれを優しくなだめ、すでに話は聞いていると難民に説明した――今日より町の秩序は徐々に回復していくと。,"Цюнхуа ласково уверяла их, что по её данным, с сегодняшнего дня порядок в городе будет постепенно восстанавливаться."
,,,,,,,,,,默认64,,,,新官已到衙门上任，一些遵纪守法的官兵也会留下来协助官员维持治安，他们会驱逐城内的残兵和盗匪，保障民众的安全。,新官已到衙門上任，一些遵紀守法的官兵也會留下來協助官員維持治安，他們會驅逐城內的殘兵和盜匪，保障民眾的安全。,"A new official had taken office at the Yamen, and some law-abiding Imperial Guards would remain to assist in maintaining public order. They would drive out the remaining stragglers and bandits in the city to ensure the people's safety.",新たな役人が着任し、法を順守する官兵たちも残って治安の維持に協力してくれる。彼らは町に残っていた兵の残党や盗賊を排除し、民の安全を保障してくれるそうだ。,"В управу заступил на службу новый чиновник, а законопослушные правительственные войска останутся и будут поддерживать порядок. Скоро они изгонят разбойников и мародёров, обезопасив народ."
,,,,,,,,,,默认65,,,,此时，正有官兵带着僧人们穿行于街巷，清点并焚烧尸体。,此時，正有官兵帶著僧人們穿行於街巷，清點並焚燒屍體。,"At that moment, Imperial Guards were leading monks through the streets, counting and burning the corpses.",今この時も官兵たちが僧を連れて路地を回り、死体を焚き上げている。,"Сейчас же они водили по улицам монахов, чтобы те подсчитывали и сжигали трупы."
,,,,,,,,,,默认66,,,,等到明日时，至少在官府严加管控的区域，无人再敢随意伤人。,等到明日時，至少在官府嚴加管控的區域，無人再敢隨意傷人。,"By tomorrow, at least in the areas under strict government control, no one would dare to harm others freely.",明日になれば、少なくとも官府の管理が厳しい地域では、むやみに人を傷つける者もいなくなる。,"К завтрашему дню никто уже больше не посмеет безнаказанно вредить другим - по крайней мере, в районах под строгим контролем властей."
,,,,,,,,,,默认67,,,,多数难民在听了琼华的解释后稍感安心，但少数人仍提心吊胆、惴惴不安。,多數難民在聽了瓊華的解釋後稍感安心，但少數人仍提心弔膽、惴惴不安。,"Most refugees felt somewhat reassured after Qionghua's explanation, but a few remained anxious and fearful.",多くの難民が瓊華の説明によって安堵したようだが、僅かな者はそれでも安心できず、おびえていた。,"Большинство беженцев после объяснений Цюнхуа немного успокоилось, но некоторые всё равно были напуганы."
,,,,,,,,,,默认68,,,,他们也不知是从哪听到的消息，竟知道我这几日曾进出泠音阁数次。,他們也不知是從哪聽到的消息，竟知道我這幾日曾進出泠音閣數次。,"Somehow, they had heard the news and knew I’d been in and out of <ruby=泠音>Lingyin</ruby> Pavilion several times these past few days.",どこから聞きつけたのか、私がこの数日泠音閣に出入りしていたことを彼らが知っていた。,"Они каким-то образом узнали, что за эти пару дней я покидал ""Мелодичный павильон"" и возвращался обратно несколько раз."
