#SHEET_NAME,记-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认19,,,,王生仅仅犹豫一瞬，求生之念便压倒一切。他趁众人注意力皆在二哥身上之机，悄然后撤，自西门溜出了。,王生僅僅猶豫一瞬，求生之念便壓倒一切。他趁眾人注意力皆在二哥身上之機，悄然後撤，自西門溜出了。,"Scholar Wang hesitated for only a moment before the will to survive overwhelmed all else. Seizing the moment while everyone's attention was on Second Brother, he quietly retreated and slipped out through the West Gate.",王はほんの一瞬躊躇したものの、生きたいという欲求が全てを塗り潰した。皆の注意が次兄に向いている隙をついて、彼はこっそりと後ずさり、西の扉から抜け出した。,"Учёный Ван немного поколебался, но вскоре воля к жизни вытеснила все прочие мысли. Воспользовавшись моментом, когда всё внимание было приковано к его брату, он потихоньку отступил и выскользнул через западную дверь."
,BgEvent,王生梦4,,,,,1,,,,,,,,,
,,,,,,,,,,默认20,,,,他迈动脚步，一刻不停地跑着，跑得越来越快，直至跑到了那停满了驮马的马厩。,他邁動腳步，一刻不停地跑著，跑得越來越快，直至跑到了那停滿了馱馬的馬廄。,"He broke into a run, moving faster and faster without pause until he reached the stable loaded with pack horses.",彼は足を踏み出し、休む間もなく走り続けた。走れば走るほどどんどん速度を上げ、やがて駄馬だらけの厩舎に辿り着いた。,"Он бросился наутёк, без передышки бежал всё быстрее и быстрее, пока не добрался до конюшни с вьючными лошадьми."
,BgEvent,王生梦5,,,,,1,,,,,,,,,
,,,,,,,,,,默认21,,,,于是，他如我一般趴下身子，心惊胆战地在马匹粗壮的腿蹄间匍匐穿行，终是渡过了难关。,於是，他如我一般趴下身子，心驚膽戰地在馬匹粗壯的腿蹄間匍匐穿行，終是度過了難關。,"Then, just like me, he dropped to the ground and crawled in terror between the thick legs and hooves of the horses, barely making it through.",そこで彼は、私と同じように身を伏せ、戦々恐々としながら馬の太い足の間を這っていき、ついには難所を乗り越える。,"Затем, точно так же, как и я, он припал на землю и, весь дрожа от ужаса, пополз между толстыми ногами и копытами лошадей, пока, наконец, не преодолел эту преграду."
,,,,,,,,,,默认22,,,,后来，他便没有我这般幸运了。,後來，他便沒有我這般幸運了。,"After that, his luck ran out—unlike mine.",だがその後の彼は、私ほどついていなかった。,"В дальнейшем, в отличие от меня, ему повезло куда меньше."
,,,,,,,,,,默认23,,,,王生先是发现了一扇门，这扇门似乎能直接离开这座府邸，,王生先是發現了一扇門，這扇門似乎能直接離開這座府邸，,"Scholar Wang first discovered a door—one that seemed to lead straight out of the manor,",まずは一つの扉を見つける。どうやらこの屋敷からそのまま逃げ出すことができる扉のようだ。,"Учёный Ван отыскал дверь, которая, похоже, была выходом из этого поместья."
,,,,,,,,,,默认24,,,,然而，他发现那扇门被一根长钉锁住，不易打开。,然而，他發現那扇門被一根長釘鎖住，不易打開。,"however, he found the door barred by a long nail, impossible to pry open.",しかしその扉は長い釘が打ち付けられており、簡単には開きそうにない。,"Но эта дверь была заколочена длинным гвоздём, так что открыть её было крайне сложно."
,,,,,,,,,,默认25,,,,前厅传来杀人的声音，这使王生愈发慌乱，情急之下，他仓皇逃到了后厨。,前廳傳來殺人的聲音，這使王生越來越慌亂，情急之下，他倉皇逃到了後廚。,"The sounds of slaughter from the Front Hall threw Scholar Wang into panic—in his desperation, he stumbled blindly into the Back Kitchen.",前の広間から人が殺される音がする。王は慌てふためき、そのまま厨房へと逃げ込んだ。,"Из переднего зала донеслись звуки резни - это повергло учёного Вана в ужас, и в панике он забежал на заднюю кухню."
,BgEvent,王生梦6,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认26,,,,他在后厨见到了几个并非妖兵的人。,他在後廚見到了幾個並非妖兵的人。,"Inside the Back Kitchen, he spotted several figures who weren't demon soldiers.",そこには数名の妖兵ではない者たちがいた。,"На кухне он увидал нескольких людей, что не были из числа яогуаев."
,,,,,,,,,,默认27,,,,他以为找到了生路，便恳求后厨的四人收留他。,他以為找到了生路，便懇求後廚的四人收留他。,"Convinced he'd found salvation, he begged the four kitchen dwellers to shelter him.",活路を見出したと思った彼は、厨房の四人に匿ってもらうよう頼む。,"Поначалу он думал, что ему удалось отыскать спасение - он стал молить, чтобы те четверо помогли ему укрыться."
,,,,,,,,,,默认28,,,,然而，他和我不同，身上并无林翩翩所赠耳环。,然而，他和我不同，身上並無林翩翩所贈耳環。,"But unlike me, he wore no Earrings bestowed by Lin Pianpian.",しかし私と違い、彼は林翩翩からもらった耳飾りを持っていない。,"Однако, в отличие от меня, у него при себе не было тех серёжек, что передала Линь Пяньпянь."
,,,,,,,,,,默认29,,,,他们不肯收留他，王生反复哀求，甚至屈膝叩首，丧足体面……,後廚的人不肯收留他，王生反覆哀求，甚至屈膝叩首，喪足體面……,"The kitchen's occupants denied him refuge. Scholar Wang begged until his knees cracked against the floor, dignity in tatters...",厨房の者は彼を受け入れようとしない。王は何度も懇願し、ついには体面などかなぐり捨て、膝をついて頭を地にこすりつける……,"И люди с кухни отказались ему помочь. Учёный Ван непрестанно умолял их - даже, наплевав на собственное достоинство, встал на колени и бил перед ними земные поклоны..."
,,,,,,,,,,默认30,,,,后厨的人愈加不耐烦，将他推出了屋子，甚至说再纠缠便要把他报给妖兵，王生听到这里，只得惊慌失措地逃出后厨。,後廚的人愈加不耐煩，將他推出了屋子，甚至說再糾纏便要把他報給妖兵，王生聽到這裡，只得驚慌失措地逃出後廚。,"When the kitchen dwellers grew impatient, they hurled him outside, snarling they'd summon demon soldiers if he lingered. Scholar Wang fled, choking on terror.",それがより連中を苛立たせ、彼を建物から押し出す。さらには、これ以上しつこくすれば妖兵に言いつけるとまで言い放った。王はそれを聞き、慌てて厨房から逃げ出した。,"Терпение у людей с кухни лопнуло, и они вытолкали его за дверь, даже пригрозив, что пожалуются на него яогуаям, если он не прекратит их донимать. Услышав это, учёный Ван в полном смятении поспешил уйти оттуда."
,,,,,,,,,,默认31,,,,他看到后厨的不远处有一个架子，架子上有一个瓮。,他看到後廚的不遠處有一個架子，架子上有一個甕。,"He spotted a shelf not far from the Back Kitchen, with a large jar placed on it.",すると厨房のすぐ近くに棚があり、そこに壺があるのを見つけた。,"Неподалёку от кухни он увидел стойку, на которой стоял большой кувшин."
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,BgEvent,王生梦8,,,,,1,,,,,,,,,
,,,,,,,,,,默认32,,,,于是，他便爬上架子，想要再爬上瓮以此翻墙。,於是，他便爬上架子，想要在爬上甕以此翻牆。,"So he climbed onto the shelf, intending to scale the jar to vault over the wall.",そこで彼は、棚に足をかけ、さらに壺に登って壁を越えようとした。,"Он забрался на стойку в надежде, что с помощью кувшина удастся перелезть через стену."
,,,,,,,,,,默认33,,,,不料，当他的手刚触及瓮时，却发现瓮是空的，根本不可能被他抓稳，更别说是踩上去。,不料，當他的手剛觸及甕時，卻發現甕是空的，根本不可能被他抓穩，更別說是踩上去。,"But as soon as his hand touched the jar, he realized it was empty—impossible to grip, let alone step on.",しかし壺に手をかけようとしたとき、中身が空っぽなせいで、手をかけるどころか、踏み台にならないことに気が付いた。,"Но, как только его рука коснулась кувшина, он обнаружил, что тот пуст и совершенно не способен удержать его - не говоря уже о том, чтобы перелезть с его помощью."
,,,,,,,,,,默认34,,,,他失去平衡，从架子上跌落下来，弄得一身污泥。,他失去平衡，從架子上跌落下來，弄得一身汙泥。,"Losing his balance, he tumbled off the shelf, landing in a filthy puddle of muck.",体の均衡を失った彼は棚から落っこち、全身が泥まみれになってしまう。,"Потеряв равновесие, он упал со стойки в грязь."
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,BgEvent,王生梦7,,,,,1,,,,,,,,,
,,,,,,,,,,默认35,,,,他害怕厨役告发他，他不敢有任何停歇，他连滚带爬奔回那扇钉死的门，拼死摇晃那根长钉。,他害怕廚役告發他，他不敢有任何停歇，他連滾帶爬奔回那扇釘死的門，拚死搖晃那根長釘。,"Terrified the kitchen staff would report him, he didn’t dare pause—scrambling on hands and knees back to the nailed-shut door, desperately wrenching at the spike.",厨房の連中に告げ口されるのを恐れ、また一息つくこともできず、彼は釘が打ち付けられた扉の方へ駆け戻ると、必死にその長い釘を揺すった。,"Боясь, что кухонные работники донесут на него, он не решался передохнуть ни на миг - спотыкаясь на бегу, он вернулся к той заколоченной двери и стал изо всех сил расшатывать гвоздь."
,,,,,,,,,,默认36,,,,这是他最后的生机。,這是他最後的生機。,This was his last chance for survival.,彼にとって、それが最後に残された生きる道だった。,Это была его последняя надежда на спасение.
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认37,,,,王生咬紧牙关，额角青筋暴起，倾尽全力，纵使掌心被铁钉凸刺割得鲜血淋漓，亦不停歇！,王生咬緊牙關，額角青筋暴起，傾盡全力，縱使掌心被鐵釘凸刺割得鮮血淋漓，亦不停歇！,"Scholar Wang clenched his teeth, veins bulging at his temples, pouring all his strength into the effort—even as the iron nail's jagged edges sliced his palm to ribbons, he refused to stop!",王は歯を食いしばり、額に青筋を立て、全力を振り絞る。釘の出っ張りに引っかけ掌から血が滴ろうと、それでも止めなかった。,"Учёный Ван сжал зубы, вены на висках его вздулись, он прикладывал все возможные усилия - пусть его ладони обдирались о гвоздь до крови, он всё равно не останавливался!"
,Se,金属落地,,,,,,,,,,,,,,
,,,,,,,,,,默认38,,,,最终，长钉竟真被他晃松、脱落。,最終，長釘竟真被他晃松、脫落。,"In the end, the nail finally loosened and fell free under his relentless struggle.",ついに彼の熱量に負けて釘が緩み、抜け落ちた。,"Наконец, гвоздь всё-таки поддался и выпал."
,,,,,,,,,,默认39,,,,王生毫不犹豫地冲出门，跌跌撞撞地冲入后街。,王生毫不猶豫衝出門，跌跌撞撞地衝入後街。,"Without hesitation, Scholar Wang bolted through the door, stumbling desperately into the back alley.",王は躊躇なく扉から飛び出し、ばたばたと路地裏へ駆け込む。,"Не мешкая ни секунды, учёный Ван рванул через дверь и, спотыкаясь, выбрался на заднюю улицу."
,,,,,,,,,,默认40,,,,后街各处骑兵巡逻，王生没有停歇，找了几处想藏的地方，都藏满了人。,後街各處騎兵巡邏，王生沒有停歇，找了幾處想藏的地方，都藏滿了人。,"The back alley teemed with patrolling cavalry. Scholar Wang pressed on, searching for hiding spots, but every nook was already crammed with people.",路地裏はあちこち妖兵が巡回している。王は休むことなく隠れられそうな場所を探すが、どこもかしこも満員だ。,"То там, то сям по улице сновали патрули яогуаев - учёный Ван, не зная передышки, попытался найти место, где можно было спрятаться, но все такие места оказались заполнены людьми."
,,,,,,,,,,默认41,,,,没有人愿意收留他，都催促着他赶快走。,沒有人願意收留他，都催促著他趕快走。,No one would shelter him—all urging him to move on.,誰も彼を匿おうとせず、さっさと失せるよう急かす。,"Никто не согласился укрыть его - все лишь подгоняли его, чтобы он ушёл."
,BgEvent,王生梦9,,,,,1,,,,,,,,,
,,,,,,,,,,默认42,,,,王生愈发慌张，情急之下，只得折返了一段路程，躲入一间毫不隐蔽的破屋。,王生越來越慌張，情急之下，只得折返了一段路程，躲入一間毫不隱蔽的破屋。,"Scholar Wang grew increasingly frantic. In his desperation, he doubled back and took shelter in a poorly concealed crumbling shack.",王はさらに焦り、仕方なく来た道を引き返し、まったく遮蔽のないぼろ屋敷に身を隠そうとする。,"Учёный Ван пришёл в ещё большую панику. Он пробежал по дороге обратно и заскочил в какое-то заброшенное здание, находившееся совсем на виду."
,,,,,,,,,,默认43,,,,那是一间破屋，紧邻西商乔承望的府邸，大门半敞，从街上甚至能一窥屋里的景象。,那是一間破屋，緊鄰西商喬承望的府邸，大門半敞，從街上甚至能一窺屋裡的景象。,"The crumbling shack stood adjacent to the Shanxi Merchant Qiao Chengwang's residence, its half-open door revealing the interior to anyone passing in the street.",そのぼろ屋敷は、喬承望という商人の屋敷に隣接している。門は半開きで、通りからでさえも中が丸見えだ。,"Это ветхое здание прилегало к поместью западного торговца Цяо Чэнвана - ворота его были раскрыты нараспашку, с улицы даже можно было разглядеть, что было внутри здания."
,BgEvent,王生梦10,,,,,1,,,,,,,,,
,,,,,,,,,,默认44,,,,他仓促入内，手脚并用地爬上空荡床榻，又奋力攀上屋梁，如我当日蜷缩破庙般，竭力蜷缩其上。,他倉促入內，手腳並用地爬上空蕩床榻，又奮力攀上屋梁，如我當日蜷縮破廟般，竭力蜷縮其上。,"He scrambled inside, crawling onto the empty bedstead before hauling himself onto the roof beam. There he curled up tightly, mirroring my own desperate perch in the abandoned temple.",一目散に中に入ると、空の寝台に手をかけ這い上がり、必死に梁までよじ登る。そして私があの日荒れ寺でやったように、梁の上で身を縮める。,"Вбежав внутрь, он залез на пустую кровать и, напрягая все силы, влез на потолочную балку, съёжившись на ней, как в своё время я в том заброшенном храме."
,,,,,,,,,,默认45,,,,他努力平复因狂奔而狂跳的心肺，试图冷静，将喘息一点点压轻。,他努力平復因狂奔而狂跳的心肺，試圖冷靜，將喘息一點點壓輕。,"Gasping from his frantic sprint, he fought to steady his hammering heart and quiet his ragged breathing.",どくんどくんと跳ねまわる心肺をどうにか落ち着かせ、冷静になろうと息を少しずつ抑える。,"Он постарался унять бешено бившееся от беготни сердце, успокоиться и приглушить дыхание."
,,,,,,,,,,默认46,,,,这时，他却听到了更多从隔壁乔承望府中传来的声音。,這時，他卻聽到了更多從隔壁喬承望府中傳來的聲音。,"At that moment, he heard more noises erupting from Qiao Chengwang's residence next door.",その時、壁の向こうの喬承望の屋敷から響いた声を聞いてしまう。,В этот момент до него донеслись ещё звуки из поместья Цяо Чэнвана.
,,,,,,,,,,默认47,,,,先是幼弟凄厉的哀告，紧接着是三声利刃砍劈的闷响，之后，弟弟的声音便彻底消失了。,先是幼弟淒厲的哀告，緊接著是三聲利刃砍劈的悶響，之後，弟弟的聲音便徹底消失了。,"First came his younger brother's shrill pleas, then three wet chops of blades biting flesh—before his brother's voice was snuffed out entirely.",まず聞こえてきたのは自身の弟の命乞い。そして鋭い刃が三度肉を裂く音。その後、弟の声はぴたりと止まった。,"Сперва это были пронзительные мольбы его младшего брата, после чего прозвучали три глухих удара мечом, и голос младшего брата полностью стих."
,,,,,,,,,,默认48,,,,紧接着，他又听到二哥的哭声和哀求声，二哥和妖兵说了家里还有金子藏在地窖里，希望妖兵允许他去取金子，他会把金子全部献给妖兵。,緊接著，他又聽到二哥的哭聲和哀求聲，二哥和妖兵說了家裡還有金子藏在地窖裡，希望妖兵允許他去取金子，他會把金子全部獻給妖兵。,"Then came Second Brother's weeping and bargaining—he swore to the demon soldiers about gold hidden in the cellar, begging to fetch it as their tribute.",続けて、次兄の泣き声と訴えかける声。家の地下にまだ金を隠しているから、取りに行かせてくれれば、それを全て妖兵に捧げると訴える。,"Вслед за этим он услышал плач и мольбы второго старшего брата - тот говорил яогуаям, что у него дома в погребе ещё осталось золото, в надежде, что его отпустят забрать его, чтобы передать им."
,,,,,,,,,,默认49,,,,然而，妖兵早已杀红了眼，不容分说，又是一声刀响……二哥亦再无声息。,然而，妖兵早已殺紅了眼，不容分說，又是一聲刀響……二哥亦再無生息。,"But the demon soldiers were already drunk on slaughter. Without a word, another blade cracked down... Second Brother's breath too was stilled forever.",しかし妖兵は殺すことしか頭にない。次兄の言い分を聞くことなく、また剣を一振りし……次兄もそれ以上何も喋らなくなった。,Но яогуаи уже совсем пришли в неистовство и не стали его слушать. Последовал ещё один удар мечом... и старший брат испустил дух.
,,,,,,,,,,默认50,,,,王生不知幼弟为何竟也在人群之中，他怀疑是自己听错了，刚才那发出声音的并非是他的弟弟，而只是一个音色相近的人。,王生不知幼弟為何竟也在人群之中，他懷疑是自己聽錯了，剛才那發出聲音的並非是他的弟弟，而只是一個音色相近的人。,"Scholar Wang couldn't fathom why his younger brother stood among the crowd. He questioned whether his ears deceived him—perhaps that voice belonged not to his brother, but to another with similar timbre.",なぜ弟があの人ごみの中にいたのか、王にはわからなかった。きっと聞き間違いだ。さっきの声は弟ではなく、声が似ているだけの他人だと自分に言い聞かせる。,"Учёный Ван не понимал, как среди тех людей мог оказаться его младший брат - он подумал, что, возможно, ослышался, и это был просто очень похожий на него голосом человек."
,,,,,,,,,,默认51,,,,然而，二哥的声音，他绝不会错认。,然而，二哥的聲音，他絕不會錯認。,But Second Brother's voice—that he could never misplace.,しかし次兄の声は間違えようがなかった。,"Тем не менее, голос своего второго старшего брата он точно ни с кем не мог перепутать."
,,,,,,,,,,默认52,,,,二哥死了！弟弟大概也死了！,二哥死了！弟弟大概也死了！,Second Brother was dead! His younger brother probably perished too!,次兄が死んでしまった。末弟もおそらく死んだだろう。,"Его старший брат мёртв! Младший - возможно, тоже!"
,BgEvent,王生梦11,,,,,1,,,,,,,,,
,,,,,,,,,,默认53,,,,王生趴在房梁上，浑身颤抖，他原本平静的呼吸再次变得急促，他亲耳听闻骨肉至亲惨遭屠戮，痛楚如利刃般绞剜五脏。,王生爬在房梁上，渾身顫抖，他原本平靜的呼吸再次變得急促，他親耳聽聞骨肉至親慘遭屠戮，痛楚如利刃般絞剜五臟。,"Scholar Wang trembled against the roof beam, his controlled breathing fracturing into gasps. The slaughter of his own kin echoed in his ears—a white-hot blade carving through his viscera.",王は梁の上でぶるぶると震える。落ち着いていた呼吸が再び荒くなり、肉親が殺される音をその耳で聞いてしまい、全身をえぐられるような思いがした。,"Лёжа на балке, учёный Ван трясся всем телом - улёгшееся было дыхание опять стало лихорадочным. Слыша собственными ушами, как истребляли его родню, он ощутил боль, будто его самого пронзили мечом насквозь."
,,,,,,,,,,默认54,,,,他紧闭双眼，面容扭曲，牙关紧咬，泪水却不受控地汹涌而出。,他緊閉雙眼，面容扭曲，牙關緊咬，淚水卻不受控地洶湧而出。,"He clenched his eyes shut, face twisted, teeth gritted—yet tears surged uncontrollably.",ぎゅっと目を閉じ、顔をゆがめ、歯を食いしばる。それでも溢れる涙を止めることはできなかった。,"Он зажмурил глаза, его лицо исказилось, зубы сжались, а из глаз неудержимо текли слёзы."
,,,,,,,,,,默认55,,,,他将双拳死死攥紧，使指甲深入本就受伤的掌心。,他將雙拳死死攥緊，使指甲深入本就受傷的掌心。,He clenched his fists until his nails bit into his already wounded palms.,拳をきつく握りしめると、既に傷ついていた掌に爪が深く食い込む。,"Он крепко-крепко сжал кулаки, так, что ногти впились в его и так пораненные ладони."
