#SHEET_NAME,结局-烬志
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认11,,,,这么想来，王生倒是比我更幸运。,這麼想來，王生倒是比我更幸運。,"Thinking about it this way, Scholar Wang was actually luckier than I was.",そういう意味では、王は私よりも幸運だった。,"Если так подумать, то учёному Вану повезло больше, чем мне."
,,,,,,,,,,默认12,,,,他的屋中竟还留着不少旧书，甚至能从犄角旮旯中翻出完好的笔墨。,他的屋中竟還留著不少舊書，甚至能從犄角旮旯中翻出完好的筆墨。,"His house still held quite a few old books, and you could even find intact brushes and ink tucked away in the corners.",彼の家には古本がまだ多く残されており、部屋の隅などから無事な筆や墨も見つかった。,"В его доме всё-таки сохранилось немало старых книг, а в укромных уголках можно было даже найти неповреждённые кисти и чернила."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认13,,,,他一边苦笑，一边调侃抄他家的恶兵都是不识货的粗人。,他一邊苦笑，一邊調侃抄他家的惡兵都是不識貨的粗人。,"With a bitter smile, he joked that the brutish soldiers who ransacked his home were uncultured fools who couldn’t recognize quality.",彼は苦笑しつつ、彼の家を家捜しした悪兵どもは見る目のない野蛮人だと冗談を言った。,"С усмешкой он отметил, что грабившие его дом солдаты, видимо, были полными невеждами и не знали толк в ценностях."
,,,,,,,,,,默认14,,,,随后，他用那些遗留的笔墨开始写书——正是那本《扬州十日记》。,隨後，他用那些遺留的筆墨開始寫書——正是那本《揚州十日記》。,"Later, he began writing a book with the remaining brushes and ink—precisely that ""Ten Days of Yangzhou"".",その後、彼は残った筆と墨で本を書き始めた――『揚州十日記』だ。,"После этого он, используя сохранившиеся кисть и тушь, приступил к написанию книги - той самой, под названием ""Десять дней в Янчжоу"". <i>(Прообраз учёного Вана - реальный автор по имени Ван Сючу, ""Десять дней в Янчжоу"" - единственное известное его произведение)</i>"
,,,,,,,,,,默认15,,,,《扬州十日记》毕竟只记载了王生所见的十日见闻，篇幅长不到哪去。,《揚州十日記》畢竟只記載了王生所見的十日見聞，篇幅長不到哪去。,"After all, ""Ten Days of Yangzhou"" only recorded Scholar Wang’s ten-day observations, so it wasn’t particularly long.",『揚州十日記』は王の目から見た十日間の見聞が書かれているだけで、そう長い話ではない。,"Поскольку книга ""Десять дней в Янчжоу"" описывала только то, что учёный Ван видел и слышал сам за эти десять дней, она не вышла особенно длинной."
,,,,,,,,,,默认16,,,,王生大概写了十日便完稿了，整本书一共有数千字。,王生大概寫了十日便完稿了，整本書一共有數千字。,"Scholar Wang took about ten days to complete the manuscript, which totaled several thousand characters.",およそ十日ほどで彼は書き終わってしまった。本全体でも数千字程度だ。,"Где-то за десять дней он завершил рукопись, в общем вышло на несколько тысяч иероглифов."
,,,,,,,,,,默认17,,,,他写完后，携带完稿的书和笔墨纸砚，专门赶到我的方院请我帮他润色。,他寫完後，攜帶完稿的書和筆墨紙硯，專門趕到我的方院請我幫他潤色。,"After finishing, he brought the completed book along with his writing tools and made a special trip to my Fang's Courtyard, asking me to polish it for him.",書き終わった後、彼は文房具を持って、脚色をしてほしいとわざわざ方院まで頼みに来た。,"Закончив, он принёс готовую рукопись вместе с письменными принадлежностями ко мне, чтобы попросить меня о помощи в редактуре."
,,,,,,,,,,默认18,,,,我细细读过，替他改了许多处细节，又亲手誊抄了一份。,我細細讀過，替他改了許多處細節，又親手謄抄了一份。,"I read it carefully, revised many details for him, and even personally copied out a clean version.",私は細部までそれを読み込み、多くの細部を手直しし、また書き加えてやった。,"Внимательно прочитав, я подправил там немало деталей и лично переписал дубликат."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认19,,,,自此，我们二人各持一稿带在身边，算是各自守住了一段不容遗忘的历史。,自此，我們二人各持一稿帶在身邊，算是各自守住了一段不容遺忘的歷史。,"From then on, each of us kept a copy with us, as if safeguarding a piece of history that must not be forgotten.",それ以来、私たちは二人で一稿ずつ、忘れてはならない歴史の一部を保管することにした。,"После этого каждый из нас взял с собой по экземпляру - можно сказать, тем самым сохраняя часть истории, которую следовало помнить."
,,,,,,,,,,默认20,,,,……,……,...,……,...
,,,,,,,,,,默认21,,,,五月十六日，我向王生辞行，表明明日便会离开扬州。,五月十六日，我向王生辭行，表明明日便會離開揚州。,"On the sixteenth of the fifth month, I bid farewell to Scholar Wang, telling him I would leave Yangzhou the next day.",五月十六日、私は王書生に明日揚州を去ると言って別れを告げた。,"В шестнадцатый день пятого месяца я попрощался с учёным Ваном и сообщил ему, что завтра собираюсь покинуть Янчжоу."
,,,,,,,,,,默认22,,,,王生有些震惊，他说见我这些时日留在城中，还以为我已改了主意。,王生有些震驚，他說見我這些時日留在城中，還以為我已改了主意。,"Scholar Wang was somewhat shocked. He said that seeing me stay in the city all this time, he had assumed I'd changed my mind.",彼は少し驚いたようだ。私がこの数日ずっと町に留まっているのを見て、気が変わったのかと思っていたらしい。,"Тот был удивлён - он сказал, что, видя, как я оставался в городе все эти дни, решил было, что я передумал."
,,,,,,,,,,默认23,,,,我笑了笑，告诉他多留这些天，本就是为了帮他修书。,我笑了笑，告訴他多留這些天，本就是為了幫他修書。,I smiled and told him I'd only stayed these extra days to help him revise his book.,ここにいた数日は、彼の本の校正をするためであったことを笑いながら話した。,"Я с улыбкой сообщил ему, что задержался специально для того, чтобы помочь ему с книгой."
,,,,,,,,,,默认24,,,,如今《扬州十日记》已经写成，我也该动身离开了。,如今《揚州十日記》已經寫成，我也該動身離開了。,"Now that ""Ten Days of Yangzhou"" is complete, I should be on my way.",『揚州十日記』も完成した。そろそろ去るべき時だ。,"Теперь же, когда труд ""Десять дней в Янчжоу"" завершён, мне пришла пора отправляться в путь."
,,,,,,,,,,默认25,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙4,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认25,,,,……,……,,,...
,,,,,,,,,,默认26,,,,王生曾问过我今后要去哪里。,王生曾問過我今後要去哪裡。,Scholar Wang once asked me where I planned to go.,これからどこへ行くのかと王が訊いた。,"Учёный Ван спросил, куда же я собираюсь направиться."
,,,,,,,,,,默认27,,,,我只是摇头，并没有确切的答案。,我只是搖頭，並沒有確切的答案。,"I merely shook my head, having no definite answer.",私は首を振り、はっきりとは答えなかった。,"Я лишь покачал головой, не дав чёткого ответа."
,,,,,,,,,,默认28,,,,天地茫茫，我只想听天由命，走到哪算哪。,天地茫茫，我只想聽天由命，走到哪算哪。,"The world is vast and uncertain—I only wish to follow fate's course, going wherever it takes me.",世界は広い。私はただ天命に身を委ね、流れのままに行きつくだけだ。,"Мир огромен - так что я пойду куда глаза глядят, куда в конце концов заведёт меня судьба."
,,,,,,,,,,默认29,,,,或许，我并非想去某个地方，只是想离开扬州——这座埋葬了太多记忆的城池对我而言太过沉重，我想去一个陌生的地方，寻找新的人生意义。,或許，我並非想去某個地方，只是想離開揚州——這座埋葬了太多記憶的城池對我而言太過沉重，我想去一個陌生的地方，尋找新的人生意義。,"Perhaps I don't seek any particular destination, but merely to leave Yangzhou—this city that buries too many memories weighs too heavily on me. I want to go to an unfamiliar place and find new meaning in life.",もしかしたら、私はどこかに行きたいのではなく、ただ単に揚州を離れたかっただけなのかもしれない――あまりにも多くの思い出を埋葬したこの町は、私にとって重すぎる。見知らぬ土地に行き、人生の意味を見つけ直したいのだ。,"Быть может, я и вовсе не хочу отправиться куда-то конкретно, а лишь желаю покинуть Янчжоу - в этом городе было похоронено слишком много воспоминаний, которые давили на меня тяжким грузом."
,,,,,,,,,,默认30,,,,……,……,...,……,...
,,,,,,,,,,默认31,,,,五月十七，我带上仅存的盘缠，沿长江而下，时而乘船，时而步行，一路向东。,五月十七，我帶上僅存的盤纏，沿長江而下，時而乘船，時而步行，一路向東。,"On the seventeenth of the fifth month, I took my remaining savings and journeyed down the Yangtze River, sometimes by boat, sometimes on foot, heading eastward all the way.",五月十七日。私は残っていた僅かな路銀を持って長江を下った。船に乗ることもあれば徒歩の時もあったが、とにかく東へと向かった。,"Семнадцатого числа пятого месяца я, прихватив с собой оставшиеся у меня деньги на дорожные расходы, отправился вдоль Янцзы на восток - временами на лодке, временами пешком."
,,,,,,,,,,默认32,,,,我经过了许多座城镇，每经过一座城镇，几乎都会传来这里刚被东虏攻陷的消息。,我經過了許多座城鎮，每經過一座城鎮，幾乎都會傳來這裡剛被東虜攻陷的消息。,"I passed through many towns, and in almost every one, word came that it had just fallen to the Eastern Barbarians.",その途中で多くの町を通った。どの町を通り過ぎる時も、東虜によって陥落したという話を聞かないことがほぼなかった。,"В какой бы город или поселение я не заходил, почти везде до меня доходили вести, что их недавно захватили ""восточные лу""."
,,,,,,,,,,默认33,,,,这些城镇的境遇比我想象的要好。,這些城鎮的境遇比我想像的要好。,These towns fared better than I had imagined.,それらの町の状況は、私が思っていたよりましだった。,"Но обстановка там была куда лучше, чем можно было подумать."
,,,,,,,,,,默认34,,,,东虏对待他们并没有对扬州那般残忍，大多数城镇，因为没有明军镇守，在东虏刚至之时便会放弃抵抗，开门迎降，城中百姓得以保全性命。,東虜對待他們並沒有對揚州那般殘忍，大多數城鎮，因為沒有明軍鎮守，在東虜剛至之時便會放棄抵抗，開門迎降，城中百姓得以保全性命。,"The Eastern Barbarians did not treat them as brutally as they had Yangzhou. Most towns, lacking Ming Army garrisons, would surrender and open their gates upon the barbarians' arrival, sparing the townsfolk.",東虜は彼らに対し、揚州ほどの残忍さを見せなかった。多くの町は明軍が駐屯していなかったため、東虜が現れるとすぐに抵抗をやめ、町の民の無事を守るために、城門を開いて迎え入れた。,"<size=27>""Восточные лу"" вовсе не стали устраивать там жестокостей, подобных тем, что случились в Янчжоу - в большинстве городов и поселений в принципе не было гарнизона минских солдат, так что при прибытии противника они сразу же капитулировали и открывали им ворота, сохраняя тем самым жизни своих жителей.</size>"
,,,,,,,,,,默认35,,,,相比之下，反而是城镇与城镇之间的路比我想象的要更为难走。,相比之下，反而是城鎮與城鎮之間的路比我想像的要更為難走。,"By contrast, the roads between towns were far more treacherous than I had expected.",それに比べ、町から町へと移る際の道のりは、思っていたよりもしんどかった。,"Скорее уж, дороги между поселениями оказалось куда труднее преодолевать."
,,,,,,,,,,默认36,,,,各地盗匪横行，行商之人也会避让军队，船家马夫趁机乱收银子、漫天要价。,各地盜匪橫行，行商之人也會避讓軍隊，船家馬夫趁機亂收銀子、漫天要價。,"Bandits roamed everywhere, merchants steered clear of the armies, and boatmen or carters exploited the chaos by charging exorbitant fees or demanding outrageous prices.",各地に盗賊がのさばり、行商人も軍を避け、船乗りや馬子がとんでもない金を要求してくるのだ。,"Всюду свирепствовали разбойники, странствующие торговцы старались держаться подальше от войск, а лодочники и погонщики лошадей, пользуясь случаем, заламывали непосильные цены."
,,,,,,,,,,默认37,,,,辗转多地近十日后，我身上的盘缠将要被花尽。,輾轉多地近十日後，我身上的盤纏將要被花盡。,"After wandering through multiple places for nearly ten days, my travel funds were nearly exhausted.",十日近く転々としたところで、路銀がほぼ底をついた。,После почти десяти дней скитаний по разным местам мои деньги оказались почти на исходе.
,,,,,,,,,,默认38,,,,这让我不得不找个地方停留，不得不寻一份营生做。,這讓我不得不找個地方停留，不得不尋一份營生做。,This forced me to settle somewhere and find work.,そのため不本意ながらどこかに腰を落ち着け、何か仕事をしなければならなくなってしまった。,"Это заставило меня задуматься о том, чтобы искать себе пристанище и источник заработка."
,,,,,,,,,,默认39,,,,不知不觉。,不知不覺。,Before I knew it.,気付けば。,Незаметно для себя.
,,,,,,,,,,默认40,,,,我差不多往东行了一百里。,我差不多往東行了一百里。,I had traveled roughly <ruby=About 35.79 miles>a hundred li</ruby> eastward.,百里ほども東に進んでいた。,Я преодолел на восток почти целую сотню ли. <i>(Один ли ~ 576 метров.)</i>
,,,,,,,,,,默认41,,,,当我停下脚步时，正好是站在了江阴城下。,當我停下腳步時，正好是站在了江陰城下。,"When I finally stopped, I found myself standing at the gates of Jiangyin City.",足を止めると、そこはちょうど江陰の城下町だった。,"Когда я решил искать место, где остановиться, я как раз был у стен города Цзянъинь."
,,,,,,,,,,默认42,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认43,,,,江南之地有一点好。,江南之地有一點好。,The Jiangnan region has one advantage.,江南の良いところが一つある。,У земель к югу от Янцзы есть одно преимущество.
,,,,,,,,,,默认44,,,,这里与北方不同，无论再乱，都不缺文人的活计。,這裡與北方不同，無論再亂，都不缺文人的生計。,"Unlike the north, no matter how turbulent things get, there's always work for scholars.",北と違い、どれほど荒れていても文人の仕事に事欠かないのだ。,"В противоположность северным землям, здесь даже в самое смутное время не будет недостатка в работе для учёных людей."
,,,,,,,,,,默认45,,,,我凭着一手好字和秀才身份，很快便在江阴找了一份抄书的差事。,我憑著一手好字和秀才身份，很快便在江陰找了一份抄書的差事。,"With my skilled calligraphy and Scholar status, I soon found work as a scribe in Jiangyin.",字の綺麗さと秀才の身分のおかげで、すぐに江陰で写本の仕事を見つけることができた。,"Благодаря своему красивому почерку и званию ""сюцай"" я быстро нашёл себе в Цзянъине работу переписчика."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志5,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认46,,,,一次无意间，我向旁人透露了自己来自扬州，这消息不胫而走，不断有人来到我抄书的地方，向我打听扬州的情况。,一次無意間，我向旁人透露了自己來自揚州，這消息不脛而走，不斷有人來到我抄書的地方，向我打聽揚州的情況。,"Once, I inadvertently mentioned my Yangzhou origins to someone. The news spread quickly, and soon people kept coming to my workplace, asking about Yangzhou.",ふとした時に、うっかり揚州から来たことを人に話してしまった。噂が瞬く間に広まり、私が写本をしている所に次々と人がやってきて、揚州の状況を聞くのだった。,"Однажды я случайно упомянул кому-то, что сам родом из Янчжоу, и эта новость разлетелась по всем уголкам города: ко мне на рабочее место стали наведываться люди с расспросами о том, как там в Янчжоу обстоят дела."
,,,,,,,,,,默认47,,,,他们所问的基本一致，都是问我扬州是否如传闻那般惨遭屠城，已死了数十万人。,他們所問的基本都一致，都是問我揚州是否如傳聞那般慘遭屠城，已死了數十萬人。,"Their questions were largely the same—all asking whether Yangzhou had truly suffered the rumored massacre, with hundreds of thousands already dead.",彼らの質問はほぼ同じで、揚州が噂通り悲惨な虐殺に遭って、数十万人も死んだのかというものだった。,"Их вопросы в основном были об одном и том же: всем хотелось узнать, действительно ли Янчжоу, как ходили слухи, подвергся жестокому разгрому и там погибло сотни тысяч людей."
,,,,,,,,,,默认48,,,,为了避免招惹麻烦，我总是搪塞过去，并不愿意过多回答。,為了避免招惹麻煩，我總是搪塞過去，並不願意過多回答。,"To avoid trouble, I always dodged the questions, unwilling to elaborate.",面倒を避けるため、私はいつもごまかし、あまり答えないようにしていた。,"Чтобы не навлечь на себя неприятностей, я всегда старался уклониться от ответа, не желая сообщать излишних подробностей."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志4,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认49,,,,但渐渐地，我开始明白江阴为何如此关心扬州——,但漸漸地，我開始明白江陰為何如此關心揚州——,"But gradually, I understood why Jiangyin cared so deeply about Yangzhou—",しかし徐々に、江陰がどうしてそこまで揚州に関心を持っているのかを知るようになった――,"Но постепенно я начал понимать, почему жителей Цзянъиня так волновала судьба Янчжоу:"
,,,,,,,,,,默认50,,,,此地虽然没有史阁部那样的重臣坐镇，但是本地士人众多。,此地雖然沒有史閣部那樣的重臣坐鎮，但是本地士人眾多。,"Though this place lacked a high-ranking official like Minister Shi, it was home to many local scholars.",この地には史閣部のような重鎮がいるわけではない。しかし人士がかなりいる。,"Пусть здесь и не было таких влиятельных чиновников, как министр Ши, но всё равно было очень много учёного люда."
,,,,,,,,,,默认51,,,,很多人自幼读圣贤书，信奉忠君爱国之道，并不打算轻易臣服东虏。,很多人自幼讀聖賢書，信奉忠君愛國之道，並不打算輕易臣服東虜。,"Many had studied the classics since childhood, devoted to loyalty and patriotism, with no intention of yielding to the Eastern Barbarians.",多くの者が幼い頃から偉人の書を読み、君主や国に忠誠を誓って育ってきた。易々と東虜などに屈服するつもりがなかったのだ。,"Множество людей с малолетства изучали классические книги, свято верили в верность государю и любовь к стране и не собирались так просто сдаваться ""восточным лу""."
,,,,,,,,,,默认52,,,,我来之前，他们甚至曾打算招募兵马赴南京勤王，只因无人统领，最终作罢。,我來之前，他們甚至曾打算招募兵馬赴南京勤王，只因無人統領，最終作罷。,"Before I arrived, they had even planned to raise troops to defend the emperor in Nanjing, but without a leader, the effort was abandoned.",私が来る前に、彼らは義勇兵を集めて南京に送り、国への忠を示そうとしたが、それをまとめられる者がおらず、結局断念したようだった。,"Ещё до моего приезда они даже собирались направить в Нанкин спасительный отряд на помощь императору, но, поскольку им было некого поставить во главе, в конце концов они отказались от этой затеи."
,,,,,,,,,,默认53,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志8,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认54,,,,二十九日，江阴城发生了一件大事。,二十九日，江陰城發生了一件大事。,"On the 29th, a major event occurred in Jiangyin City.",二十九日。江陰で大事件が起きた。,В двадцать девятый день в Цзянъине произошло знаменательное событие.
,,,,,,,,,,默认55,,,,东虏派来的县令张贴了布告，下令“剃发易服”，激起了民愤。,東虜派來的縣令張貼了布告，下令“剃髮易服”，激起了民憤。,"The county magistrate sent by the Eastern Barbarians posted a notice ordering ""Shaving Hair and Changing Attire"", which provoked public outrage.",東虜に派遣されてきた県令がお触れを出し、「剃髪令」を下して民衆が激怒したのだ。,"Глава уезда, присланный ""восточными лу"", расклеил уведомление об указе о ""бритье головы и смене одежды"" - что вызвало у народа крайнее возмущение."
,,,,,,,,,,默认56,,,,许多江阴人聚集起来联名上书，拒绝剃发，拒绝易服，甚至为此与新来的县令当堂对骂。,許多江陰人聚集起來聯名上書，拒絕剃髮，拒絕易服，甚至為此與新來的縣令當堂對罵。,"Many Jiangyin residents gathered to submit a joint petition, refusing to shave their hair or change their attire, even openly quarreling with the new magistrate in his court.",多くの江陰人が集まって連名で上書を書き、剃髪と改服を拒否し、さらには新しく来た県令と公然の場で罵り合った。,"Многие жители Цзянъиня собрались и подали коллективное обращение, в котором отказывались брить голову и менять одежду на маньчжурскую, и даже вступили с этим новым главой уезда в словесную перепалку."
,,,,,,,,,,默认57,,,,……,……,...,……,...
,,,,,,,,,,默认58,,,,六月初一，有人找到县令，说“头可断，发决不可剃”。,六月初一，有人找到縣令，說“頭可斷，發決不可剃”。,"On the first day of the sixth month, someone confronted the magistrate, saying, ""We would rather lose our heads than shave our hair"".",六月一日。ある者が県令に対し、「首は落としても髪は落とさず」と言った。,"В первое число шестого месяца некоторые люди сообщили главе уезда - ""можете рубить нам головы, но брить мы их не будем""."
,,,,,,,,,,默认59,,,,县令为了震慑民众，又发布了一则新布告，上面书写着“留头不留发，留发不留头。”的句子。,縣令為了震懾民眾，又發布了一個新布告，上面書寫著“留頭不留髮，留髮不留頭。”的句子。,"To intimidate the populace, the magistrate issued another notice that read: ""Keep your hair and lose your head, or keep your head and lose your hair"". sentence.",一方の県令は民衆を脅すため、新たなお触れを公布した。そこには「頭を残したくば髪を残さず、髪を残したくば頭を残さぬべし」と書かれていた。,"В ответ тот, чтобы припугнуть народ, издал новое уведомление, гласившее: ""хочешь сохранить голову - должен лишиться волос, сохранишь волосы - лишишься головы""."
,,,,,,,,,,默认60,,,,县令命令书吏抄写，愤怒的书吏将笔扔到地上，慨然说道：“就死也罢！”,縣令命令書吏抄寫，憤怒的書吏將筆扔到地上，慨然說道：“就死也罷！”,"The magistrate ordered a clerk to transcribe the notice, but the furious clerk threw his brush to the ground and declared: ""I'd rather die""!",県令が書吏にそれを書き写すよう命じ、激怒した書吏は筆を地面にたたきつけ、憤然としながら「だったら死んでやる」と言い返したのだった。,"Он приказал писцу сделать копию - но разгневанный писец бросил перо на землю и с возмущением воскликнул: ""Да лучше уж умереть!"""
,,,,,,,,,,默认61,,,,……,……,...,……,...
,,,,,,,,,,默认62,,,,此事迅速传遍全城。,此事迅速傳遍全城。,The news quickly spread throughout the city.,この件はすばやく町中に知れ渡った。,Эта новость быстро разнеслась по всему городу.
,,,,,,,,,,默认63,,,,晚些时候，又传出了县令写信给东虏，请求他们派兵过来的消息。,晚些時候，又傳出了縣令寫信給東虜，請求他們派兵過來的消息。,"Later, rumors surfaced that the county magistrate had written to the Eastern Barbarians, asking them to send troops.",その後、県令が東虜に対し、兵をよこすよう手紙を書いたという噂が出回った。,"Позднее поползли слухи о том, что глава уезда написал ""восточным лу"" письмо с просьбой прислать на помощь войска."
