#SHEET_NAME,记-第十九回一
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认16,,,,其实我心底深处，也并非毫无留恋。,其實我心底深處，也並非毫無留戀。,"Deep down, I wasn’t entirely free of lingering attachments.",正直なところ、まったく未練がないというわけではない。,"Не то, чтобы в глубине души у меня не было подобных мыслей."
,,,,,,,,,,默认17,,,,我原想说：在走之前，最好能再回方院老宅一趟，取走几本最为珍视的旧书，或许还能找到些散落的银两。,我原想說：在走之前，最好能再回方院老宅一趟，取走幾本最為珍視的舊書，或許還能找到些散落的銀兩。,"I had initially thought to say: Before we depart, it would be best to return once more to the old house in Fang's Courtyard—to retrieve a few cherished books and perhaps even some scattered silver taels.",できれば出発前に方院に戻って、いちばん大切にしている古本や、あわよくば散らばった金を取りに行きたいと言うつもりだった。,"Поначалу я думал сказать о том, что неплохо было бы перед уходом наведаться ко двору семьи Фан, забрать оттуда наиболее ценные старые книги, да и посмотреть, вдруг там где-то завалялось немного серебра."
,,,,,,,,,,默认18,,,,然而，我很快想到书籍沉重，大概难以携带，且不能因一己私念延误良叔出城的时机，只好作罢。,然而，我很快想到書籍沉重，大概難以攜帶，且不能因一己私念延誤良叔出城的時機，只好作罷。,"However, I quickly realized the books were too heavy to carry, and I couldn’t delay Uncle Liang's departure from the city for my own selfish desires, so I reluctantly gave up.",しかし本は重くて携帯するには向かないし、私の個人的な一存のせいで良が町を出る時機を失ってはならないとすぐに考え直し、諦めることにした。,"Но потом я понял, что тяжёлые книги в дорогу брать будет не слишком удобно, да и задерживать дядюшку Ляна из-за каких-то личных привязанностей будет не очень подобающе, так что решил отказаться от этой идеи."
,,,,,,,,,,默认19,,,,更何况……方院所在的东城区已经历经了数番洗劫，此时那里恐怕早已被焚毁一空，徒留断壁残垣，不剩下什么了。,更何況……方院所在的東城區已經歷經了數番洗劫，此時那裡恐怕早已被焚毀一空，徒留斷壁殘垣，不剩下什麼了。,"Moreover... the East District, where Fang's Courtyard once stood, had already endured multiple raids. By then, it was likely reduced to ashes—nothing but broken walls and ruins remained.",ましてや……方院のある東城区はすでに幾度もの略奪に遭っている。今更行ったところで、あるのは家の燃えかすと壁の残骸だけで、大したものは残っていないだろう。,"Тем более... Восточный квартал, где стоит двор семьи Фан, уже неоднократно подвергался разграблению - вполне возможно, там уже всё сожжено дотла, и кроме развалин и обломков там ничего не найти."
,,,,,,,,,,默认20,,,,可惜。,可惜。,What a pity.,残念だ。,Увы.
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认21,,,,……,……,...,……,...
,,,,,,,,,,默认22,,,,确认我的想法后，良叔便不再多言，很快便带着我出城了。,確認我的想法後，良叔便不再多言，很快便帶著我出城了。,"Once my thoughts were confirmed, Uncle Liang fell silent and swiftly led me out of the city.",私の考えを確認すると、良はそれ以上何も言わず、すぐに私を連れて町を出た。,"Услышав мой ответ, дядюшка Лян без лишних слов повёл меня прочь из города."
,,,,,,,,,,默认23,,,,我们从东门城墙的缺口出城，意图先突围妖兵的包围圈，再往南边走。,我們從東門城牆的缺口出城，意圖先突圍妖兵的包圍圈，再往南邊走。,"We exited through a breach in the eastern city wall, intending to break through the demon soldiers' encirclement before heading south.",私たちは東門の穴から抜け出した。まずは妖兵の包囲を突破し、そこから南に向かうつもりだ。,"Мы пошли на выход через пробоину в восточных воротах, собираясь сначала выйти из оцепления яогуайских солдат, а затем отправиться на юг."
,,,,,,,,,,默认24,,,,这一路我们沿途所见到的景象，依然是如此触目惊心。,這一路我們沿途所見到的景象，依然是如此觸目驚心。,The scenes we witnessed along the way remained utterly horrifying.,道中で見た光景は、相変わらず目を覆いたくなるようなものだった。,"Зрелища, что мы наблюдали вдоль дороги, оставались всё такими же душераздирающими."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,郊外夜,,,,,0.5,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认25,,,,焚毁的民宅如焦黑的骨架，歪斜地支棱于夜色之中，宛如一具具巨大的尸骸。,焚毀的民宅如焦黑的骨架，歪斜地支稜於夜色之中，宛如一具具巨大的屍骸。,"The scorched houses stood like blackened skeletons, crooked in the night, resembling enormous carcasses.",焼け落ちた家が真っ黒な骨組みとなり、巨大な死骸のように歪に夜闇にそびえ立っている。,"Обугленные скелеты сожжённых домов криво вырисовывались на фоне ночного неба, словно гигантские трупы."
,,,,,,,,,,默认26,,,,而在这些建筑的“尸骸”之间，男女老幼的骸骨更是堆积如山。,而在這些建築的“屍骸”之間，男女老幼的骸骨更是堆積如山。,"And among these architectural ""carcasses"", the bones of men, women, and children lay piled like mountains.",そしてその建物の「死骸」の間に、老若男女の死体が山のように積み重なっていた。,"И среди этих ""останков"" зданий грудами высились тела мужчин, женщин, стариков и детей."
,,,,,,,,,,默认27,,,,也许是妖兵有意将一些尸首运送到城墙边上，也许是妖兵曾在城墙边进行了大规模的屠戮……城墙边上的尸体，较城内街巷更是多了许多。,也許是妖兵有意將一些屍首運送到到城牆邊上，也許是妖兵曾在城牆邊進行了大規模的屠戮……城牆邊上的屍體，較城內街巷更是多了許多。,"Perhaps the demon soldiers intentionally hauled corpses to the city walls, or perhaps they conducted mass slaughter there... The dead near the walls far outnumbered those in the city's streets and alleys.",妖兵がこの死体を城壁まで運んできたのか、はたまた城壁の近くで大規模な虐殺が行われたのか……城壁の傍の死体の数は、町中に落ちているそれよりも遥かに多かった。,"Возможно, яогуаи специально сгребали часть трупов к городским стенам, либо же здесь в своё время случилась массовая резня... Но количество трупов возле стен было ещё больше, чем на улицах города."
,,,,,,,,,,默认28,,,,有妇人蜷成未足月胎儿的姿态，发间插着半截断箭。,有婦人蜷成未足月胎兒的姿態，髮間插著半截斷箭。,"A woman curled in fetal position, a broken arrow shaft protruding from her hair.",未熟児のように足を丸めた女には、髪の隙間に折れた矢が刺さっている。,"Женщина, свернувшаяся в позу недоношенного младенца, среди волос которой торчала отломанная наполовину стрела."
,,,,,,,,,,默认29,,,,有士兵后仰朝天，被一杆长枪刺穿在地上。,有士兵後仰朝天，被一桿長槍刺穿在地上。,"A soldier lay on his back, pinned to the ground by a spear.",仰向けに倒れた兵士は、長槍で地面に串刺しにされている。,"Солдат, опрокинувшийся навзничь, пригвождённый копьём к земле."
,,,,,,,,,,默认30,,,,有童子伏在井台，后颈上凝着紫黑色的血痂。,有童子伏在井台，後頸上凝著紫黑色的血痂。,"A child slumped by the well, his nape crusted with a dark purple scab.",井戸の縁に伏せている子供は、首の後ろに紫がった血の膿が固まっている。,"Ребёнок, лежавший ничком у края колодца, на шее сзади у которого запеклась фиолетово-чёрная кровь."
,,,,,,,,,,默认31,,,,更多的是血肉模糊、蚊蝇打转、发出恶臭的看不清模样的尸堆。,更多的是血肉模糊、蚊蠅打轉、發出惡臭的看不清模樣的屍堆。,More numerous were the indistinguishable corpse piles - putrid masses of blurred flesh swarmed by flies.,だがほとんどは人の形を留めず、蠅がたかり、悪臭を放つ血まみれの死体だった。,"Куда больше трупов было уже неразличимого вида, они источали зловоние, над ними кружились полчища мух."
,,,,,,,,,,默认32,,,,他们层层叠叠，骨连着肉，肉连着破布，在暗淡月光下，凝成一座座黑银色的雕塑。,他們層層疊疊，骨連著肉，肉連著破布，在暗淡月光下，凝成一座座黑銀色的雕塑。,"They lay piled in layers, bones fused with flesh and tattered cloth, congealed into silver-black sculptures under the pallid moonlight.",それらが積み重なり、骨が肉に、肉がぼろ布にくっつき、薄い月明かりの下で黒々とした銀色の彫像になっている。,"Они лежали грудами, кости их переплетались с плотью, плоть с обрывками одежды - в бледном лунном свете эти груды срастались в изваяния из тёмного серебра."
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,,良,坚定,,,,,,,默认33,,良/32-1_良_02,,[蹲下。］,[蹲下。］,"""Crouches down.""",「頭を低くしろ」,"""Пригнись."""
,,,,,,,,,,默认34,,,,良叔忽地压低声音，他用手压住我的肩膀，带着我快速蹲了下来。,良叔忽地壓低聲音，他用手壓住我的肩膀，帶著我快速蹲了下來。,"Uncle Liang suddenly hushed his voice, pressing his hand on my shoulder and swiftly pulling me down into a crouch.",良が声を落とし、私の肩を押さえてその場にしゃがんだ。,"Вдруг прошептал дядюшка Лян, прижимая меня рукой за плечо вниз."
,,,,,,,,,,默认35,,,,他的动作很快，一时让我反应不及。,他的動作很快，一時讓我反應不及。,His movements were too quick for me to react.,あまりに速い動きに、反応が追い付かなかった。,"Его движения были такими быстрыми, что я не сразу опомнился."
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认36,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认37,,,,我抬起头，循着良叔的目光望去，才知道他如此行动的意图——,我抬起頭，循著良叔的目光望去，才知道他如此行動的意圖——,I lifted my head and traced Uncle Liang's line of sight—only then did I grasp his sudden urgency—,頭を上げて良の視線の先を見ると、彼の行動の意図がわかった――,"Подняв голову, я взглянул туда, куда смотрел и он - и только тогда понял смысл его действий:"
,,,,,,,,,,默认38,,,,离我们数十步远的地方，一队东虏之兵正持灯列队前进。,離我們數十步遠的地方，一隊東虜之兵正持燈列隊前進。,"Some thirty paces ahead, a column of Eastern Barbarians advanced in lantern-lit formation.",数十歩先で、隊列を組んだ東虜の兵たちが灯りを持って歩いていたのだ。,"В нескольких десятках шагов от нас процессия ""восточных лу"", держа фонари, шла вперёд."
,,,,,,,,,,默认39,,,,他们甲胄铿锵，步履整齐，似乎是在向着集合的方向行军。,他們甲冑鏗鏘，步履整齊，似乎是在向著集合的方向行軍。,"Their armor clattered rhythmically as they marched in lockstep, clearly proceeding toward a rallying point.",がしゃがしゃと鎧を鳴らし、整然とした歩幅で進んでいる。集合地点に向かう行軍のようだった。,"Их доспехи звенели в унисон, марш был ровным - по-видимому, они направлялись к месту сбора."
,,方知宥,,,,,,,,默认40,,,,[……],[……],"""...""",「……」,"""..."""
,,良,<Off>,,,,,,,默认41,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认42,,,,我和良叔蹲在地上，在黑暗之处静静地盯着他们。,我和良叔蹲在地上，在黑暗之處靜靜地盯著他們。,"Uncle Liang and I squatted on the ground, silently watching them from the shadows.",私と良はその場でしゃがんだまま、暗がりからじっと彼らを注視する。,"Пригнувшись к земле, мы тихо наблюдали за ними из темноты."
,,,,,,,,,,默认43,,,,因为蹲下降低了身位，我能闻到的尸臭味和血腥味也愈加浓郁、愈发刺鼻。,因為蹲下降低了身位，我能聞到的屍臭味和血腥味也愈加濃郁、越來越刺鼻。,"The lower we crouched, the more oppressive the stench of death and blood became—thickening the air around us.",姿勢が低くなったせいで、死臭と血臭がさらに濃く鼻をついた。,"Оказавшись ниже, я стал острее чувствовать бьющий в нос запах крови и гниения трупов."
,,,,,,,,,,默认44,,,,我放缓鼻息，努力不去感受这些气味，努力不去思考这气味来源究竟是什么。,我放緩鼻息，努力不去感受這些氣味，努力不去思考這氣味來源究竟是什麼。,"I slowed my breathing, trying not to sense these odors, trying not to ponder the exact source of these smells.",できる限り浅く息をし、その臭いを嗅がないようにし、またその臭いの源が何なのかを考えないようにした。,"Я замедлил дыхание, стараясь по возможности не чувствовать этот смрад - и не думать о том, что является его источником."
,,,,,,,,,,默认45,,,,连日来的求生经历，早已磨钝了我的嗅觉，磨砺了我的情感。,連日來的求生經歷，早已磨鈍了我的嗅覺，磨礪了我的情感。,The days of survival had long dulled my sense of smell and honed my emotions.,連日の過酷な生存競争で、既に嗅覚も感情も麻痺していた。,Все эти дни наперегонки со смертью уже давно притупили моё обоняние и закалили мои эмоции.
,,,,,,,,,,默认46,,,,很快地，我如同良、。也如同石头般一动不动，没发出一丝声音，也没做出任何的动作。,很快地，我如同良叔、也如同石頭般一動不動，沒發出一絲聲音，也沒作出任何的動作。,"Soon, like Uncle Liang—like a stone—I remained completely still, not making a sound or any movement.",すぐに私は良を倣った。石のように動かぬまま、声も出さず、何の動作も行わない。,"Вскоре я тоже, как дядюшка Лян, стал неподвижен, словно камень, не произнося ни звука, не делая ни малейшего движения."
,,方知宥,,,,,,,,默认47,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认48,,,,过了一会儿后。,過了一會後。,After a while.,しばらくして。,Про прошествии некоторого времени.
,,,,,,,,,,默认481,,,,……,……,...,……,...
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认49,,,,铠甲摩擦声、军靴踏步声一点点减少，最后逐渐听不见了。,鎧甲摩擦聲、軍靴踏步聲一點點減少，最後逐漸聽不見了。,The clanking of armor and the stomping of military boots gradually lessened until they finally faded away.,鎧の擦れる音や軍靴が道を踏む音が少しずつ遠ざかっていき、やがて聞こえなくなった。,"Лязг доспехов и топот солдатских сапог стал становиться тише, пока не утих вовсе."
,,,,,,,,,,默认50,,,,良叔先是缓缓起身，抬眼远望，在确认那一队兵彻底消失在视野中后，便拉着我站了起来。,良叔先是緩緩起身，抬眼遠望，在確認那一隊兵徹底消失在視野中後，便拉著我站了起來。,"Uncle Liang rose slowly first, gazing into the distance, and after confirming the troop of soldiers had vanished from sight, he pulled me up to stand.",良はゆっくりと立ち上がると向こうを見渡し、完全に視界から妖兵が消えたのを確認してから私を立たせた。,"Дядюшка Лян не спеша встал и взглянул вдаль. Удостоверившись, что тот отряд полностью скрылся из глаз, он помог подняться и мне."
,,良,坚定,,,,,,,默认51,,良/32-1_良_03,,[呼……还是得小心，封刀令虽下，可若是被他们撞见，仍免不了一场恶战。],[呼……還是得小心，封刀令雖下，可若是被他們撞見，仍免不了一場惡戰。],"""Sigh... still need to be careful. Though the Sword sheathed order has been issued, if they spot us, a fierce battle would still be unavoidable.""",「ふう……まだ油断はできないな。封刀令が下されたとはいえ、あいつらとぶつかったら面倒は避けられなさそうだ」,"""Уф... Всё же стоит быть поосторожней - пусть приказ о ""вложении меча в ножны"" и был дан, но прямое столкновение с ними всё ещё грозит нам жесткой схваткой."""
,,,,,,,,,,默认52,,,,良叔神色凝重地说道。,良叔神色凝重地說道。,Uncle Liang said with a grave expression.,良が神妙な面持ちでそう言う。,С серьёзным выражением лица проговорил дядюшка Лян.
,,良,惊喜,,,,,,,默认53,,良/32-1_良_04,,[若是能弄到马匹，逃离他们的包围便更容易一些……哦，知幼你可会骑马？],[若是能弄到馬匹，逃離他們的包圍便更容易一些……哦，知幼你可會騎馬？],"""If we could get horses, breaking free from their encirclement would be easier... Oh, Zhiyo, do you know how to ride?""",「馬でもいれば、連中の包囲も突破しやすくなるんだが……っと、知優、馬は乗れるのか？」,"""Добудь мы лошадей, выйти из их оцепления было бы попроще, конечно... Ты, кстати, на лошади-то умеешь кататься, Чжию?"""
,,,,,,,,,,默认54,,,,良叔起身又向前走着，同时询问。,良叔起身又向前走著，同時詢問。,Uncle Liang stood and continued walking as he asked.,良が立ち上がって歩き出しながらそう訊いた。,"Ступая вперёд, спросил он."
,,方知宥,,,,,,,,默认55,,方知宥/32-1_方知宥_02,,[我略懂骑术，但不算娴熟。],[我略懂騎術，但不算嫻熟。],"""I know a little about riding, but I’m not very skilled.""",「馬術の嗜みはあるが、慣れているとは言いがたいな」,"""Слегка умею, но не сказать, чтобы хорош в этом."""
,,,,,,,,,,默认56,,,,我对良叔说道，所言并非是谦虚，而是确实如此。,我對良叔說道，所言並非是謙虛，而是確實如此。,"I told Uncle Liang, not out of modesty but because it was the truth.",良にそう答える。謙遜などではなく、実際にその程度だ。,Ответил я дядюшке Ляну. Сказано это было вовсе не из скромности - это действительно было так.
,,,,,,,,,,默认57,,,,以前在方家的时候，家中的马厩有马，曾有师傅教过我骑马，但我却学得并不算好。,以前在方家的時候，家中的馬廄有馬，曾有師傅教過我騎馬，但我卻學得並不算好。,"Back at the Fang household, there were horses in the stable, and a tutor once taught me to ride, but I never became very good at it.",方家にいた頃、家の厩舎に馬がいた。先生に馬の乗り方は教えてもらったことがあるものの、私の覚えがよくなかった。,"Когда я ещё жил в главном доме семьи Фан, там были конюшни, и одно время у меня был наставник по верховой езде - но я отнюдь не был ему способным учеником."
,,良,通常,,,,,,,默认58,,良/32-1_良_05,,[略懂就好，之后若有机会，咱们得想办法弄两匹马。],[略懂就好，之後若有機會，咱們得想辦法弄兩匹馬。],"""A rough understanding is enough. If we get the chance later, we should find a way to get two horses.""",「少しできれば十分だ。後で機会があれば、どこかから二頭、かっぱらってこよう」,"""Слегка тоже пойдёт. Если представится возможность, нужно будет раздобыть пару лошадей."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认59,,,,良叔点了点头，我也点头应和。,良叔點了點頭，我也點頭應和。,"Uncle Liang nodded, and I nodded in agreement.",良がこくりと頷き、私もうむと頷いて彼に答えた。,"Кивнул дядюшка Лян, на что я кивнул в ответ."
,,,,,,,,,,默认60,,,,不过……马估计是不好弄的。,不過……馬估計是不好弄得。,But... horses probably won’t be easy to obtain.,だが……馬を手に入れるのは難しいだろう。,Однако... лошадей раздобыть будет непросто.
,,,,,,,,,,默认61,,,,战乱之时，马匹珍贵如金，各种势力打仗都需用马，民间百姓手中的马不剩下多少了。,戰亂之時，馬匹珍貴如金，各種勢力打仗都需用馬，民間百姓手中的馬不剩下多少了。,"In times of war, horses are as precious as gold. Every faction needs them for battle, leaving few in the hands of commoners.",戦乱の時代において、馬は黄金ほどの貴重さがある。いずれの勢力にせよ戦争には馬が必要なため、民間人の手元にはほとんど残っていない。,В час военной смуты конь на вес золота - все они идут на военные нужды и для простых жителей мало что остаётся.
,,,,,,,,,,默认62,,,,若是想快些得到马，估计还是得从那些持刀握枪的兵卒手中去抢。,若是想快些得到馬，估計還是得從那些持刀握槍的兵卒手中去搶。,"If we want horses quickly, we’d likely have to seize them from those armed soldiers.",急ぎで馬を手に入れるのなら、結局は武器を持った兵から奪い取るしかないのだ。,Единственный быстрый способ сейчас раздобыть скакуна - это разве что отобрать его у тех вооружённых солдат.
,,,,,,,,,,默认63,,,,……,……,...,……,...
,Bg,郊外阴,,,,,1,,,,,,,
,,,,,,,,,,默认64,,,,其后一个时辰，我们不断向郊外之地迂回前行。,其後一個時辰，我們不斷向郊外之地迂迴前行。,"For the next two hours, we kept circling toward the outskirts.",その後、一刻かけて私たちは郊外から迂回し、前進していた。,Последущую стражу мы так и шли окружными путями в сторону городских предместий.
,,,,,,,,,,默认65,,,,这一路上，我们遇见过许多成队的兵卒。,這一路上，我們遇見過許多成隊的兵卒。,"Along the way, we encountered many squads of soldiers.",その道中、隊列を組んだ兵達をたくさん見た。,По пути нам попадалось множество солдатских отрядов.
,,,,,,,,,,默认66,,,,他们以十几人为一队行动，快步行走。,他們以十幾人為一隊行動，快步行走。,"They moved in groups of over a dozen, walking briskly.",彼らは十数人でまとまって行動しており、早足で進行している。,"Они двигались группами по десять с лишним человек, маршируя быстрым ходом."
,,,,,,,,,,默认67,,,,我猜测他们是听到了封刀的命令，此时正在奉令集结。,我猜測他們是聽到了封刀的命令，此時正在奉令集結。,I surmised they had heard the Sword sheathed order and were now assembling under command.,おそらく封刀令を受け、一か所に集合しに行っているのだろう。,"Думаю, они, получив приказ о ""вложении меча в ножны"", как раз шли в исполнение его на сбор."
,,,,,,,,,,默认68,,,,同样，我们也在这一路上看到了更多的尸首。,同樣，我們也在這一路上看到了更多的屍首。,"Likewise, we encountered more dead bodies along the way.",同じくその道中で、死体もたくさん見た。,"Кроме того, по пути мы видели ещё больше трупов."
,,,,,,,,,,默认69,,,,这些尸首与城内和城墙边缘所见的都不同。,這些屍首與城內和城牆邊緣所見的都不同。,These corpses differed from those we had seen within the city and along its walls.,それらの死体は町の中や城壁あたりで見たものとはまた異なる。,"Они отличались от тех, что мы видели внутри города и у городских стен."
,,,,,,,,,,默认70,,,,有些刚刚腐烂，蚊蝇环绕，散发出难闻的恶臭——应当是这几日逃出城后被杀的人。,有些剛剛腐爛，蚊蠅環繞，散發出難聞的惡臭——應當是這幾日逃出城後被殺的人。,"Some were freshly rotting, swarmed by flies and reeking of decay—likely those who had fled the city only to be slain in recent days.",腐り始めたばかりの、蠅がたかり、ひどい悪臭を放っている死体もいくつかある――おそらくはこの数日で町から逃げ出した後に殺された者だろう。,"Некоторые из них только начали гнить, окружённые мухами и испуская зловоние - скорее всего, это были те, кто был убит при попытке бежать из города."
,,,,,,,,,,默认71,,,,而有些尸首，则是早已腐烂多时，几乎要变成枯骨，它们与泥土杂草融为一体——应当是很早前就被杀的人。,而有些屍首，則是早已腐爛多時，幾乎要變成枯骨，它們與泥土雜草融為一體——應當是很早前就被殺的人。,"Others had long decomposed, nearly reduced to skeletons, merging with the earth and weeds—victims of killings from a far earlier time.",だが一部の死体は、既に腐ってから時が経ち、ほぼ骨だけになって土や雑草と一体化しつつあった――かなり前に殺された者のようだ。,"Но часть трупов была в состоянии гниения уже очень долгое время - они уже практически высохли до самых костей, стали единым целым с землёй и порослью. По всей видимости, они погибли намного раньше."
