#SHEET_NAME,忆-第四回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认32,,,,纵是在船上，日子久了，新鲜的感觉褪尽了，便只剩下了对旅途的厌倦、对未知前路的茫然。,縱是在船上，日子久了，新鮮的感覺褪盡了，便只剩下了對旅途的厭倦、和對未知前路的茫然。,"Even aboard a boat, the novelty wears thin with time, leaving only travel-weariness and dread of the uncertain path ahead.",ずっと船上での日々を過ごしていると新鮮感も薄れていき、残ったものは旅路の退屈さと、これから起きることへの漠然とした不安だけだった。,"Даже на лодке со временем пейзаж приедается, оставляя лишь усталость от дороги и тревогу перед неизвестным."
,,,,,,,,,,默认33,,,,……,……,...,……,...
,StopAmbience,,,,,,1,,,,,,,,,,,
,Bgm,曲终人散,,,,0.2,1,,,,,,,,,,,
,Bg,天空夜,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认34,,,,这一路上，时常有个面生的家仆与我同行。,這一路上，時常有個面生的家僕與我同行。,A stranger—a servant—often accompanied me on this journey.,道中は見知らぬ召使がしばしば私と同行した。,"В пути меня нередко сопровождал слуга, прежде незнакомый мне."
,,,,,,,,,,默认35,,,,他像是大伯府上的人，总是板着一张脸，沉默寡言，大部分时间都在打盹。,他像是大伯府上的人，總是板著一張臉，沉默寡言，大部分時間都在打瞌睡。,"He appeared to be one of Uncle’s men: stern-faced, silent, and prone to dozing.",おそらく伯父の家の者だろう。いつも仏頂面で口数も少なく、ほとんどの時間はうたた寝をしていた。,"Похоже, он был из людей дяди. Всегда с угрюмым выражением лица, молчаливый, большую часть времени он только и делал, что дремал."
,,,,,,,,,,默认36,,,,我试着向他打听大伯家的事，他心情好时会敷衍几句，心情不好便充耳不闻。,我試著向他打聽大伯家的事，他心情好時會敷衍幾句，心情不好便充耳不聞。,"When I probed about Uncle’s household, he’d spare half-answers on good days and ignore me outright on bad ones.",伯父の家について訊いてみると、機嫌の良い時は少しばかり話してくれたが、機嫌の悪い時は無視された。,"Когда я расспрашивал его о доме дяди, если у него было хорошее настроение, он мог небрежно бросить пару фраз, а когда плохое - притворялся, будто не слышит."
,,,,,,,,,,默认37,,,,我也曾小心翼翼地探问雁儿姐的消息。,我也曾小心翼翼地探問雁兒姐的消息。,I too had cautiously inquired about <ruby=Swan Goose>Sister Yan</ruby>'s whereabouts.,雁姉について探りを入れてみた時もあった。,"Я так же осторожно пытался выяснить, где сейчас Лебёдушка."
,,,,,,,,,,默认38,,,,这时，无论他心情如何，都只会沉默以对。,這時，無論他心情如何，都只會沉默以對。,"At this moment, no matter his mood, he would only respond with silence.",すると機嫌の如何を問わず、彼の答えは沈黙のみだった。,"Но на этот вопрос, каким бы ни было у него настроение, он лишь отмалчивался."
,,,,,,,,,,默认39,,,,但我知道，雁儿姐就在我身后。,但我知道，雁兒姐就在我身後。,But I knew—<ruby=Swan Goose>Sister Yan</ruby> was right behind me.,だが私は知っている。雁姉が私の後ろにいることを。,"Хотя я знал, что сестричка Лебёдушка была позади нас."
,,,,,,,,,,默认40,,,,我坐马车时，她在后面那辆更破旧的车里。,我坐馬車時，她在後面那輛更破舊的車裡。,"When I rode the carriage, she was in that shabbier one trailing behind.",私が馬車に乗っていた時、彼女はさらに後ろのおんぼろ馬車の中にいた。,"Когда мы ехали, она была в более убогой повозке позади нас."
,,,,,,,,,,默认41,,,,我乘船时，她就在后面那条载着杂货的船上。,我乘船時，她就在後面那條載著雜貨的船上。,"When I boarded a boat, she was on the cargo vessel following in our wake.",私が船に乗っていた時、彼女は後ろの荷物船の上にいた。,"А когда плыли, она была в грузовой лодке, также позади нас."
,,,,,,,,,,默认42,,,,她和那些运往扬州的货物待在一起，由赵掌柜指派的人严加看管。,她和那些運往揚州的貨物待在一起，由趙掌櫃指派的人嚴加看管。,"She stayed with the goods bound for Yangzhou, tightly guarded under Shopkeeper Zhao's orders.",彼女は揚州へ運ばれる荷物同然に扱われ、趙老人の手の者に厳重に監視されていた。,"Под строгим надзором людей старика Чжао, она всё время была с товаром, отправленным в Янчжоу."
,,,,,,,,,,默认43,,,,我为何会知道呢？,我為何會知道呢？,How did I know?,なぜわかったかというと――,Откуда мне это было известно?
,,,,,,,,,,默认44,,,,因为我总能隐约听到她那里的动静——,因為我總能隱約聽到她那裡的動靜——,Because I could always faintly hear the commotion from her direction———,それは、彼女の立てる物音に私がいつも聞き耳を立てていたからだ。,Потому что мне удавалось расслышать тихие звуки с её стороны:
,,,,,,,,,,默认45,,,,家仆粗鲁的斥骂声、雁儿姐不甘示弱的争吵声、有时……还有她压抑的、断断续续的哭声。,家僕粗魯的斥罵聲、雁兒姐不甘示弱的爭吵聲、有時……還有她壓抑的、斷斷續續的哭聲。,"The servants' rough curses, <ruby=Swan Goose>Sister Yan</ruby>'s defiant retorts, and sometimes... And her suppressed, intermittent sobs.",召使の粗暴な怒声、負けじと言い返す雁姉の声、そして時々……押し殺したような、彼女のすすり泣き。,"Как на неё грубо ругались слуги, как она непримиримо дерзила им в ответ, а иногда... её приглушённый плач."
,,,,,,,,,,默认46,,,,每当那微弱的哭声传来，我的心就像被针扎了一下。,每當那微弱的哭聲傳來，我的心就像被針扎了一下。,"Every time those faint sobs reached me, it felt like needles pricking my heart.",弱々しくしゃくり上げるのが聞こえてくるたび、私の心が針で刺されたように痛んだ。,"Всякий раз, когда я слышал как она плакала, сердце будто пронзали иглы."
,,,,,,,,,,默认47,,,,我认识的雁儿姐，是那样倔强坚韧，甚至比许多男娃子都要刚强。,我認識的雁兒姐，是那樣倔強堅韌，甚至比許多男娃子都要剛強。,"The <ruby=Swan Goose>Sister Yan</ruby> I knew was stubborn and resilient, tougher even than most boys.",私の知っている雁姉は頑としており、そこらの同じ年の少年よりもずっと強かった。,"Сестричка Лебёдушка, которую я знал, была умрямой и стойкой... Круче любого мальчишки."
,,,,,,,,,,默认48,,,,她不会轻易掉泪，能让她哭出声的，若非是挨了打，便是那深埋心底、对亡故亲人的思念。,她不會輕易掉淚，能讓她哭出聲的，若非是挨了打，便是那深埋心底、對亡故親人的思念。,She wouldn't shed tears easily—only beatings or the buried grief for her deceased kin could wrench cries from her.,そうそう涙を流すことなどない。泣き声が漏れるのは殴られた時か、あるいは亡き家族を想っている時くらいだ。,Она бы не стала плакать просто так. Только побои или тоска по умершим родителям могла расстроить её.
,,,,,,,,,,默认49,,,,雁儿姐必定比我更不愿去扬州。,雁兒姐必定比我更不願去揚州。,<ruby=Swan Goose>Sister Yan</ruby> must've resisted going to Yangzhou even more than I did.,私よりも揚州行きを嫌がっていたのは雁姉に違いない。,"Ей, наверное, ещё сильнее меня не хочется ехать в Янчжоу."
,,,,,,,,,,默认50,,,,可惜，他们限制了她所有的自由，她更加逃不掉。,可惜，他們限制了她所有的自由，她更加逃不掉。,A pity they stripped her of all freedom—she stood no chance of escaping.,しかし残念ながら、彼女は自由を奪われ、逃げようにも逃げられない。,"Но, увы, ей не давали вообще никакой свободы, отчего сбежать ей было бы куда труднее."
,,,,,,,,,,默认51,,,,那日我们被赵掌柜捉住后，他们就再没给雁儿姐任何机会。,那日我們被趙掌櫃捉住後，他們就再沒給雁兒姐任何機會。,"After Shopkeeper Zhao caught us that day, they never gave <ruby=Swan Goose>Sister Yan</ruby> another chance.",あの日、趙老人は私たちを捕まえた後、雁姉からあらゆる機会を奪った。,"После того, как нас изловил старик Чжао, ей больше не давали ни единого шанса на побег."
,,,,,,,,,,默认52,,,,我们分别的最后，赵掌柜拿来绳子，绑住了她的双手，一路严密看管她，直至把她送往扬州。,我們分別的最後，趙掌櫃拿來繩子，綁住了她的雙手，一路嚴密看管她，直至把她送往揚州。,"When we parted, Shopkeeper Zhao brought ropes, bound her hands, and kept her under tight guard all the way until she was sent to Yangzhou.",別れ際に見たのは、趙老人が縄で彼女の両手を縛り、厳重に監視しながら揚州まで送る様子だった。,"Когда нас разделили, старик Чжао принёс верёвки, связал ей руки и затем неусыпно караулил её до самой отправки в Янчжоу."
,,,,,,,,,,默认53,,,,我们是相同的“囚犯”，却有着不同的命。,我們是相同的“囚犯”，卻有著不同的命。,"We are the same ""captives"", yet fate dealt us different hands.",私たちは同じ「囚人」でありながら、その運命は異なる。,"Мы оба были ""узниками"", однако судьба у нас была разная."
,,,,,,,,,,默认54,,,,我们不能在一起。,我們不能在一起。,We cannot be together.,もう一緒にいられない。,Мы не могли быть вместе.
,,,,,,,,,,默认55,,,,因为我是大伯的“继子”，她是大伯的“小妾”。,因為我是大伯的“繼子”，她是大伯的“小妾”。,"Because I am Uncle's ""stepson"", and she is Uncle's ""concubine"".",私は伯父の「養子」であり、彼女は伯父の「妾」だ。,"Ведь я - приёмный сын дяди, а она - его наложница."
,,,,,,,,,,默认56,,,,他们便用“避嫌”二字，将我们生生隔开。,他們便用“避嫌”二字，將我們生生隔開。,"So they used ""propriety"" as an excuse to tear us apart.",「倫理道徳」という口実で、私たちは離れ離れにさせられた。,"И под предлогом того, чтобы ""избежать пересудов"", нас насильно разделили."
,,,,,,,,,,默认57,,,,真是可恨！,真是可恨！,How hateful!,憎たらしい！,Возмутительно!
,,,,,,,,,,默认58,,,,我不能理解！,我不能理解！,I can't understand it!,わからない！,Я ничего не понимаю!
,,,,,,,,,,默认59,,,,我和雁儿姐明明是年龄相仿的两个娃子，到底是有什么好避嫌的，又是避得什么嫌？,我和雁兒姐明明是年齡相仿的兩個娃子，到底是有什麼好避嫌的，又是避得什麼嫌？,"<ruby=Swan Goose>Sister Yan</ruby> and I are just two whelps of similar age—what propriety is there to uphold, and what scandal are they even avoiding?",私も雁姉も年端も行かない子供だ。何が倫理だ、何が道徳だ。いったい何を邪推しているのだ。,"Ведь мы с сестричкой Лебёдушкой - дети одного возраста, какие ещё могут быть ""пересуды"" и на основании чего?"
,,,,,,,,,,默认60,,,,若是我们这一路能互相为伴，能说说话，聊聊天的话，这段旅途或许也不会这般难熬。,若是我們這一路能互相為伴，能說說話，聊聊天的話，這段旅途或許也不會這般難熬。,If we could keep each other company on this journey—talking and chatting along the way—perhaps the trip wouldn’t feel so unbearable.,もしもこの旅を共にして、おしゃべりの一つでもできれば、少しは耐えようもあったかもしれないのに。,"Если бы мы были вместе, мы бы всё время разговаривали, и, может быть, наша дорога не была бы такой мучительной."
,,,,,,,,,,默认61,,,,雁儿姐的哭声，也大概会少上几分。,雁兒姐的哭聲，也大概會少上幾分。,"And <ruby=Swan Goose>Sister Yan</ruby>'s sobbing might ease a little, too.",雁姉の泣き声だって、こんなにも聞かなくて済んだだろう。,"И сестричка Лебёдушка, вполне возможно, меньше плакала бы."
,Bg,天空,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认62,,,,……,……,...,……,...
,,,,,,,,,,默认63,,,,漫长的旅途中，我有时会故意哭闹。,漫長的旅途中，我有時會故意哭鬧。,"During the long journey, I would sometimes throw tantrums on purpose.",長い長い旅の途中、私は時折、わざと泣きわめいてみせた。,"Иногда, во время нашей долгой дороги, я нарочно закатывал истерики."
,,,,,,,,,,默认64,,,,那既是对枯燥颠簸的发泄，也是想弄出些声响，让不远处车厢或船舱里的雁儿姐知道——我在这里，她并非孤身一人。,那既是對枯燥顛簸的發洩，也是想弄出些聲響，讓不遠處車廂或船艙裡的雁兒姐知道——我在這裡，她並非孤身一人。,"It was both an outlet for the monotony and jolts, and a way to make noise—to let <ruby=Swan Goose>Sister Yan</ruby>, somewhere in the nearby carriage or cabin, know——I was here. That she wasn’t alone.",それは無味乾燥に対する感情の排泄であり、同時に声を出すことで少し離れた車や船にいる雁姉に知らせたかったのだ――私はここにいる、一人ではないと。,"Это было и для того, чтобы выплеснуть накопившуюся скуку и монотонность дороги, но и также, чтобы пошуметь и дать сестричке Лебёдушке знать: я рядом, она не одинока."
,,,,,,,,,,默认65,,,,我总觉得她听见了。,我總覺得她聽見了。,I always believed she heard me.,きっと彼女に届いていた、と思う。,"Я был уверен, что она слышит меня."
,,,,,,,,,,默认66,,,,因为在我哭闹之后，她的哭声便渐渐听不见了，连她被训斥的声音也少了许多。,因為在我哭鬧之後，她的哭聲便漸漸聽不見了，連她被訓斥的聲音也少了許多。,"Because after my outbursts, her cries would gradually fade, and even the scoldings she endured grew fewer.",私が泣き叫ぶと彼女の泣き声が徐々に小さくなり、彼女が怒鳴られる声もずいぶん減ったからだ。,"Так как после моих истерик она переставала плакать, и её ругали меньше."
,,,,,,,,,,默认67,,,,她开始因为知道我在附近而变得沉默，变得更像是那个成熟的“姐姐”了。,她開始因為知道我在附近而變得沉默，變得更像是那個成熟的“姐姐”了。,"She grew silent upon realizing I was nearby, becoming more like that mature ""sister"" she used to be.",私が近くにいると知るや黙り込み、より成熟した「姉」らしくなっていった。,"Переставала плакать она, наверное, потому что, услышав меня, сразу же превращалась в ту ""старшую сестрёнку"", которую я помнил."
,Bg,天空黄昏,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认68,,,,……,……,...,……,...
,,,,,,,,,,默认69,,,,那些家仆大概是被我闹得头疼，又不敢对我动手。,那些家僕大概是被我鬧得頭疼，又不敢對我動手。,The servants probably got headaches from my tantrums but didn't dare lay hands on me.,召使は相当頭を抱えただろうが、私に手を出すことができなかった。,"У слуг, наверное, болели головы от моих истерик, но поднимать на меня руку они не осмеливались."
,,,,,,,,,,默认70,,,,于是，他们路过一些地方时，便买些小玩意来哄我。,於是，他們路過一些地方時，便買些小東西來哄我。,"So when passing certain places, they'd buy little trinkets to placate me.",そのため、彼らは立ち寄った先々で、何かしらを買ってきて私をあやそうとした。,"Проезжая различные места, чтобы задобрить меня, они покупали различные безделушки."
,,,,,,,,,,默认71,,,,起初，他们给我买了一些糖块，我照闹不误。,起初，他們給我買了一些糖塊，我照鬧不誤。,"At first, they bought me sugar cubes, but I kept throwing fits anyway.",始めは飴を買ってきた。だが私は騒ぎ続けた。,"Сначала они покупали мне сладости, но я продолжал закатывать истерики."
,,,,,,,,,,默认72,,,,接着，他们给我买了一些小玩物，有拨浪鼓，有陶响球。,接著，他們給我買了一些小玩物，有手搖鼓，有陶響球。,"Then they got me small toys—a rattle-drum, a hollow clay ball that chimed.",次に玩具を買ってきた。でんでん太鼓なり、<ruby=鈴玉>陶響球</ruby>なりだ。,"Затем они покупали мне игрушки, например, глиняный бубенчик, который издавал звук, если его потрясти."
,,,,,,,,,,默认73,,,,我虽然会因此给他们一些面子，偶尔还是会想哭闹。,我雖然會因此給他們一些面子，偶爾還是會想哭鬧。,"I'd humor them occasionally, but still felt like wailing now and then.",そのため彼らの顔を立ててやることもあったが、やはり駄々をこねたい時だってある。,"Я хоть и уважил их за это, несколько поумерив свой пыл, но временами всё же мог закатить истерику."
,,,,,,,,,,默认74,,,,最后，他们不知从哪里搜罗来一些旧书。,最後，他們不知從哪裡搜羅來一些舊書。,"Finally, they scrounged up some old books from who-knows-where.",最後に、彼らはどこからか古本を集めて持ってきた。,В конце концов они где-то откопали старые книги.
,,,,,,,,,,默认75,,,,说来也怪，这些旧书反倒让我安静了下来。,說來也怪，這些舊書反倒讓我安靜了下來。,"Strangely enough, these old books actually calmed me down.",不思議なことに、これらの本がかえって私を落ち着かせてくれた。,"На удивление, благодаря им я и успокоился."
