#SHEET_NAME,记-第十八回四
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认47,,,,可是，说来也怪，虽然他害死过许多人，却对我挺好。,可是，說來也怪，雖然他害死過許多人，卻對我挺好。,"But strangely, though he'd caused many deaths, he treated me well.",しかし不思議なことに、あれほどの人を死なせた彼だったが、私にだけは違った。,"Но, как ни странно, он хоть и был виновен во многих смертях, ко мне он относился хорошо."
,,,,,,,,,,默认48,,,,他救过我两次命。,他救過我兩次命。,He saved my life twice.,二度も命を救ってくれたのだ。,Он дважды спас меня:
,,,,,,,,,,默认49,,,,一次是在东城区的时候，是他给我透露消息，让我快些逃。,一次是在東城區的時候，是他給我透露消息，讓我快些逃。,"Once in the East District, when he warned me to flee.",一度目は東城区にいた時だ。情報を私によこし、すぐに逃げるよう促した。,"Первый раз в Восточном квартале, когда предупредил, чтобы я бежал."
,,,,,,,,,,默认50,,,,一次是在东关街的时候，是他在我砍死那个凶残的娃娃兵时，诓骗那些要杀我的恶兵，将我保了下来。,一次是在東關街的時候，是他在我砍死那個兇殘的娃娃兵時，誆騙那些要殺我的惡兵，將我保了下來。,"Another time on Dongguan Street, when he lied to the brutal soldiers who wanted to kill me after I'd hacked that vicious child soldier to death—he protected me then.",そして二度目は東関街。あの凶悪な人形兵を殺した時、私を殺そうと殺気立つ兵たちを騙して守ってくれた。,"Второй раз он спас меня на улице Восточной заставы, когда смог навешать лапшу на уши солдатам, желавшим прикончить меня после того, как я убил того ""ребёнка-солдата""."
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认51,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认52,,,,他是害死很多人的奸细，却也算是我的救命恩人。,他是害死很多人的奸細，卻也算是我的救命恩人。,"Though a spy who caused many deaths, he was also my savior.",多くの者を殺した裏切者であることは事実だが、私にとっては命の恩人だ。,"Он хоть и был предателем, из-за которого убили много людей - но так же был и моим спасителем."
,,,,,,,,,,默认53,,,,那么，我该怎么办？,那麼，我該怎麼辦？,"So, what should I do?",さて、どうするべきか。,Так что мне делать?
,,,,,,,,,,默认54,,,,是视而不见、放任这些人打他？,是視而不見、放任這些人打他？,Should I turn a blind eye and let these people beat him?,見て見ぬふりをし、彼らの気が済むまでやらせるか？,Махнуть на него рукой и дать толпе бить его дальше?
,,,,,,,,,,默认55,,,,还是豁出脸面甚至是性命，劝阻众人来救他？,還是豁出臉面甚至是性命，勸阻眾人來救他？,Or should I swallow my pride—even risk my life—to stop them and save him?,それとも顔をぼこぼこにされてでも……いや、命を張ってでも、彼らを止めて林老人を助けるか？,"Либо же вступиться за него - рискуя своей репутацией или даже, возможно, жизнью?"
,Selection,*视而不见,,,,,,,,,,,,视而不见,視而不見,Turn a blind eye,見て見ぬふりをする,Не обращать внимания
,Selection,*劝阻众人,,,,,,,,,,,,劝阻众人,勸阻眾人,Stop them,皆を説得する,Остановить их
,*视而不见
,,,,,,,,,,默认56,,,,算了……,算了……,Whatever...,やめよう……,Плевать...
,,,,,,,,,,默认57,,,,不管他……,不管他……,Leave him be...,放っておこう……,Сдался он мне?
,,,,,,,,,,默认58,,,,他给那东虏当向导，害了这么多人，也该被狠狠打打。,他給那東虜當嚮導，害了這麼多人，也該被狠狠打打。,He guided those Eastern Barbarians and harmed so many—he deserves this beating.,東虜の案内役をして多くの者を害したのだ。しこたま殴られても当然だ。,"Он был проводником у ""восточных лу"" и причинил столько горя людям... он это заслужил."
,,,,,,,,,,默认59,,,,……,……,...,……,...
,,方知宥,,,,,,,,默认60,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认61,,,,我起身欲走，但在走之前，却突然撞上了他的眼神。,我起身欲走，但在走之前，卻突然撞上了他的眼神。,"I stood to leave, but before going, my eyes suddenly met his.",そのまま立ち去ろうとしたが、彼と偶然目が合ってしまった。,"Уже собираясь уходить, я случайно встретился с ним взглядом."
,,老林头,无奈,,,,,,,默认62,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认63,,,,被那些人群殴的老林头看向了我，与我对视。,被那些人群毆的老林頭看向了我，與我對視。,"Old Man Lin, being beaten by the crowd, looked up and locked eyes with me.",集団に殴られている林老人が、私のことを見ている。,Избиваемый толпой старик Линь посмотрел мне прямо в глаза.
,,,,,,,,,,默认64,,,,他没有向我求救的意思，却令我更加做不到对他视而不见。,他沒有向我求救的意思，卻令我更加做不到對他視而不見。,"He made no move to ask for help, yet that only made it harder for me to ignore him.",そこに助けを求めるような気配はなかったが、そのせいでむしろ放っておくわけにもいかなくなった。,Он не просил ему помогать - но от этого мне было ещё труднее махнуть на него рукой.
,,,,,,,,,,默认65,,,,心中像是被什么东西揪着，让我不得不迈出这一步——,心中像是被什麼東西揪著，讓我不得不邁出這一步——,"My heart wrenched, compelling me to take this step—",何かに引っ張られるように、私は一歩前へと進み出してしまった――,"В сердце словно что-то сдавило, заставляя меня сделать этот шаг:"
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认66,,方知宥/18分支_方知宥_01,,[住手！],[住手！],"""Stop!""",「やめろ！」,"""Стойте!"""
,,,,,,,,,,默认67,,,,我迈了几步，当众喊了一声。,我邁了幾步，當眾喊了一聲。,I took a few steps and shouted in front of everyone.,そのままつかつかと歩いて行き、その場の者たちに声を張り上げた。,"Подойдя к толпе, прокричал я."
,,,,,,,,,,默认68,,,,声音在空旷的废墟间回荡，显得有些单薄。,聲音在空曠的廢墟間迴盪，顯得有些單薄。,My voice echoed weakly through the desolate ruins.,広々とした廃墟に声がこだまし、どこか空しく響いた。,Мой голос слабо раздался эхом по запустевшим руинам.
,Jump,*劝阻完毕,,,,,,,,,,,,
,*劝阻众人
,,,,,,,,,,默认69,,,,唉。,唉。,Sigh...,やれやれ。,Эх...
,,,,,,,,,,默认70,,,,我还是无法视而不见。,我還是無法視而不見。,I still couldn’t turn a blind eye.,やはり見て見ぬふりなどできない。,Я всё-таки не могу махнуть на него рукой.
,,,,,,,,,,默认71,,,,心中像是被什么东西揪着，让我不得不迈出这一步。,心中像是被什麼東西揪著，讓我不得不邁出這一步。,"Something in my heart tugged at me, forcing me to take this step.",何かに引っ張られるように、私は一歩前へと進み出してしまった。,"В сердце словно что-то сдавило, заставляя меня сделать этот шаг:"
,,方知宥,,,,,,,,默认72,,方知宥/18分支_方知宥_01,,[住手！],[住手！],"""Stop!""",「やめろ！」,"""Стойте!"""
,,,,,,,,,,默认73,,,,我迈了几步，当众喊了一声。,我邁了幾步，當眾喊了一聲。,I took a few steps and shouted in front of everyone.,そのままつかつかと歩いて行き、その場の者たちに声を張り上げた。,"Подойдя к толпе, прокричал я."
,,,,,,,,,,默认74,,,,声音在空旷的废墟间回荡，显得有些单薄。,聲音在空曠的廢墟間迴盪，顯得有些單薄。,My voice echoed weakly through the desolate ruins.,広々とした廃墟に声がこだまし、どこか空しく響いた。,Мой голос слабо раздался эхом по запустевшим руинам.
,Jump,*劝阻完毕,,,,,,,,,,,,
,*劝阻完毕,,,,,,,,,,,,,
,,打人民众甲,,左,,,,,,,,,,
,,打人民众乙,,右,,,,,,,,,,
,,打人民众甲,,,,,,,,默认75,,,,[……],[……],"""...""",「……」,"""..."""
,,打人民众乙,,,,,,,,默认76,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认77,,,,那些正在打老林头的人们都停了手，让出了一个身位。,那些正在打老林頭的人們都停了手，讓出了一個身位。,"The people who were beating Old Man Lin stopped and stepped aside, giving him some space.",林老人を暴行していた連中がぴたりと手を止め、少し後ずさる。,"Люди, избивавшие старика Линя, остановились и отошли на шаг, открыв вид на него."
,,,,,,,,,,默认78,,,,透过人群的缝隙，我完整地看到了老林头此时的模样。,透過人群的縫隙，我完整看到了老林頭此時的模樣。,"Through the crowd's gaps, I saw Old Man Lin clearly.",人だかりの隙間から、林老人の今の姿をはっきりと見ることができた。,Я отчётливо разглядел вид старика:
,,老林头,鼻青脸肿,,,,0.4,,,,,,,
,,,,,,,,,,默认79,,,,他的脸被人打得鼻青脸肿，身上都是泥土，头发还被人拔掉了许多，鼻子里冒出血，看起来非常狼狈。,他的臉被人打得鼻青臉腫，身上都是泥土，頭髮還被人拔掉了許多，鼻子裡冒出血，看起來非常狼狽。,"His face was bruised and swollen, covered in dirt with patches of hair torn out. Blood seeped from his nose—he looked completely broken.",顔は殴られ大きなあざができ、どこもかしこも泥だらけだ。髪までひどく引っこ抜かれ、鼻からは血を流し、みじめなことこの上なかった。,"Его покрытое грязью лицо было в синяках и опухло. Волосы вырваны клочьями, из носа текла кровь - зрелище он собой представлял невероятно жалкое."
,,,,,,,,,,默认80,,,,他像是一条命不久矣、屈着脊梁的老狗。,他像是一條命不久矣、屈著脊梁的老狗。,"He looked like an old, hunchbacked dog on its last legs.",まるで余命いくばくもない、背の曲がった老犬だ。,"Он выглядел как старая сутулая собака, готовая вот-вот испустить дух."
,CharacterOff,,,,,,0.3,,,,,,,
,,方知宥,,,,,,,,默认81,,方知宥/18分支_方知宥_02,,[别打了，再打他要死了。],[別打了，再打他要死了。],"""Stop hitting him—he’ll die if you keep going.""",「もうよせ。それ以上やったら死んでしまう」,"""Хватит бить его, он же помрёт."""
,,,,,,,,,,默认82,,,,我摇了摇头，对愤怒的众人劝说道，同时走向了老林头。,我搖了搖頭，對憤怒地眾人勸說道，同時走向了老林頭。,"I shook my head, pleading with the furious crowd, then stepped toward Old Man Lin.",首を振り、怒りまじりに彼らを説得しながら、林老人の方へ向かう。,"Покачав головой и пытаясь уговорить разъярённую толпу, я шагнул в сторону старика Линя."
,,打人民众甲,,,,,,,,默认83,,民众甲/35_民众甲_02,,[死了才好！啐！这狗贼就该死！],[死了才好！啐！這狗賊就該死！],"""Good riddance if he dies! Pah! This damn traitor deserves to die!""",「こんな奴、死ねばいいんだよ！ぺっ！裏切者なんざ死んで当然だ！」,"""Ну и хорошо, что помрёт! Тьфу! Эта мразь предательская только и заслуживает, что сдохнуть!"""
,,,,,,,,,,默认84,,,,为首的一人红着脖子，吐了一口痰。,為首的一人紅著脖子，吐了一口痰。,"The ringleader, his neck flushed red, spat on the ground.",先頭の男が赤ら顔で唾を吐いた。,"Предводитель толпы, весь пунцовый от злости, сплюнул на землю."
,,,,,,,,,,默认85,,,,那口痰是朝着老林头吐的，好像吐到了他的身上，又好像没吐到。,那口痰是朝著老林頭吐得，好像吐到了他的身上，又好像沒吐到。,"The spit was aimed at Old Man Lin—it seemed to land on him, yet also seemed to miss.",唾は林老人に向かって吐きかけられたが、彼にかかったのかどうかはわからない。,"Он хотел плюнуть на старика Линя - но было не понятно, получилось ли у него это или нет."
,,方知宥,,,,,,,,默认86,,方知宥/35_方知宥_02,,[我知道，对你们很多人来说，他确实该死……但他救过我的命，于情于理我也该替他说两句。],[我知道，對你們很多人來說，他確實該死……但他救過我的命，於情於理我也該替他說兩句。],"""I know, to many of you, he truly deserves to die... but he once saved my life. By reason and by sentiment, I ought to speak a few words for him.""",「わかってる。君たちにとって、彼は死に値すべき罪人だろう……だが私は彼に命を救われた。人の道理として、彼の代わりに物申さなければならない」,"""Знаю, что для всех вас он действительно заслуживает смерти... но он спас мою жизнь. По совести и по справедливости я должен заступиться за него."""
,,方知宥,,,,,,,,默认87,,方知宥/35_方知宥_03,,[唉！他也是为了活命才做的坏事……算了！总之……若是你们想找人发泄怒气的话，便连我一起打吧！],[唉！他也是為了活命才做的壞事……算了！總之……若是你們想找人發洩怒氣的話，便連我一起打吧！],"""Sigh! He only did those bad things to survive... never mind! Anyway... if you all need someone to vent your anger on, then hit me along with him!""",「彼とて生きるために悪事だってやらざるを得なかったんだ……まあいい、とにかく……怒りをぶつける相手を探しているなら、私ともども殴ればいいさ！」,"""Да и вообще - он творил все эти злодеяния ради того, чтобы выжить... Ладно, в любом случае - если вам нужно выместить свой гнев на ком-то, вымещайте его и на мне!"""
,,,,,,,,,,默认88,,,,我叹了一口气，牵强着解释了一番，自觉无法说服众人后便干脆放弃，直挺挺地走向了老林头，护在了他身前。,我嘆了一口氣，牽強著解釋了一番，自覺無法說服眾人後便乾脆放棄，直挺挺地走向了老林頭，護在了他身前。,"I sighed and offered a half-hearted explanation. Realizing I couldn’t sway the crowd, I simply gave up and strode straight to Old Man Lin, shielding him with my body.",溜息をついてなんとか説明するが、連中を説得しきれないと見ると潔く諦め、林老人の方にまっすぐ歩み寄り、彼の前で立ちふさがった。,"Вздохнув, я попытался всё им объяснить. Но поняв, что мне не удастся переубедить толпу, я просто сдался и широким шагом направился к старику Линю, чтобы прикрыть его своим телом."
