#SHEET_NAME,记-第十五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认9,,,,当然，小雁儿的身旁，还有刚刚遇到的翠儿，以及一路与我同行的良叔。,當然，小雁兒的身旁，還有剛剛遇到的翠兒，以及一路與我同行的良叔。,"Of course, beside Little Yan stood Cui'er, whom I had just met, and Uncle Liang, who had been traveling with me all along.",もちろん小雁の傍には出会ったばかりの翠児と、これまで同行していた良もいる。,"Само собой, рядом с Лебёдушкой были также и только что встреченная нами Цуй'эр, как и мой спутник - дядюшка Лян."
,Bgm,曳曳夜灯,,,,3,3,,,,,,,,,,,
,,翠儿,惊讶,,,,,,,默认10,,翠儿/27_翠儿_001,,[良爷，你这位朋友怎么回事？怎么愣着不动了？］,[良爺，你這位朋友怎麼回事？怎麼愣著不動了？］,"""Master Liang, what's wrong with your friend? Why is he standing there frozen?""",「良様、お友達の様子が変。どうして立ったまま動かなくなっちゃったの？」,"""Господин Лян, шо гэта такое з вашим другом деецца? Чаго он застыл и не шевелицца?"""
,,良清兵,无奈,,,,,,,默认11,,良/27_良_01,,[他得了疯病，这样发作好几回了，一会儿就能缓过来。],[他得了瘋病，這樣發作好幾回了，一會就能緩過來。],"""He suffers from a madness; it's flared up like this several times. He'll come around shortly.""",「<ruby=・・>ここ</ruby>の病気だ。もう何度もああいう発作を起こしてる。少しすれば正気に戻るさ」,"""Он страдает от безумия, такие припадки у него время от времени случаются, но скоро всё пройдёт."""
,,翠儿,恍然大悟,,,,,,,默认12,,翠儿/27_翠儿_002,,[像我们当年见的那个弥勒佛似的？隔一阵就发痴？］,[像我們當年見的那個彌勒佛似的？隔一陣就發痴？］,"""Like the Maitreya Buddha we saw in those days? Spacing out periodically?""",「あの時の弥勒菩薩みたいに？時々おかしくなっちゃうの？」,"""Гэта як тот Будда Майтрея, шо мы тады давно видали? Время от времени впадает у оцепенение?"""
,,良清兵,通常,,,,,,,默认13,,良/27_良_02,,[那倒不至于，他脑袋挺灵光的，只是偶尔会看见些旁人看不见的东西，有时又记不清事。］,[那倒不至於，他腦袋挺靈光的，只是偶爾會看見些旁人看不見的東西，有時又記不清事。］,"""It's not that extreme—he's quite sharp actually, just occasionally sees things others can't, and sometimes his memory falters.""",「そこまでじゃない。頭は切れる方だ。ただ……時々俺たちには見えないものが見えたり、記憶が飛んだりするだけさ」,"""Ну уж не настолько - у этого-то голова вполне варит, просто иногда ему видятся вещи, которых не видно другим, либо память не работает как надо."""
,,翠儿,着急,,,,,,,默认14,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认15,,,,翠儿关切地望向我。,翠兒關切地望向我。,Cui'er gazed at me with concern.,翠児が心配そうに私の方を見た。,Цуй'эр смотрела на меня с беспокойством.
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认16,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认17,,,,我的目光缓缓挪移着，由直视前方挪移向她，与她对视。,我的目光緩緩挪移著，由直視前方挪移向她，與她對視。,My eyes gradually shifted from staring blankly ahead to meeting hers.,ゆっくりと視線を移動させ、目の前にいる彼女の方に向ける。,"Мой взгляд медленно перемещался, пока не достиг её - мы встретились глазами."
,,翠儿,惊讶,,,,,,,默认18,,翠儿/27_翠儿_003,,[哇！他看我了！],[哇！他看我了！],"""Wow! He's looking at me!""",「ひいっ！こっち見た！」,"""Ой! Он на мя смотрит!"""
,,,,,,,,,,默认19,,,,她被我看得有些发毛，不自觉向后缩了缩。,她被我看得有些發毛，不自覺向後縮了縮。,She grew uneasy under my gaze and instinctively recoiled.,私に見られて彼女が身震いし、無意識に後ずさりした。,"От моего взгляда ей стало не по себе, и она попятилась назад."
,,方知宥,,,,,,,,默认20,,方知宥/27_方知宥_01,,[别怕……我已经没事了……抱歉，让你们担心了。］,[別怕……我已經沒事了……抱歉，讓你們擔心了。］,"""Don't worry... I'm alright now... Sorry for worrying you.""",「怖がらなくていい……もう大丈夫だ……すまない、心配をかけたな」,"""Не бойся... Со мной уже всё в порядке... Простите, что заставил вас волноваться."""
,,,,,,,,,,默认21,,,,我苦笑着开口，尽量让语气温和，示意她不必惊慌。,我苦笑著開口，盡量讓語氣溫和，示意她不必驚慌。,"I forced a bitter smile and spoke, keeping my tone gentle to reassure her there was no need for alarm.",苦笑してそう言う。極力穏やかな口調で、彼女を脅かさないよう。,"Проговорил я с неловкой улыбкой, стараясь сделать тон как можно мягче и не вызывать у неё панику."
,,良清兵,笑,,,,,,,默认22,,良/27_良_03,,[喔，回来了？这次醒得比之前快些。］,[喔，回來了？這次醒得比之前快些。］,"""Oh, you're back? You woke up faster this time.""",「おっ、戻ったか。前よりも戻るのが早かったな」,"""О, ты уже пришёл в себя? На этот раз быстрее, чем раньше."""
,,,,,,,,,,默认23,,,,良叔淡笑了一声。,良叔淡笑了一聲。,Uncle Liang gave a faint laugh.,良がからっと笑った。,Сухо рассмеялся дядюшка Лян.
,,方知宥,,,,,,,,默认24,,方知宥/27_方知宥_02,,[嗯，刚刚走神了，想起不少从前的事……你就是翠儿？］,[嗯，剛剛走神了，想起不少從前的事……你就是翠兒？］,"""Yes, I was just lost in thought, remembering many things from the past... So you're Cui'er?""",「ああ、少しぼんやりしていた。以前のことを色々思い出したよ……君が翠児か？」,"""Ага, я просто слишком погрузился в воспоминания о прошлом... Это же ты Цуй'эр, да?"""
,,,,,,,,,,默认25,,,,我对翠儿微笑着问道。,我對翠兒微笑著問道。,I asked Cui'er with a smile.,翠児に微笑みかけながら訊く。,С улыбкой спросил я.
,,翠儿,微笑,,,,,,,默认26,,翠儿/27_翠儿_004,,[对……我就是……疯大哥，你怎么称呼？］,[對……我就是……瘋大哥，你怎麼稱呼？］,"""Yes... that's me... Mad Elder Brother, what should I call you?""",「うん……そう……変なお兄さん、何て呼べばいい？」,"""Да... гэта я... А тя как зваць, безумный братик?"""
,,,,,,,,,,默认27,,,,翠儿小心翼翼地打量了我几眼，似乎放下心来不再害怕了，并且，她甚至还笑着给了我一个古怪的称呼。,翠兒小心翼翼地打量了我幾眼，似乎放下心來不再害怕了，並且，她甚至還笑著給了我一個古怪的稱呼。,"Cui'er cautiously sized me up, seeming to relax as her fear faded. She even smiled and gave me an odd nickname.",翠児がおどおどしつつ私を見てから、安心したのか怖がらなくなった。そして笑いながら変な呼び名をつけてきた。,"С осторожностью оглядев меня, Цуй'эр, похоже, наконец, расслабилась в отношении меня - и даже с улыбкой выдала мне странное прозвище."
,,方知宥,,,,,,,,默认28,,方知宥/27_方知宥_03,,[我叫方知宥。以前去过你们茶舍两回，你还有印象吗？],[我叫方知宥。以前去過你們茶舍兩回，你還有印象嗎？],"""I'm Fang Zhiyou. I've visited your tea house twice before - do you remember me?""",「私は方知宥だ。君たちの茶館に二度ほど行ったことがあるが、覚えているか？」,"""Меня зовут Фан Чжию. Я как-то бывал у вас два раза в чайной - не припоминаешь?"""
,,翠儿,着急,,,,,,,默认29,,翠儿/27_翠儿_005,,[呃……好像……应该……大概……没印象……］,[呃……好像……應該……大概……沒印象……］,"""Uh... I think... probably... no memory of it...""",「えっと……たぶん……もしかしたら……覚えてない……かも……」,"""Хм... Как будто... Наверно... Пожалуй... Не припоминаецца..."""
,,,,,,,,,,默认30,,,,她蹙眉仔细端详我半晌，反复确认，最终还是摇了摇头。,她蹙眉仔細端詳我半晌，反覆確認，最終還是搖了搖頭。,"She frowned and examined me carefully for a long moment, verifying repeatedly before finally shaking her head.",ふむむ、と顔をしかめて私を見つめるが、しばし考えた後首を横に振った。,"Прихмурившись, она внимательно осмотрела меня, пытаясь удостовериться - но в конце концов помотала головой."
,,方知宥,,,,,,,,默认31,,方知宥/27_方知宥_04,,[再仔细想想？我曾和两位不同的姑娘去过你们那儿，前后隔了没几天，头一回去时，点了《荆轲刺秦王》的戏。］,[再仔細想想？我曾和兩位不同的姑娘去過你們那裡，前後隔了沒幾天，頭一回去時，點了《荊軻刺秦王》的戲。］,"""Try to remember? I visited with two different girls within days of each other. The first time, we requested the play 'Jing Ke's Assassination Attempt on the King of Qin'.""",「もう少し詳しく話そうか。数日も挟まず、別々の娘と二人で君のところに行ったことがある。最初に行った時は、『<ruby=荊軻秦王を刺す>荊軻刺秦王</ruby>』を見に行った。これでどうだ？」,"""Попробуй ещё подумать - я в своё время приходил к вам с двумя разными девушками, с разницей в пару дней, и в первый раз мы у вас смотрели спектакль 'Покушение Цзин Кэ на вана царства Цинь'."""
,,,,,,,,,,默认32,,,,我仍不死心，像是私塾的先生般，继续给翠儿提示。,我仍不死心，像是私塾的先生般，繼續給翠兒提示。,"Still persistent, I continued giving Cui'er prompts like a tutor would.",私は諦めず、塾の先生が言い聞かせるように翠児にそう語る。,"Не сдаваясь, пытался направить я Цуй'эр, словно наставник в частной школе."
,,,,,,,,,,默认33,,,,红儿都因我带过两位女子而记得我，翠儿没道理对此完全没有印象。,紅兒都因我帶過兩位女子而記得我，翠兒沒道理對此完全沒有印象。,"Even Hong'er remembered me for bringing two girls, so Cui'er must have some recollection.",紅児も私が二人の女を連れてきたことを覚えていたのだ。翠児が覚えていないはずがない。,"Даже Хун'эр запомнила меня из-за того, что я приводил к ним двух девушек - Цуй'эр по идее тоже должна была об этом помнить хоть чуть-чуть."
,,翠儿,坚毅,,,,,,,默认34,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认35,,,,翠儿听我这么说，抿起嘴唇努力回想。,翠兒聽我這麼說，抿起嘴唇努力回想。,"Cui'er pursed her lips, straining to remember as I spoke.",翠児が私の言葉を聞き、なんとか思い出そうと唇を噛む。,"Цуй'эр призадумалась, прикусив губу."
,,,,,,,,,,默认36,,,,只见她眼睛渐渐亮起来，忽然一拍脑门，露出恍然大悟的表情——,只見她眼睛漸漸亮起來，忽然一拍腦門，露出恍然大悟的表情——,Her eyes gradually lit up until suddenly she smacked her forehead with a look of revelation—,次第に彼女の目が輝き出し、ぱんと閃いたかと思うと、合点がいったという表情になった――,"Постепенно её взгляд прояснился, она вдруг хлопнула себя по лбу с выражением решившего загадку человека:"
,,翠儿,惊讶,,,,,,,默认37,,翠儿/27_翠儿_006,,[啊！我记起来了！你是那个“玉面登徒子”！］,[啊！我記起來了！你是那個“玉面登徒子”！］,"""Ah! Now I remember! You're that 'Jade-Faced Rake'!""",「あっ！思い出した！『<ruby=ぎょくめんとうとし>玉面登徒子</ruby>』！」,"""А! Я вспомнила! Ты ж той самый 'прыгожий волокита'!"""
,,,,,,,,,,默认38,,,,她指着我脱口而出。,她指著我脫口而出。,"She exclaimed, pointing at me.",私を指さし、そう言う彼女。,"Воскликнула она, указывая на меня."
,,方知宥,,,,,,,,默认39,,方知宥/27_方知宥_05,,[“玉面登徒子”？］,[“玉面登徒子”？］,"""'Jade-Faced Rake'?""",「玉面登徒子？」,"""'Пригожий волокита'?"""
,,,,,,,,,,默认40,,,,我一怔，这称呼着实出乎意料。,我一怔，這稱呼著實出乎意料。,I stiffened—the epithet took me completely by surprise.,戸惑う私。とんでもないあだ名だ。,Оторопел я от такого неожиданного прозвища.
,,,,,,,,,,默认41,,,,登徒子，说的是好色之徒。,登徒子，說的是好色之徒。,Rake' means a dissolute womanizer.,登徒子とは好色家のことだ。,"""Волокита"" - то есть, тот, кто волочится за женщинами."
,,,,,,,,,,默认42,,,,“玉面登徒子”，莫非是“生得俊俏的好色之徒”？,“玉面登徒子”，莫非是“生得俊俏的好色之徒”？,"So ""Jade-Faced Rake"" implies ""a handsome but lecherous man""?",「玉面登徒子」とはまさか……「顔の良い好色家」ということか？,"Таким образом, ""пригожий волокита"" - это, попросту говоря, ""бабник, который хорош собой""?"
,,翠儿,恍然大悟,,,,,,,默认43,,翠儿/27_翠儿_007,,[呃，抱歉……那是我当年私下给你起的外号，姐姐还为此笑了好一阵……你也别怨我这么称呼你，谁让你带过两位漂亮姑娘来我们茶舍，更何况……前后只差了几日……],[呃，抱歉……那是我當年私下給你取的外號，姐姐還為此笑了好一陣……你也別怨我這麼稱呼你，誰讓你帶過兩位漂亮姑娘來我們茶舍，更何況……前後只差了幾日……],"""Er... apologies... that was the unflattering nickname I gave you back then. Elder Sister laughed about it for weeks... Can you blame me? You did bring two beauties to our teahouse—and within days of each other...""",「あっ、ごめんなさい……勝手にあだ名をつけてたの。お姉ちゃんには受けたんだけど……恨まないで。だって、綺麗なお姉さんを二人もうちに連れてきたから……日も経ってないのに……」,"""Ой, прости... Гэта я тады тайком те такое прозвище придумала, сястричка ишчо тады долго хохотала з яго... Ты уж не обессудь, шо я тя так прозвала - усё ж таки ты тады заявлялся до нас з двумя разными дивчинами... да ишчо и з разницей усего у пару дней..."""
,,方知宥,,,,,,,,默认44,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认45,,,,翠儿慌乱地解释着，越解释越让我觉得尴尬。,翠兒慌亂地解釋著，越解釋越讓我覺得尷尬。,"Cui'er explained in a fluster, her words only making me feel more awkward.",慌てて翠児がそう説明するも、彼女が話せば話すほど気まずくなってゆく。,"Сбивчиво объяснялась Цуй'эр, с каждым словом вызывая у меня лишь ещё большую неловкость."
,,翠儿,微笑,,,,,,,默认46,,翠儿/27_翠儿_008,,[对不起！疯大哥！我不该叫你登徒子的。],[對不起！瘋大哥！我不該叫你登徒子的。],"""I'm sorry! Mad Elder Brother! I shouldn't have called you a rake.""",「ごめんなさい！変なお兄さん！もう登徒子なんて呼ばないから！」,"""Прости, безумный братик! Мне не стоило зваць тя 'волокитой'."""
,,方知宥,,,,,,,,默认47,,方知宥/27_方知宥_06,,[无妨，登徒子确实难听了些，“并蒂郎”或许还合适点……等等，我觉得也不该被你们如此称呼啊，至少我和第一位姑娘……一看便是普通朋友吧？],[無妨，登徒子確實難聽了些，“並蒂郎”或許還合適點……等等，我覺得也不該被你們如此稱呼啊，至少我和第一位姑娘……一看便是普通朋友吧？],"""No matter, rake is indeed rather harsh. 'Twin-flower gentleman' might be more fitting... Wait, I don’t think I should be called that either. At least the first young lady and I... were clearly just ordinary friends, right?""",「まあいいさ。登徒子は聞き捨てならないが、『二股野郎』ならわからなくもない……いや待て、そんな風に呼ばれる筋合いはないぞ。少なくとも一人目は……明らかに普通の友達とわかるだろう？」,"""Да ладно уж, хотя 'волокита' действительно звучит как-то не очень - 'двоелюб', например, подошло бы лучше... Хотя стоп, так меня тоже не стоило бы называть - ведь по крайней мере с первой из тех девушек... мы же на вид явно были как обычные друзья, разве нет?"""
,,,,,,,,,,默认48,,,,我尴尬地笑了笑，先是还帮她“纠正”了一个称呼，但转念一想我确实不该认下这误解，便出声辩驳。,我尷尬地笑了笑，先是還幫她“糾正”了一個稱呼，但轉念一想我確實不該認一下這誤解，便出聲辯駁。,"I smiled awkwardly, first ""correcting"" her choice of words, but then realized I shouldn’t let the misunderstanding stand, so I spoke up in protest.",力なく笑い、彼女のあだ名を「訂正」したものの、誤解されたままをよしとすべきではないと判断し、ちゃんと訂正した。,"Со сконфуженной улыбкой сначала поправил я её прозвище на ""более подходящее"" - но потом осознал, что не стоит поддерживать это недопонимание, и стал его оспаривать."
,,,,,,,,,,默认49,,,,没错，我虽曾与林翩翩孤男寡女同宿一室，于礼不合。,沒錯，我雖曾與林翩翩孤男寡女同宿一室，於禮不合。,"True, though sharing a room alone with Lin Pianpian was improper by traditional standards.",たしかに私は翩翩と二人きりで夜を明かした。社会通念には反することだ。,"Конечно, это правда, что я в своё время провёл с Линь Пяньпянь ночь под одной крышей, что не очень согласуется с конфуцианскими нормами приличия."
,,,,,,,,,,默认50,,,,但我很确信，我和林翩翩之间的关系，绝对要比良叔和那位名为满穗的姑娘要更清白。,但我很確信，我和林翩翩之間的關係，絕對要比良叔和那位名為滿穗的姑娘要更清白。,But I'm certain my relationship with Lin Pianpian was far more innocent than Uncle Liang's with that girl Man Sui.,しかしこれだけは言える。私と翩翩の関係は、良とあの満穂という娘の関係よりは清らかであると。,"Но я мог с уверенностью сказать, что наши с ней отношения определённо были более чистыми, чем даже отношения дядюшки Ляна с той девушкой по имени Маньсуй."
,,翠儿,坚毅,,,,,,,默认51,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认52,,,,可是，从翠儿此时怀疑的眼神来看，她显然不这么认为。,可是，從翠兒此時懷疑的眼神來看，她顯然不這麼認為。,Yet Cui'er's suspicious look makes clear she disagrees.,しかし翠児は疑いの眼差しをこちらに向けたままだ。あまり納得していないらしい。,"Однако по подозрительному взгляду Цуй'эр было понятно, что она так не считала."
,,方知宥,,,,,,,,默认53,,方知宥/27_方知宥_07,,[唉，先不说这些。既然翠儿姑娘想起了一些事，我正好有一件事想向你打听。］,[唉，先不說這些。既然翠兒姑娘想起了一些事，我正好有一件事想向你打聽。］,"""Sigh, let's not dwell on this now. Since you've remembered some things, Miss Cui'er, I'd like to ask you something.""",「ま、そんなことはどうでもいい。思い出してもらったついでに、聞きたいことがあって」,"""Эх, ладно, пока не будем об этом - девица Цуй'эр, раз уж тебе удалось кое-что припомнить, то мне бы хотелось узнать у тебя одну вещь."""
,,翠儿,微笑,,,,,,,默认54,,翠儿/27_翠儿_009,,[打听什么事？],[打聽什麼事？],"""What do you wish to know?""",「何？」,"""Шо именно?"""
,,方知宥,,,,,,,,默认55,,方知宥/27_方知宥_08,,[我第二次来时带的女子，你记得哪些关于她的事？],[我第二次來時帶的女子，你記得哪些關於她的事？],"""What do you recall about the woman I brought on my second visit?""",「二度目に連れてきた女についてだ。彼女について、何か覚えてるか？」,"""Что ты помнишь про другую девушку - с которой я приходил во второй раз?"""
,,翠儿,恍然大悟,,,,,,,默认56,,翠儿/27_翠儿_010,,[你果然是玉面登徒子……连重要姑娘的事……还要别人帮你记着……］,[你果然是玉面登徒子……連重要姑娘的事……還要別人幫你記著……］,"""You truly are a Jade-Faced Rake... Even important matters concerning a lady... you need others to remember for you...""",「やっぱり登徒子……大事な人なのに……他の人に教えてもらわないと思い出せないんだ……」,"""Ну ты и правда прыгожий волокита... Даже просишь других людей, шоб они вспоминали за тя вещи, связанные з важными для тя дивчинами..."""
,,良清兵,,,,,,,,默认57,,良/27_良_04,,[翠儿，他因为疯病，忘了很多事。］,[翠兒，他因為瘋病，忘了很多事。］,"""Cui'er, he's forgotten many things because of his illness.""",「翠児。こいつは病気のせいで色々忘れてしまってるんだ」,"""Цуй'эр, он просто не помнит многого из-за своего безумия."""
,,,,,,,,,,默认58,,,,良叔提醒了一句。,良叔提醒了一句。,Uncle Liang interjected.,良が助け舟を出してくれた。,Напомнил ей дядюшка Лян.
,,翠儿,微笑,,,,,,,默认59,,翠儿/27_翠儿_011,,[喔……抱歉抱歉，我差点忘了，那我想想……],[喔……抱歉抱歉，差點忘了，那我想想……],"""Oh... my apologies, I nearly forgot. Let me think...""",「あっ……ごめんなさい、忘れてた。えっと……」,"""Ой... Прости, прости, я уж и забыла... Дай-ка подумаць..."""
,,翠儿,坚毅,,,,,,,,,,,
,,,,,,,,,,默认60,,,,翠儿做冥思苦相状，仿佛在翻找着尘封多年的记忆。,翠兒作冥思苦相狀，彷彿在翻找著塵封多年的記憶。,"Cui'er wore a pensive expression, as if sifting through long-buried memories.",封じられた長年の記憶を掘り出そうと、翠児がううんと唸り始めた。,"Цуй'эр призадумалась, словно разгребала пыль с воспоминаний о прошлом."
,,翠儿,,,,,,,,默认61,,翠儿/27_翠儿_012,,[我记得……她起初是戴着斗笠进来的，遮住了脸，进屋不久后就摘了。］,[我記得……她起初是戴著斗笠進來的，遮住了臉，進屋不久後就摘了。］,"""I recall... she first entered wearing a bamboo hat that concealed her face, but removed it shortly after coming inside.""",「たしか……お店に来た時は笠をかぶってて、顔が隠れてたっけ。入ってすぐに取ったけど」,"""Помницца мне... шо поначалу она была у бамбуковой шляпе и скрывала лицо, но вскоре её сняла."""
,,翠儿,,,,,,,,默认62,,翠儿/27_翠儿_013,,[她生得很好看，举止优雅，像是大户人家的闺秀，不过……比起闺秀，更像是一位女才子，也不全对……唉，总觉得怎么形容都不太贴切。］,[她生得很好看，舉止優雅，像是大戶人家的閨秀，不過……比起閨秀，更像是一位女才子，也不全對……唉，總覺得怎麼形容都不太貼切。］,"""She was exceptionally beautiful, with refined manners like a nobleman's daughter... yet not quite a lady—more like a learned gentlewoman, though even that doesn't fully capture it... ah, no description seems quite adequate.""",「顔も動きもすごく綺麗で、お金持ちのお嬢様みたいだった。でも……どちらかというと知的な感じ。それもちょっと違うけど……うーん……ぴったりの言葉が見つからない」,"""Она была очень ладная, элегантная, як дивчина з хорошей семьи... Хотя она больше даже напоминала талантливого юношу, только женского полу... Хотя тож не совсем верно... Корочей, як её не описывай, получаецца не совсем подходяще."""
,,方知宥,,,,,,,,默认63,,方知宥/27_方知宥_09,,[当时可发生过什么特别的事？],[當時可發生過什麼特別的事？],"""Did anything unusual happen back then?""",「あの時、何かおかしなことはあったか？」,"""Что-нибудь особенное тогда происходило?"""
,,翠儿,着急,,,,,,,默认64,,翠儿/27_翠儿_014,,[特别的事啊……好像有，但我想不起来了。],[特別的事啊……好像有，但我想不起來了。],"""Something unusual... I think there was, but I can't recall it now.""",「おかしなこと……あった気もするけど、思い出せない」,"""Особенное... Як будто бы да, але ж не могу припомниць."""
,,方知宥,,,,,,,,默认65,,方知宥/27_方知宥_10,,[真想不起来了？］,[真想不起來了？］,"""You truly can't remember?""",「本当に？」,"""Правда не можешь?"""
,,翠儿,,,,,,,,默认66,,翠儿/27_翠儿_015,,[嗯……］,[嗯……］,"""Hmm...""",「うん……」,"""Угу..."""
,,,,,,,,,,默认67,,,,翠儿点了点头，听到这里，我不免觉得有些失望。,翠兒點了點頭，聽到這裡，我不免覺得有些失望。,"Cui'er nodded, and at this, I couldn't help feeling somewhat disappointed.",翠児が頷く。それを聞き、私はいささか落胆した。,Кивнула Цуй'эр. Это не могло не вызвать у меня некоторого разочарования.
,,,,,,,,,,默认68,,,,看来，从她这里也问不出更多了。,看來，從她這裡也問不出更多了。,It seems I won't get any more answers from her.,これ以上彼女からは聞き出せそうにない。,"Похоже, большего от неё вряд ли удастся добиться."
,,,,,,,,,,默认69,,,,我只有靠自己慢慢找回记忆，一点点拼凑出当年的真相了。,我只有靠自己慢慢找回記憶，一點點拼湊出當年的真相了。,I'll have to rely on myself to slowly recover those memories and piece together the truth of that year.,あとは自力でゆっくりと思い出し、少しずつ真相を解いていくしかなさそうだ。,"Придётся лишь самому мало-помалу воскрешать те воспоминания, собирая воедино правду о случившемся в те годы."
,StopBgm,,,,,,3,,,,,,,,,,,
,,良清兵,,,,,,,,,,,,
,,方知宥,,,,,,,,默认70,,方知宥/27_方知宥_11,,[算了，事情过去这么久，你那里客人来来往往，想不起来也正常……良叔，我们是不是该走？],[算了，事情過去這麼久，你那裡客人來來往往，想不起來也正常……良叔，我們是不是該走？],"""Never mind, it's been so long. With all the customers coming through your place, it's understandable you don't remember... Uncle Liang, should we be going?""",「まあ、これほど時が経っていれば来た客もかなりの数だろうし、思い出せなくても無理はない……良さん、そろそろ行くか？」,"""Ладно, времени-то всё-таки прошло немало, у вас там посетителей была куча, так что неудивительно, что не получается вспомнить... Дядюшка Лян, не пора ли нам уже идти?"""
,,,,,,,,,,默认71,,,,我对良叔提议道，良叔也点了点头。,我對良叔提議道，良叔也點了點頭。,"I proposed to Uncle Liang, who nodded in agreement.",良にそう呼びかけると、彼も頷いた。,"Высказал я своё предложение, на что тот кивнул."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认72,,,,因为我的疯病，我们略微耽误了一点时间。,因為我的瘋病，我們略微耽誤了一點時間。,"Because of my condition, we were slightly delayed.",私の病のせいで少し時間を食ってしまった。,Из-за разыгравшейся у меня болезни нам пришлось слегка задержаться.
,,,,,,,,,,默认73,,,,如今，天色已经亮了。,如今，天色已經亮了。,"By now, the sky has already brightened.",既に日が昇ってしまっている。,К этому времени за окном уже посветлело.
,,,,,,,,,,默认74,,,,一会儿附近的妖兵会越来越多，我们的处境也会越来越危险。,一會附近的妖兵會越來越多，我們的處境也會越來越危險。,"Soon, there will be more and more demon soldiers nearby, and our situation will grow increasingly perilous.",もう少ししてこのあたりの妖兵も増えていけば、状況もますます危険になっていく。,"Вскоре здесь могут появиться всё больше и больше яогуаев, и нам станет всё опаснее здесь задерживаться."
,,翠儿,坚毅,,,,,,,默认75,,翠儿/27_翠儿_016,,[你们要带我去哪呀？],[你們要帶我去哪呀？],"""Where are you taking me?""",「どこに連れてくの？」,"""Вы куда мя хотите отвесци?"""
,,,,,,,,,,默认76,,,,翠儿小声问道。,翠兒小聲問道。,Cui'er whispered.,翠児が小声でそう訊く。,Тихо спросила Цуй'эр.
,,良清兵,,,,,,,,默认77,,良/27_良_05,,[带你去找你姐姐。等见到她，咱们再一块去琼华那儿避一避。],[帶你去找你姐姐。等見到她，咱們再一塊去瓊華那裡避一避。],"""We're taking you to find your sister. Once we meet her, we'll all head to Qionghua's place for shelter.""",「おまえの姉さんのところだ。合流したら全員で<ruby=けいか>瓊華</ruby>のところまで避難する」,"""К твоей сестре. А потом мы вас вместе поведём к Цюнхуа и там укроем."""
