#SHEET_NAME,记-第六回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认12,,,,[……],[……],"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认18,,方知宥/10_方知宥_01,,[——啊！],[——啊！],"""——Ah—!""",「ああああ――！」,"""А-а-а!"""
,ImageEffectOff,SpriteCamera,GrayScale,,,,,,,,,,,,,,,
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,和尚陋室夜,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,CloudWindTop,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,Bg,和尚陋室,,,,,2,,,,,,,,,,,
,,,,,,,,,,默认19,,,,一声惊叫撕裂喉咙，我猛地从床榻上弹坐起来，胸膛剧烈起伏，冷汗浸透了单衣。,一聲驚叫撕裂喉嚨，我猛地從床榻上彈坐起來，胸膛劇烈起伏，冷汗浸透了單衣。,"A scream tears from my throat as I bolt upright from the bedstead, chest heaving, sweat-drenched undershirt clinging to my skin.",激しく叫び、私は寝台から飛び起きた。ぜえぜえと肩で息をする。服は冷や汗でびっしょりだった。,"С надрывающим горло криком ужаса я резко подскочил на ложе - грудь бешено вздымалась, а холодный пот пропитал мою рубаху насквозь."
,,,,,,,,,,默认20,,,,空幻和尚闻声，立刻从一旁的破蒲团上起身，快步走到床前。,空幻和尚聞聲，立刻從一旁的破蒲團上起身，快步走到床前。,"Monk Konghuan, startled by the noise, rises from his tattered cushion and strides to the bedside.",空幻和尚は私の声を聞くと、すぐに傍のぼろぼろの座布団から身を起こし、私の方へとやってきた。,"Монах Кунхуань, услышав это, сразу же поднялся с молитвенного коврика рядом и быстро подошёл к кровати."
,,空幻,,,,,1,,,默认21,,空幻/10_空幻_01,,[阿弥陀佛，善哉善哉，施主，你终于醒了。］,[阿彌陀佛，善哉善哉，施主，你終於醒了。］,"""Amitabha. Well met, well met. Patron, you’ve awakened at last.""",「南無阿弥陀仏。ああよかった。ようやく目を覚ましたか、施主どの」,"""О Амитабха, как славно, как славно, господин мирянин, Вы наконец-то пробудились."""
,,,,,,,,,,默认22,,,,他双手合十，行了一个庄重的佛礼，声音带着一种尘埃落定般的平静。,他雙手合十，行了一個莊重的佛禮，聲音帶著一種塵埃落定般的平靜。,"He pressed his palms together in solemn Buddhist Rites, his voice carrying the calm of settled dust.",彼は手を合わせ、仰々しく一礼する。その声はようやくかといった落ち着きがあった。,"Сложив руки, он с серьёзным видом совершил буддийский поклон, в его голосе слышалось умиротворение, будто всё уже улеглось."
,,方知宥,,,,,,,,默认23,,方知宥/10_方知宥_02,,[我刚才……是睡着了吗？睡了多久？],[我剛才……是睡著了嗎？睡了多久？],"""Just now... Was I asleep? How long was I out?""",「私は……眠ってしまっていたのか。どのくらい寝ていた？」,"""Только что я... заснул? Сколько же я проспал?"""
,,,,,,,,,,默认24,,,,我茫然四顾，声音嘶哑。,我茫然四顧，聲音嘶啞。,"I looked around blankly, my voice hoarse.",呆然としながら辺りを見回す。声がしゃがれている。,"Я растерянно озирался по сторонам, мой голос был хриплым."
,,方知宥,,,,,,,,默认25,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认26,,,,他没有直接回答，目光转向了一扇透光的小窗。,他沒有直接回答，目光轉向了一扇透光的小窗。,"He didn’t answer directly, his gaze shifting to a small window filtering light.",彼ははっきりと答えず、視線だけを光の差す小窓に向けた。,"Тот не ответил напрямую, лишь показал взглядом на маленькое окошко, через которое пробивался свет."
,,,,,,,,,,默认27,,,,我顺着他的视线望去，天光已然大亮，惨白的光线透过窗棂，驱散了屋内的昏暗。,我順著他的視線望去，天光已然大亮，慘白的光線透過窗櫺，驅散了屋內的昏暗。,"Following his line of sight, I saw daylight already bright—pale light streaming through the window lattice, banishing the room’s gloom.",彼の視線の先に目をやると、既に太陽が昇っており、白い光が窓枠を通って薄暗い屋内を照らしていた。,"Проследив за его взглядом, я обнаружил, что было уже совсем светло, бледные лучи света проникали сквозь оконный переплёт, разгоняя мрак внутри помещения."
,,,,,,,,,,默认28,,,,哦。,哦。,Ah.,おっと。,О.
,,,,,,,,,,默认29,,,,如今已是白天了啊。,如今已是白天了啊。,It’s daytime now.,もう昼間ではないか。,Уже наступил день.
,,,,,,,,,,默认30,,,,看来，我至少昏睡了两个时辰，或许更久。,看來，我至少昏睡了兩個時辰，或許更久。,"Seems I’ve been unconscious for at least four hours, maybe longer.",どうやら、少なくとも二刻か、あるいはもっと眠りこけていたらしい。,"Похоже, я провалялся в беспамятстве, по меньшей мере, две стражи, или даже больше."
,,,,,,,,,,默认31,,,,此刻，在我身下的，似乎是这间陋室里唯一的床榻。,此刻，在我身下的，似乎是這間陋室裡唯一的床榻。,"Right now, beneath me lies what seems to be the only bedstead in this humble abode.",私の下にあるのは、おそらくこの家で唯一の布団だ。,"Сейчас подо мной находилось, по всей видимости, единственное ложе в этой комнатушке."
,,,,,,,,,,默认32,,,,空幻师父把这床给我睡，他自己在一旁的破蒲团上打坐。,空幻師父把這床給我睡，他自己在一旁的破蒲團上打坐。,Master Konghuan gave me this bed while he meditated on a tattered rush mat nearby.,空幻師父は私にこれを譲り、己はそこのぼろ座布団の上で座禅を組んでいた。,"Учитель Кунхуань предоставил мне свою постель, а сам устроился в медитационной позе на коврике рядом."
,,,,,,,,,,默认33,,,,他确实是好人啊……,他確實是好人啊……,He truly is a good man...,どこまでも人が良い……,Он и правда хороший человек...
,,方知宥,,,,,,,,默认34,,方知宥/10_方知宥_03,,[抱歉，大师，占了你歇息的地方，害你一夜未能安寝。],[抱歉，大師，占了你歇息的地方，害你一夜未能安寢。],"""Forgive me, Great Master, for taking your resting place and keeping you awake all night.""",「すまない、和尚、休む場所を私が使ってしまって。きっとよく眠れなかっただろう」,"""Простите, Великий Учитель, что занял Ваше место отдыха и не дал Вам почивать как следует этой ночью."""
,,,,,,,,,,默认35,,,,我带着歉意说道。,我帶著歉意說道。,I spoke with remorse.,申し訳なさそうにそう言う。,Извиняющимся голосом проговорил я.
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,和尚陋室,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,空幻,微笑,,,,,,,默认36,,空幻/10_空幻_02,,[呵呵，施主言重了，昨夜贫僧正好坐禅入定，参悟佛法，于修行大有裨益，何来妨碍之说？],[呵呵，施主言重了，昨夜貧僧正好坐禪入定，參悟佛法，於修行大有裨益，何來妨礙之說？],"""Haha, you exaggerate. Last night, I entered deep meditation, contemplating Buddhist teachings—it greatly benefited my practice. How could there be any talk of disturbance?""",「ふふ、気にするな。貧僧は昨晩、座禅を組んで仏法の悟りに専念したことで大いに精進できた。何の妨げにもなっていない」,"""Ха-ха, Ваши слова излишне серьёзны, господин мирянин - сей монах вчерашнюю ночь как раз посвятил медитации и созерцанию учения Будды, что весьма полезно на пути совершенствования. Так почто Вы глаголете, будто бы мне в чём-то помешали?"""
,,,,,,,,,,默认37,,,,空幻师父的脸上浮现出温和的笑意。,空幻師父的臉上浮現出溫和的笑意。,A gentle smile appeared on Master Konghuan's face.,空幻和尚が穏やかな笑みをたたえた。,На лице учителя Кунхуаня возникла мягкая улыбка.
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认38,,,,这些修佛之人的心境，当真是如无波的古井。,這些修佛之人的心境，當真是如無波的古井。,The minds of these Buddhist devotees are as tranquil as an ancient well’s unrippled surface.,仏の修行に勤しむ者たちの心というのは、まるで波の立たぬ井戸のようだ。,"Сердца у этих служителей Будды и правда подобны древнему колодцу, на котором не проступает волн <i>(выражение из стихотворения поэта династии Тан Бо Цзюйи)</i>."
,,,,,,,,,,默认39,,,,若非我心不诚，天生对神佛存疑，或许我也该向他多学一些安魂定魄的佛法。,若非我心不誠，天生對神佛存疑，或許我也該向他多學一些安魂定魄的佛法。,"Were it not for my insincerity and inherent distrust of gods, I might have studied more of his pacifying Buddhist doctrines.",私の心が邪でなく、神仏の存在を疑うような者でなければ、彼から心を鎮める仏法をもっと学ぶべきなのかもしれない。,"Не будь в моём сердце неискренности и врождённого сомнения в существовании богов и будд - возможно, мне стоило бы у него поучиться буддийским способам успокоения души."
,,,,,,,,,,默认40,,,,话说回来……昨夜，在识破了“小雁儿”不过是心魔幻影的刹那，我很快觉得天旋地转，眼前一黑，便向后栽倒。,話說回來……昨夜，在識破了“小雁兒”不過是心魔幻影的剎那，我很快覺得天旋地轉，眼前一黑，便向後栽倒。,"That said... Last night, the instant I saw through ""Little Yan"" the illusion as my inner demon’s trickery, the world spun violently—darkness swallowed my sight, and I toppled backward.",ところで……昨夜、「小雁」が私の心の迷いが生み出した幻影だと分かった瞬間、天地がひっくり返り、目の前が真っ暗になって倒れ込んでしまった。,"К слову... Вчера, когда выяснилось, что ""Лебёдушка"" - это на самом деле лишь наваждение от демонов в моём сердце, у меня словно всё перевернулось перед глазами, навалилась темнота, и я упал навзничь."
,,,,,,,,,,默认41,,,,最后涌入脑海的，是童年关于苏怜烟最深刻的记忆碎片，再而，便是此刻的清醒。,最後湧入腦海的，是童年關於蘇憐煙最深刻的記憶碎片，再而，便是此刻的清醒。,"The final thoughts were shards of childhood memories starring Su Lianyan—then, this abrupt return to lucidity.",最後に脳裏に浮かんだのは、幼い頃の蘇憐煙に関する最も鮮明な記憶の断片だった。そして、今の覚醒に記憶が飛んでいる。,"И последним, что всплыло в моей голове, были осколки самых глубоких воспоминаний из детства о Су Ляньянь - после чего наступило пробуждение."
,,方知宥,,,,,,,,默认42,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认43,,,,如今，我虽然没有昨晚刚“破幻”时那样的恐慌和痛苦了。,如今，我雖然沒有昨晚剛“破幻”時那樣的恐慌和痛苦了。,"""Now, though I no longer feel the same panic and torment as when the ""Illusion Shattering"" last night...",昨晩の「破幻」の恐怖と苦痛はもうない。,"Сейчас же, пусть я уже не испытывал из-за этого ""разоблачения"" такой паники и боли, как прошлой ночью..."
,,,,,,,,,,默认44,,,,但更觉得迷茫了。,但更覺得迷茫了。,But I felt even more lost.,だが、迷いが深まった。,Но я стал чувствовать себя куда более потерянным.
,,,,,,,,,,默认45,,,,心里空落落的，仿佛被钻了一个漆黑的洞。,心裡空落落的，彷彿被鑽了一個漆黑的洞。,"My heart felt hollow, as if a pitch-black hole had been torn through it.",心にぽっかりと黒い穴を開けられてしまったような感覚だ。,"В сердце моём было совершенно пусто, словно там высверлили беспросветно-чёрную дыру."
,,,,,,,,,,默认46,,,,原本于我而言，求生是理所当然的，因为我要保护小雁儿，不能让她跟着我一起死。,原本與我而言，求生是理所當然的，因為我要保護小雁兒，不能讓她跟著我一起死。,Survival had once been a given—because I had to protect Little Yan. I couldn’t let her die with me.,そもそも私にとって、生きようとすることは当然のことだった。小雁を守らなければならなかったからだ。みすみす私と一緒に死なせるわけにはいかなかった。,"Изначально для меня искать спасения было само собой разумеющимся делом - ведь мне нужно было защитить Лебёдушку, не дать ей погибнуть вместе со мной."
,,,,,,,,,,默认47,,,,而如今……既然小雁儿是我的幻觉……那我活着算什么？,而如今……既然小雁兒是我的幻覺……那我活著算什麼？,But now... If Little Yan was just my illusion... Then what’s the point of my living?,だが……小雁が私の幻覚であった今……生きていて何になる？,"Но сейчас... когда выяснилось, что это была лишь моя иллюзия... чего теперь стоит моя жизнь?"
,,,,,,,,,,默认48,,,,所谓求生，又有什么意义？,所謂求生，又有什麼意義？,What’s the meaning of fighting to survive?,生きようとすることに、何の意味がある？,"Какой смысл мне в том, чтобы пытаться спастись?"
,,空幻,说话,,,,,,,默认49,,空幻/10_空幻_03,,[施主，此刻感觉如何？],[施主，此刻感覺如何？],"""Patron, how do you feel now?""",「施主どの、具合はどうだ」,"""Господин мирянин, как Вы себя ныне чувствуете?"""
,,,,,,,,,,默认50,,,,空幻师父的声音打断了我的思绪。,空幻師父的聲音打斷了我的思緒。,Master Konghuan’s voice snapped me out of my thoughts.,空幻師父の声が私の思考を遮った。,Прервал мои размышления голос учителя Кунхуаня.
,,,,,,,,,,默认51,,,,他大概是看出我的表情不太对，越来越阴郁，于是便出言询问。,他大概是看出我的表情不太對，越來越陰鬱，於是便出言詢問。,He must have noticed my growing despair and spoke up.,おそらく私の表情が徐々に曇っていったのをおかしいと察し、尋ねたのだろう。,"Наверно, он заметил, что с моим выражением лица что-то не так, что оно всё мрачнее и мрачнее - и решил узнать, в чём дело."
,,方知宥,,,,,,,,默认52,,方知宥/10_方知宥_04,,[还好，睡了一觉，倦意消了一些……之前，我总能看到她的幻影，现在……彻底看不见了。],[還好，睡了一覺，倦意消了一些……之前，我總能看到她的幻影，現在……徹底看不見了。],"""Better now—got some sleep, shook off some of the exhaustion... I used to see her ghostly silhouette everywhere... but now... Nothing. Just emptiness.""",「ぼちぼちだ。一睡して疲れは少し取れた……前まではずっと彼女の幻が見えていたのに、今は……きれいさっぱり消えている」,"""Более менее - после того, как поспал, чувство усталости немного развеялось... До этого мне всё время виделась её иллюзия, но сейчас... стала совершенно не видна."""
,,,,,,,,,,默认53,,,,我活动了一下僵硬的脖颈，摆出了一副故作轻松的状态，目光却一直盯着空荡荡的角落。,我活動了一下僵硬的脖頸，擺出了一副故作輕鬆的狀態，目光卻一直盯著空蕩蕩的角落。,"Rolling my stiff neck, I feigned nonchalance, though my eyes kept darting to that vacant corner.",ぽきぽきと強張った首を鳴らし、気楽になったように振舞うが、視線はずっと何もない所を向いている。,Я пошевелил затёкшей шеей и напустил притворное выражение беззаботности. Но взгляд мой всё никак не отрывался от того опустевшего угла.
,,,,,,,,,,默认54,,,,那个在方院中发现的小小身影，如今彻底看不见了。,那個在方院中發現的小小身影，如今徹底看不見了。,That little shadow I’d glimpsed in Fang’s Courtyard? Gone. Like she’d never existed.,方院で見つけた小さな少女の姿が、もうどこにもない。,"Та маленькая фигурка, что я обнаружил у себя на дворе, теперь исчезла бесследно."
,,空幻,闭眼,,,,,,,默认55,,空幻/10_空幻_04,,[阿弥陀佛……恭喜施主勘破迷障，放下执念，不再为幻象所困。],[阿彌陀佛……恭喜施主勘破迷障，放下執念，不再為幻象所困。],"""Amitabha... Rejoice, Patron—you’ve pierced the veil, shed your delusions. No more chains of illusion.""",「南無阿弥陀仏……施主どのは迷いを打ち破り、執念を捨てたゆえ、幻に惑わされることがなくなったのだ」,"""О Амитабха... Поздравляю Вас, господин мирянин, с тем, что удалось Вам прорвать завесу наваждения, отбросить одержимость и освободиться от плена иллюзий."""
,,,,,,,,,,默认56,,,,空幻又行了一个佛礼，眯着眼，似乎由衷在为我高兴。,空幻又行了一個佛禮，眯著眼，似乎由衷在為我高興。,"Konghuan bowed again in Buddhist Rites, eyes crinkling with what seemed like sincere pride.",空幻はまたも一礼した。目を細め、心から私のことを喜んでくれているようだ。,"Кунхуань снова поклонился по-буддийски, прищурив глаза, словно искренне был рад за меня."
,,方知宥,,,,,,,,默认57,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认58,,,,我却高兴不起来，只是苦笑地抽动了一下嘴角。,我卻高興不起來，只是苦笑地抽動了一下嘴角。,I couldn’t share his joy. Just a hollow smirk twisting my lips.,だが私は嬉しくもなく、ただ苦笑するように口の端を上げただけだった。,Но вот я радоваться этому был не в силах - лишь неловко приподнял уголки губ.
,,,,,,,,,,默认59,,,,摆脱了那幻觉，当真是好事吗？,擺脫了那幻覺，當真是好事嗎？,Is it truly a blessing to be rid of those delusions?,あの幻覚から解放されたことが、いいことなのだろうか？,Действительно ли освободиться от этой иллюзии было мне на благо?
,,,,,,,,,,默认60,,,,看不见幻觉的我，在旁人看起来，应当更像是一个正常人。,看不見幻覺的我，在旁人看起來，應當更像是一個正常人。,"No longer seeing illusions, I must seem more normal to others.",幻覚を見なくなった私は、傍から見ればなるほど「まとも」だろう。,"Со стороны наверняка бы можно было подумать, что, перестав видеть наваждения, я словно бы вернул себе здравый рассудок."
,,,,,,,,,,默认61,,,,可是。,可是。,But.,しかし。,Однако.
,,,,,,,,,,默认62,,,,这也更使我感到孤独。,這也更使我感到孤獨。,It only deepens my loneliness.,それが私をより孤独にさせる。,Это также многократно усилило моё чувство одиночества.
,,,,,,,,,,默认63,,,,原来，自始至终，都只是我一个人。,原來，自始至終，都只是我一個人。,"After all, it’s always been just me.",そもそも初めから、ずっと一人だったのだ。,"Получается, что с самого начала я был совершенно один."
,,,,,,,,,,默认69,,,,而一无所有的命，真的有珍惜的必要吗？,而一無所有的命，真的有珍惜的必要嗎？,But is a life with nothing worth cherishing?,だが何も持たぬ命に、惜しむほどの価値があるのだろうか？,"Но что вообще есть ценного в жизни человека, у которого нет ничего?"
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,空幻,说话,,,,,,,默认70,,空幻/10_空幻_05,,[施主，贫僧再为你准备些斋饭，只是此番有一事相求，望施主应允。],[施主，貧僧再為你準備些齋飯，只是此番有一事相求，望施主應允。],"""Patron, I will prepare another vegetarian meal for you, but I have a request to ask this time.""",「施主どの、これから斎食を用意するが……一つだけ頼みを聞いてくれるだろうか」,"""Господин мирянин, сей монах снова приготовит Вам кушанье, но на сей раз у меня будет к Вам некая просьба - надеюсь, что Вы не будете против."""
,,,,,,,,,,默认71,,,,空幻缓缓起身。,空幻緩緩起身。,Konghuan slowly rose to his feet.,空幻がゆっくりと身を起こす。,Кунхуань медленно приподнялся.
,,方知宥,,,,,,,,默认72,,方知宥/10_方知宥_05,,[大师有何请求？],[大師有何請求？],"""What do you ask of me?""",「はて、どんな頼みでしょう」,"""Какая же, Великий Учитель?"""
,,,,,,,,,,默认73,,,,我从悲伤中回味过来，勉强挤出了一个笑容。,我從悲傷中回味過來，勉強擠出了一個笑容。,"Emerging from my sorrow, I forced a faint smile.",傷心から戻り、無理やり笑みを浮かべる。,"Отвлёкшись от своих скорбей, я выдавил улыбку."
,,,,,,,,,,默认74,,,,难道说，他想要些银子？,難道說，他想要些銀子？,Could it be... he wants silver taels?,まさか、金をよこせと言うのだろうか？,Неужели он попросит серебра?
,,,,,,,,,,默认75,,,,我身上的银子不多了，但应该还有一点。,我身子銀子不多了，但應該還有一點。,"I don’t have much silver left, but there’s still a little.",そう多くはないが、まだ少しなら持っている。,"Его у меня немного, но что-то да есть."
,,,,,,,,,,默认76,,,,全给他，倒是也无妨。,全給他，倒是也無妨。,Giving it all to him wouldn’t matter.,全部やってしまっても構わない。,"И, если на то пошло, то я буду не против отдать ему его всё."
,,空幻,说话眯眼,,,,,,,默认77,,空幻/10_空幻_06,,[阿弥陀佛，贫僧所求，是想知晓……困住施主的究竟是何种执念？],[阿彌陀佛，貧僧所求，是想知曉……困住施主的究竟是何種執念？],"""Amitabha. What I seek is to know... What manner of obsession truly binds you, Patron?""",「南無阿弥陀仏。貧僧は知りたいのだ……施主どのを縛り付けている執念が、何なのかを」,"""О Амитабха, сей монах желал бы знать... что же есть сия одержимость, что так гнетёт Вас, мирянин?"""
,,方知宥,,,,,,,,默认78,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认79,,,,他想知道这个？,他想知道這個？,He wants to know this?,そんなことを知りたいのか？,Так он это хочет узнать?
,,空幻,闭眼,,,,,,,默认80,,空幻/10_空幻_07,,[洞悉众生之苦，亦是贫僧修行之路。不知施主能否将那心中郁结，向贫僧袒露一二？],[洞悉眾生之苦，亦是貧僧修行之路。不知施主能否將那心中鬱結，向貧僧袒露一二？],"""To perceive the suffering of all beings is my path of cultivation. Might the Patron reveal some fragment of that burden weighing upon your heart?""",「衆生の苦しみを知るのも貧僧の修行のうち。どうかその心の内に溜め込んだ悩みを打ち明けてはくれまいか」,"""Постигать горести всех живых существ - есть путь сего монаха. Не могли бы Вы, господин мирянин, поделиться той тоской, что гнетёт Ваше сердце?"""
,,,,,,,,,,默认81,,,,空幻师父微微一笑，声音平和。,空幻師父微微一笑，聲音平和。,"Master Konghuan smiled faintly, his voice serene.",空幻師父は柔和な笑みを浮かべる。その声は穏やかだ。,"Проговорил учитель Кунхуань спокойным голосом, улыбаясь."
,,,,,,,,,,默认82,,,,原来如此……空幻师父只是想听我说一些事。,原來如此……空幻師父只是想聽我說一些事。,I see... Master Konghuan merely wishes to hear me speak of certain matters.,なるほど……彼は、私の口から話を聞きたいだけのようだ。,"Так вот оно что... Учитель Кунхуань лишь хотел узнать, что со мной."
,,,,,,,,,,默认83,,,,这大概算不得请求，更像是在帮我。,這大概算不得請求，更像是在幫我。,This can hardly be called a request—it feels more like he's helping me.,大した要求ではない。むしろ助かる。,"Я бы не назвал это просьбой - скорее уж, он сам мне таким образом помогает."
,,,,,,,,,,默认84,,,,他希望我将那心中郁结之物尽数倾吐。,他希望我將那心中鬱結之物盡數傾吐。,He hopes I'll pour out every last drop of that festering weight in my heart.,彼は私の心の内をすべて吐露させたいのだ。,"Ему хочется, чтобы я излил всё то, что гнетёт моё сердце."
,,,,,,,,,,默认85,,,,呵，他倒真是一个善心人。,呵，他倒真是一個善心人。,Hah. He truly is a kind soul.,ふっ、どこまでもお人好しだ。,"Хм, он и правда очень добросердечный человек."
,,方知宥,,,,,,,,默认86,,方知宥/10_方知宥_06,,[好，我愿意吐露心声……不过，这些年我过得浑浑噩噩，许多事都记不清了……若是讲得断断续续，还望大师莫要怪罪。],[好，我願意吐露心聲……不過，這些年我過得渾渾噩噩，許多事都記不清了……若是講得斷斷續續，還望大師莫要怪罪。],"""Very well, I'm willing to bare my heart... Though these past years I've drifted through life in a daze—many things have grown hazy... If my words come out fragmented, I beg the Great Master not to take offense.""",「わかった。喜んで話そう……だが私はずっと曖昧なまま数年を過ごしてきたため、ほとんどのことを忘れてしまっている……断片的な物言いになってしまったらすまない」,"""Хорошо, я бы хотел излить перед Вами душу... Однако последние годы я жил, словно в полубеспамятстве, многое толком не помню... Если мой рассказ выйдет сбивчивым, то уж не серчайте, Великий Учитель."""
,,,,,,,,,,默认87,,,,我对空幻师父说道，声音有些疲惫。,我對空幻師父說道，聲音有些疲憊。,"I said to Master Konghuan, my voice weary.",少し疲れたように、和尚にそう言った。,С некоторой усталостью в голосе ответил я учителю Кунхуаню.
,,空幻,无奈,,,,,,,默认88,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认89,,,,空幻师父微微颔首，眼中只有理解与倾听的沉静。,空幻師父微微頷首，眼中只有理解與傾聽的沉靜。,"Master Konghuan gave a slight nod, his eyes holding only the quiet of understanding and attentiveness.",首肯する空幻の瞳には、理解と傾聴の色がある。,Учитель Кунхуань кивнул - в его глазах было лишь понимание и спокойная готовность меня выслушать.
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认90,,,,……,……,...,……,...
,,,,,,,,,,默认91,,,,空幻师父开始准备膳食。,空幻師父開始準備膳食。,Master Konghuan began preparing the meal.,空幻が食事の用意を始めた。,Учитель Кунхуань приступил к готовке еды.
,,,,,,,,,,默认92,,,,我坐在床沿，背对着那点起的微弱烟火，缓缓讲述苏怜烟的往事。,我坐在床沿，背對著那點起的微弱煙火，緩緩講述蘇憐煙的往事。,"I sat on the edge of the bed, my back to the faintly lit fire, slowly recounting Su Lianyan's past.",私は寝台の端に座り、着火した弱々しい煙を背に、ぽつりぽつりと蘇憐煙についての話を始めた。,"Я же, сидя на краю постели, спиной к тому слабому огню, мало-помалу стал поведывать о том, что было связано с Су Ляньянь."
