#SHEET_NAME,结局-哭庙
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认5,,,,我回到方院后，查看了房中的一切，一时哭笑不得，也不知该感慨幸运还是不幸。,我回到方院後，查看了房中的一切，一時哭笑不得，也不知該感慨幸運還是不幸。,"After returning to Fang's Courtyard, I surveyed my room and found myself torn between laughter and tears, uncertain whether to count myself fortunate or unfortunate.",方院に戻り、中を見渡して思わず苦笑した。これを幸運と呼ぶべきなのか不幸と呼ぶべきなのか。,"Вернувшись во двор семьи Фан и увидев его состояние, я даже не знал, плакать мне или смеяться, считать себя удачливым или неудачливым."
,,,,,,,,,,默认6,,,,幸运的是，方院并未被整个烧毁，大体保持着原貌。,幸運的是，方院並未被整個燒毀，大體保持著原貌。,"Fortunately, Fang's Courtyard wasn't entirely burned down and mostly kept its original form.",幸運なことに、方院は焼け落ちておらず、ほぼ原形を保っていた。,"В чём мне повезло, так это в том, что двор семьи Фан вовсе не оказался сожжён дотла и в целом сохранил свой прежний вид."
,,,,,,,,,,默认7,,,,那个曾被我锁在屋内的妖兵早已不知所踪。,那個曾被我鎖在屋內的妖兵早已不知所蹤。,The demon soldier I'd locked in that room had long vanished without a trace.,傍屋に閉じ込めておいた妖兵は、いつの間にかいなくなっていた。,"Яогуай, которого я запер во флигеле, уже давно куда-то делся."
,,,,,,,,,,默认8,,,,也许是他脱身后急着去追我无暇他顾，也许是他脱身后急着去抢劫——他走得很匆忙，离开时并未一把火烧了方院。,也許是他脫身後急著去追我無暇他顧、也許是他脫身後急著去搶劫——他走得很匆忙，離開時並未一把火燒了方院。,"Maybe after escaping he was too busy chasing me to care—or maybe he ran off to loot—either way, he left in such a hurry that Fang's Courtyard escaped the torch.",脱出してから私を追うことで頭がいっぱいだったのか、それとも強盗に勤しんでいたのか――とにかく慌てて出て行ったようで、火を放っていくことはなかった。,"Возможно, после того, как он смог освободиться, все его мысли занимало то, как бы меня догнать, либо же он стремился награбить побольше - в любом случае, он быстро ушёл отсюда и не стал заморачиваться над тем, чтобы предать двор огню."
,,,,,,,,,,默认9,,,,不幸的是，我曾珍藏的那些书籍，要么被撕毁了，要么便散失无踪，徒留被翻开的柜子，以及散落一地的碎纸屑。,不幸的是，我曾珍藏的那些書籍，要嘛被撕毀了，要嘛便散失無蹤，徒留被翻開的櫃子，以及散落一地的碎紙屑。,"Sadly, my treasured books were either torn apart or lost completely, leaving only gaping cabinets and paper fragments littering the floor.",そして不幸なことに、私が大切に収蔵していた本は破り捨てられたり行方知れずとなったりである。残っていたのは開け放たれた箪笥と、ばらばらになった紙屑だ。,"В чём мне не повезло - те бережно хранимые мной книги либо были уничтожены, либо просто пропали бесследно. Остались только развороченные шкафы и разбросанные по полу обрывки бумаги."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认10,,,,我猜，那些被撕的书，是他被我困在房屋时做得，大概是为了发泄他的情绪。,我猜，那些被撕的書，是他被我困在房屋時做得，大概是為了發洩他的情緒。,I suppose those torn books were his doing when I had him trapped in the room—likely a way to vent his emotions.,おそらく破られた本は、私が閉じ込めた際にあいつがやったのだろう。鬱憤を晴らすために。,"Скорее всего, те разорванные книги - это было его рук дело: так он вымещал свою злобу после того, как я его запер внутри."
,,,,,,,,,,默认11,,,,这么想来，王生倒是比我更幸运。,這麼想來，王生倒是比我更幸運。,"Thinking about it this way, Scholar Wang was actually luckier than I was.",そういう意味では、王は私よりも幸運だった。,"Если так подумать, то учёному Вану повезло больше, чем мне."
,,,,,,,,,,默认12,,,,他的屋中竟还留着不少旧书，甚至能从犄角旮旯中翻出完好的笔墨。,他的屋中竟還留著不少舊書，甚至能從犄角旮旯中翻出完好的筆墨。,"His house still held quite a few old books, and you could even find intact brushes and ink tucked away in the corners.",彼の家には古本がまだ多く残されており、部屋の隅などから無事な筆や墨も見つかった。,"В его доме всё-таки сохранилось немало старых книг, а в укромных уголках можно было даже найти неповреждённые кисти и чернила."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志2,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认13,,,,他一边苦笑，一边调侃抄他家的恶兵都是不识货的粗人。,他一邊苦笑，一邊調侃抄他家的惡兵都是不識貨的粗人。,"With a bitter smile, he joked that the brutish soldiers who ransacked his home were uncultured fools who couldn’t recognize quality.",彼は苦笑しつつ、彼の家を家捜しした悪兵どもは見る目のない野蛮人だと冗談を言った。,"С усмешкой он отметил, что грабившие его дом солдаты, видимо, были полными невеждами и не знали толк в ценностях."
,,,,,,,,,,默认14,,,,随后，他用那些遗留的笔墨开始写书——正是那本《扬州十日记》。,隨後，他用那些遺留的筆墨開始寫書——正是那本《揚州十日記》。,"Later, he began writing a book with the remaining brushes and ink—precisely that ""Ten Days of Yangzhou"".",その後、彼は残った筆と墨で本を書き始めた――『揚州十日記』だ。,"После этого он, используя сохранившиеся кисть и тушь, приступил к написанию книги - той самой, под названием ""Десять дней в Янчжоу"". <i>(Прообраз учёного Вана - реальный автор по имени Ван Сючу, ""Десять дней в Янчжоу"" - единственное известное его произведение)</i>"
,,,,,,,,,,默认15,,,,《扬州十日记》毕竟只记载了王生所见的十日见闻，篇幅长不到哪去。,《揚州十日記》畢竟只記載了王生所見的十日見聞，篇幅長不到哪去。,"After all, ""Ten Days of Yangzhou"" only recorded Scholar Wang’s ten-day observations, so it wasn’t particularly long.",『揚州十日記』は王の目から見た十日間の見聞が書かれているだけで、そう長い話ではない。,"Поскольку книга ""Десять дней в Янчжоу"" описывала только то, что учёный Ван видел и слышал сам за эти десять дней, она не вышла особенно длинной."
,,,,,,,,,,默认16,,,,王生大概写了十日便完稿了，整本书一共有数千字。,王生大概寫了十日便完稿了，整本書一共有數千字。,"Scholar Wang took about ten days to complete the manuscript, which totaled several thousand characters.",およそ十日ほどで彼は書き終わってしまった。本全体でも数千字程度だ。,"Где-то за десять дней он завершил рукопись, в общем вышло на несколько тысяч иероглифов."
,,,,,,,,,,默认17,,,,他写完后，携带完稿的书和笔墨纸砚，专门赶到我的方院请我帮他润色。,他寫完後，攜帶完稿的書和筆墨紙硯，專門趕到我的方院請我幫他潤色。,"After finishing, he brought the completed book along with his writing tools and made a special trip to my Fang's Courtyard, asking me to polish it for him.",書き終わった後、彼は文房具を持って、脚色をしてほしいとわざわざ方院まで頼みに来た。,"Закончив, он принёс готовую рукопись вместе с письменными принадлежностями ко мне, чтобы попросить меня о помощи в редактуре."
,,,,,,,,,,默认18,,,,我细细读过，替他改了许多处细节，又亲手誊抄了一份。,我細細讀過，替他改了許多處細節，又親手謄抄了一份。,"I read it carefully, revised many details for him, and even personally copied out a clean version.",私は細部までそれを読み込み、多くの細部を手直しし、また書き加えてやった。,"Внимательно прочитав, я подправил там немало деталей и лично переписал дубликат."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认19,,,,自此，我们二人各持一稿带在身边，算是各自守住了一段不容遗忘的历史。,自此，我們二人各持一稿帶在身邊，算是各自守住了一段不容遺忘的歷史。,"From then on, each of us kept a copy with us, as if safeguarding a piece of history that must not be forgotten.",それ以来、私たちは二人で一稿ずつ、忘れてはならない歴史の一部を保管することにした。,"После этого каждый из нас взял с собой по экземпляру - можно сказать, тем самым сохраняя часть истории, которую следовало помнить."
,,,,,,,,,,默认20,,,,……,……,...,……,...
,,,,,,,,,,默认21,,,,五月十六日，我向王生辞行，表明明日便会离开扬州。,五月十六日，我向王生辭行，表明明日便會離開揚州。,"On the sixteenth of the fifth month, I bid farewell to Scholar Wang, telling him I would leave Yangzhou the next day.",五月十六日、私は王書生に明日揚州を去ると言って別れを告げた。,"В шестнадцатый день пятого месяца я попрощался с учёным Ваном и сообщил ему, что завтра собираюсь покинуть Янчжоу."
,,,,,,,,,,默认22,,,,王生有些震惊，他说见我这些时日留在城中，还以为我已改了主意。,王生有些震驚，他說見我這些時日留在城中，還以為我已改了主意。,"Scholar Wang was somewhat shocked. He said that seeing me stay in the city all this time, he had assumed I'd changed my mind.",彼は少し驚いたようだ。私がこの数日ずっと町に留まっているのを見て、気が変わったのかと思っていたらしい。,"Тот был удивлён - он сказал, что, видя, как я оставался в городе все эти дни, решил было, что я передумал."
,,,,,,,,,,默认23,,,,我笑了笑，告诉他多留这些天，本就是为了帮他修书。,我笑了笑，告訴他多留這些天，本就是為了幫他修書。,I smiled and told him I'd only stayed these extra days to help him revise his book.,ここにいた数日は、彼の本の校正をするためであったことを笑いながら話した。,"Я с улыбкой сообщил ему, что задержался специально для того, чтобы помочь ему с книгой."
,,,,,,,,,,默认24,,,,如今《扬州十日记》已经写成，我也该动身离开了。,如今《揚州十日記》已經寫成，我也該動身離開了。,"Now that ""Ten Days of Yangzhou"" is complete, I should be on my way.",『揚州十日記』も完成した。そろそろ去るべき時だ。,"Теперь же, когда труд ""Десять дней в Янчжоу"" завершён, мне пришла пора отправляться в путь."
,,,,,,,,,,默认25,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙4,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认26,,,,接下来，我的目的地是苏州。,接下來，我的目的地是蘇州。,"Next, I'm headed to Suzhou.",次の目的地は蘇州だった。,Путь мой лежит в Сучжоу.
,,,,,,,,,,默认27,,,,常听人说“上有天堂，下有苏杭”，我便想去看看，那人间天堂究竟是何等模样。,常聽人說“上有天堂，下有蘇杭”，我便想去看看，那人間天堂究竟是何等模樣。,"I'd always heard ""In heaven there's paradise; on earth, Suzhou and Hangzhou""—I wanted to see what this so-called earthly paradise was really like.",「天国は上にあり、<ruby=>蘇州・杭州</ruby>蘇杭は地上にあり」と常々耳にしていたため、地上の楽園がどんなものか一目見に行ってみたかったのだ。,"Многие говорят ""На небе - рай, а на земле - Сучжоу и Ханчжоу"". И мне хотелось самолично взглянуть на то, как же выглядит этот рай на земле."
,,,,,,,,,,默认28,,,,人们都说，苏州丝织业繁盛，戏曲文化繁荣，这里聚集了江南地区的许多文人雅士。,人們都說，蘇州絲織業繁盛，戲曲文化繁榮，這裡聚集了江南地區的許多文人雅士。,"They say Suzhou boasts a thriving silk industry and vibrant opera culture, attracting many cultured scholars and artists from Jiangnan.",蘇州は織物が名物で、演劇文化が発展しており、江南から多くの文人や教養人が集まっていると誰もが言う。,"Говорят, что Сучжоу славится процветающей шелкоткацкой промышленностью и богатой театральной культурой, что здесь сосредоточилось множество образованных и изысканных людей с земель к югу от Янцзы."
,,,,,,,,,,默认29,,,,人们都说，苏州倚靠太湖，山水景色秀丽，是一个养人宜居的好地方。,人們都說，蘇州倚靠太湖，山水景色秀麗，是一個養人宜居的好地方。,"They say Suzhou, nestled against Tai Lake, has exquisite scenery—an ideal place to live and prosper.",また蘇州は<ruby=たいこ>太湖</ruby>に臨み、山水の景色も美しく、住むにも良い場所だと聞いている。,"Говорят, что Сучжоу расположен у озера Тайху, здесь живописные пейзажи гор и вод - прекрасное и благотворное для жизни место."
,,,,,,,,,,默认30,,,,我自然因这些传闻而心动，想着或许将来会长居于此，度过余生……,我自然因這些傳聞而心動，想著或許將來會長居於此，度過餘生……,"These rumors naturally stirred my heart, making me imagine perhaps settling here permanently to spend my remaining years...",そのような噂を聞いて当然ながら心を揺さぶられ、もしかしたら将来、そこに居着いて余生を過ごすことになるかもしれないなどと考えていた……,"Само собой, эти рассказы тронули моё сердце, и я стал думать о том, что, возможно, поселюсь в этом месте навсегда и проведу здесь остаток своих дней..."
,,,,,,,,,,默认31,,,,……,……,...,……,...
,,,,,,,,,,默认32,,,,呵……其实还有一个有些幼稚的想法，也令我选了苏州。,呵……其實還有一個有些幼稚的想法，也令我選了蘇州。,"Hah... truth be told, there was also a rather childish notion that made me choose Suzhou.",ふっ……蘇州を選んだのには、実はもう一つ、我ながらばからしいと思う理由があった。,"Хех... По правде говоря, была ещё одна довольно глуповатая и наивная причина, по которой я избрал Сучжоу."
,,,,,,,,,,默认33,,,,“苏州”二字中，带有一个“苏”字。,“蘇州”二字中，帶有一個“蘇”字。,"The name ""Suzhou"" contains the character ""Su"".",「蘇州」の二文字には、「蘇」の字が入っている。,"Один из <ruby=苏州>двух</ruby> иероглифов, что составляют его название, - <ruby=苏>это ""Су""</ruby>."
,,,,,,,,,,默认34,,,,那是“她”的姓氏。,那是“她”的姓氏。,"That was ""her"" family name.",それは「彼女」の姓だ。,"То есть, <i>её</i> фамилия."
,,,,,,,,,,默认35,,,,我想去一个与她有关的地方。,我想去一個與她有關的地方。,I wanted to go somewhere that felt connected to her.,彼女にまつわるその場所に、行ってみたかったのだ。,"Я хотел отправиться в место, связанное с ней."
,,,,,,,,,,默认36,,,,哪怕只是我一厢情愿……只是我自己觉得与她有关。,哪怕只是我一廂情願……只是我自己覺得與她有關。,Even if it was just my own delusion... just my personal sense of connection to her.,ただの思い込みだとしても……勝手に彼女と関係があると思っているだけでも。,Пусть даже это всё я себе просто надумал... даже если эта связь существовала лишь у меня в голове.
,FadeOut,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认37,,,,……,……,...,……,...
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,哭庙5,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认38,,,,我收拾好行囊，将《扬州十日记》贴身藏好，沿运河南下。,我收拾好行囊，將《揚州十日記》貼身藏好，沿運河南下。,"I packed my belongings, keeping ""Ten Days of Yangzhou"" hidden on my person, and traveled south along the Grand Canal.",私は荷物をまとめると、『揚州十日記』を肌身離さずしまい込み、運河に沿って南下した。,"Я собрал вещи, спрятал ""Десять дней в Янчжоу» поближе к телу и отправился на юг вдоль Великого канала."
,,,,,,,,,,默认39,,,,几日后，我便到了苏州吴县。,幾日後，我便到了蘇州吳縣。,"After several days, I reached Wu County in Suzhou.",数日後、蘇州の呉県に到着した。,Через несколько дней я прибыл в уезд Усянь в Сучжоу.
,,,,,,,,,,默认40,,,,在码头落脚时，我身上只剩最后的一两三钱银子。,在碼頭落腳時，我身上只剩最後的一兩三錢銀子。,"When I disembarked at the wharf, I had barely one tael and three small silvers left to my name.",埠頭を降りた頃には、一両三銭しか残っていなかった。,"Когда я остановился в местном порту, денег у меня оставалось всего один таэль и три цяня."
,,,,,,,,,,默认41,,,,我努力想在本地找一份营生，奔波了十余日，终于在银两花完之前，因写得一手好字，被一家书坊收留，以抄书为生。,我努力想在本地想找一份營生，奔波了十餘日，終於在銀兩花完之前，因寫得一手好字，被一家書坊收留，以抄書為生。,"I struggled to find local work, running around for over ten days. Just before my silver taels ran out, I was taken in by a bookshop due to my fine handwriting, making a living by copying books.",どうにかしてその地で仕事を見つけねばと奔走すること十日余り、金が尽きる前にようやく、字の綺麗さを評価されて本屋に雇われ、写本で生計を立てることになった。,"Я стал усиленно искать здесь работу. Пробегав десять с лишним дней, как раз, когда мои деньги грозили совсем закончиться, благодаря красивому почерку я был принят на работу в книжную лавку, где стал зарабатывать на жизнь переписыванием текстов."
,,,,,,,,,,默认42,,,,我抄写着曾读过的那些书。,我抄寫著曾讀過的那些書。,I copied books I had once read.,私は今まで読んだことのある本を書き写していった。,"Я переписывал те самые книги, которые когда-то читал:"
,,,,,,,,,,默认43,,,,《三国演义》《西厢记》《西游记》《水浒传》……,《三國演義》、《西廂記》、《西遊記》、《水滸傳》……,"""Romance of the Three Kingdoms"", ""The Romance of the Western Chamber"", ""Journey to the West"", ""Water Margin""...",『三国志演義』、『西廂記』、『西遊記』、『水滸伝』……,"""Троецарствие"", ""Западный флигель"", ""Путешествие на Запад"", ""Речные заводи""..."
,,,,,,,,,,默认44,,,,我一本本地抄，每抄一本都要耗时一两个月，与掌柜四六分账，勉强糊口。,我一本本地抄，每抄一本都要耗時一兩個月，與掌櫃四六分帳，勉強餬口。,"I copied them one by one, each taking one or two months to complete. The shopkeeper and I split the earnings 60-40, barely scraping by.",一冊一冊書き写していく。一冊書き写すのに一二か月ほどかかった。それを店主と四六の割合で分け合って糊口をしのいだ。,"Я переписывал их одну за другой, на каждую копию уходило по месяцу-два. С владельцем лавки мы делили заработок по принципу ""четыре части к шести"" - кое-как на жизнь этого хватало."
,,,,,,,,,,默认45,,,,初到苏州那年，江南仍不算安定。,初到蘇州那年，江南仍不算安定。,"The year I first arrived in Suzhou, Jiangnan was still unstable.",蘇州に来たその年、江南は未だに情勢が不安定だった。,В мой первый год в Сучжоу к югу от Янцзы всё ещё было не очень спокойно.
,,,,,,,,,,默认46,,,,我刚到这里不久后，清廷便颁布了“剃发易服令”。,我剛到這裡不久後，清廷便頒布了“剃髮易服”令。,"Not long after my arrival, the Qing Court issued the ""Shaving Hair and Changing Attire"" Order.",来てから間もなく、清の朝廷が「剃髪令」を出したのだ。,"Вскоре после того, как я сюда прибыл, цинский двор издал указ о ""бритье головы и смене одежды""."
,,,,,,,,,,默认47,,,,“剃发易服令”规定：全国官民，京城内外限十日，直隶及各省地方以布文到日亦限十日，一律剃发；同时改易衣冠，汉家服饰，从此禁绝。,“剃髮易服令”規定：全國官民，京城內外限十日，直隸及各省地方以布文到日亦限十日，一律剃髮；同時改易衣冠，漢家服飾，從此禁絕。,"The ""Order to Shave Hair and Change Attire"" stipulated that all officials and commoners nationwide must shave their heads within ten days in the capital and surrounding areas, and within ten days of the order's arrival in provincial regions. Simultaneously, Han Chinese attire was to be replaced, effectively banning traditional Han clothing thereafter.",「剃髪令」とは、都では十日以内、直隷および各省の地方では布告より十日以内を期限とし、全ての官民が頭を剃り、服装を改めるものとし、漢人の服装を以降禁ずるという決まりだ。,"<size=25>Указ сей гласил: как чиновники, так и простой люд в течение десяти дней после обнародования указа в столице и её окрестностях и в течение десяти дней после получения письменного уведомления в городах непосредственного подчинения и всех провинциях должны побрить головы по маньчжурскому обычаю. В то же время предписывалось сменить одежду на маньчжурскую - ханьский наряд и украшения отныне были запрещены.</size>"
,,,,,,,,,,默认48,,,,此令一出，天下哗然，江南一带反应最为激烈，不少世家大族率众起事，可因“扬州十日”在前，各地反抗大多雷声大雨点小，最后总是不了了之。,此令一出，天下譁然，江南一帶反應最為激烈，不少世家大族率眾起事，可因“揚州十日”在前，各地反抗大多雷聲大雨點小，最後總是不了了之。,"The order caused widespread uproar upon its issuance, with the Jiangnan region reacting most vehemently. Many prominent families led uprisings, but due to the precedent of the ""Yangzhou Ten Days"", most resistance amounted to more bluster than action, ultimately fizzling out without resolution.",この令が下されると、世間が騒然とした。最も反応が激しかったのは江南のあたりで、多くの地主や豪族が民を率いて蜂起した。しかし『揚州十日』の前例があったため、各地の反抗は騒ぎの割に大して発展せず、結局いつもうやむやなまま終わってしまった。,"<size=26>Указ вызвал ропот возмущения по всей стране, причём в землях к югу от Янцзы недовольства было больше всего. Многие влиятельные кланы стали собирать своих последователей для восстания. Однако, поскольку воспоминания о ""десяти днях в Янчжоу"" всё ещё были свежи, сопротивление по большей части выражалось криками, чем реальными делами, и в конечном итоге сошло на нет.</size>"
,,,,,,,,,,默认49,,,,苏州也是如此。,蘇州也是如此。,Suzhou was no exception.,蘇州も似たようなものだった。,Сучжоу не был исключением.
,,,,,,,,,,默认50,,,,最开始的时候，城里人人激愤，许多人喊着说不做鞑子的奴才，喊着要齐心协力将他们驱逐回去。,最開始的時候，城裡人人激憤，許多人喊著說不做韃子的奴才，喊著要齊心協力將他們驅逐回去。,"At first, the city seethed with indignation. Many vowed not to become slaves of the Tatars, shouting slogans to unite and drive them back.",初めの頃こそ町の人々は憤慨し、多くが韃子の下僕になどなるかと叫び、みんなで協力して連中を追い払おうと息巻いた。,"Поначалу город кипел от возмущения - многие кричали, что не станут рабами варваром, что приложат все силы для того, чтобы вышвырнуть их прочь."
,,,,,,,,,,默认51,,,,可到了后来，城里不知怎的流传起各地被屠城的恐怖传闻，再加上南京陷落、弘光帝被俘的消息逐渐传开……人心渐渐冷下来，没有人再敢明着起事、没有人想要去拼命。,可到了後來，城裡不知怎的流傳起各地被屠城的恐怖傳聞，再加上南京陷落、弘光帝被俘的消息逐漸傳開……人心漸漸冷下來，沒有人再敢明著起事、沒有人想要去拚命。,"But later, for some reason, terrifying rumors of city-wide massacres began circulating in town. As news of Nanjing's fall and the Hongguang Emperor's capture spread... people's spirits waned. No one dared rebel openly anymore, and no one was willing to risk their lives.",ところが後になって、各地で虐殺が起きているという不穏な噂がなぜか町の中で広がった。さらには南京が陥落し、弘光帝が捕らえられたという噂まで……人々の心は次第に冷め、表立って反乱を起こそうとする者も、命がけで戦おうとする者もいなくなった。,"<size=27>Однако со временем по городу каким-то образом начали распространяться слухи о резне в других городах. В сочетании с новостями о падении Нанкина и пленении императора Хунгуана... это привело к тому, что пыл в сердцах людей постепенно остыл. Больше никто не осмеливался открыто поднимать бунт; никто не хотел рисковать своей жизнью.</size>"
,,,,,,,,,,默认52,,,,苏州人富庶，有钱人众多，人们都知道——若是不激烈反抗，也不至于会落到扬州那般的下场。,蘇州人富庶，有錢人眾多，人們都知道——若是不激烈反抗，也不至於會落到揚州那般的下場。,"Suzhou's residents were prosperous, with many wealthy families—everyone knew that without fierce resistance, they wouldn't suffer Yangzhou's fate.",蘇州人は裕福で金持ちが多い。だから皆知っているのだ――激しく抵抗をしなければ、揚州のような目には遭わないと。,"Население Сучжоу было богатым, в нём было много состоятельных граждан. Люди ясно понимали: если они не будут оказывать яростного сопротивления, то вполне смогут избежать судьбы Янчжоу."
,,,,,,,,,,默认53,,,,于是，城中有许多富户偷偷把钱粮送出城，去支持别处的义军，让他们替自己和“东虏”拼命。,於是，城中有許多富戶偷偷把錢糧送出城，去支持別處的義軍，讓他們替自己和“東虜”拚命。,"So many wealthy households secretly sent money and supplies beyond the city walls to support rebel forces elsewhere, letting them battle the ""Eastern Barbarians"" in their stead.",そのため、町の金持ちの多くがこっそりと金や食料を町の外に持ち出し、他の地域の義勇軍を支援し、自分たちの代わりに彼らと「東虜」を戦わせた。,"Многие богатые семьи тайно отправляли деньги и зерно за пределы города, чтобы поддержать повстанческие армии в других местах - чтобы те сражались с ""восточными лу"" заместо их самих."
,,,,,,,,,,默认54,,,,呵……这何尝不是另一种的“有钱捧个钱场，没钱捧个人场”？,呵……這何嘗不是另一種的“有錢捧個錢場，沒錢捧個人場”？,"Heh... isn't this just another version of ""those with money contribute money, those without contribute their presence""?",ふっ……これも一種の「金持ちが油を注ぎ、金無しが火をつける」というやつか。,"Хех... Чем-то это похоже на то, как театралы на улицах кричат ""коль есть деньги - поддержите монетой, либо поддержите своим присутствием, коль их нету."""
,,,,,,,,,,默认55,,,,只是，这次更有骨气的、更应被看得起的——大概是后者。,只是，這次更有骨氣的、更應被看得起的——大概是後者。,"Except this time, the more principled and admirable ones—were likely the latter.",しかしまあ……今回に至っては、気骨があって尊敬を集めるのは――後者だろう。,"Только в этом случае ""поддерживавшие своим присутствием"" как раз были теми, кто обладал большей твёрдостью духа и заслуживал большего уважения."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,烬志10,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认56,,,,江阴便是这样一座有骨气的城。,江陰便是這樣一座有骨氣的城。,Jiangyin was precisely such a city of unwavering resolve.,江陰はまさにそんな気骨のある町だ。,"Одним из таких ""твёрдых духом"" городов был Цзянъинь."
,,,,,,,,,,默认57,,,,六月初一，他们看到“剃发易服”的布告后，回以“头可断，发不可剃”，并立刻斩杀了东虏派来的官员。,六月初一，他們看到“剃髮易服”的布告後，回以“頭可斷，發不可剃”，並立刻斬殺了東虜派來的官員。,"On the first day of the sixth month, after seeing the proclamation for ""Shaving Hair and Changing Attire"", they retorted, ""Heads may be severed, but hair shall not be shaved"", and promptly executed the officials sent by the Eastern Barbarians.",六月一日、彼らは「剃髪令」のお触れを見て、「首は落としても髪は落とさず」と応じ、東虜がよこした官吏を斬り殺した。,"В первый день шестого месяца, когда его жители увидели указ о ""бритье головы и смене одежды"", они ответствовали ""можете рубить нам головы, но брить мы их не будем"" и тут же прикончили чиновников, присланных ""восточными лу""."
